eigenvector_centrality,[31 30 29]
43,"[0.08945686900958466, 0.13738019169329074, 0.14057507987220447, 0.1182108626198083, 0.11501597444089456, 0.09904153354632587, 0.09584664536741214, 0.08626198083067092, 0.07987220447284345, 0.1182108626198083, 0.09584664536741214, 0.08626198083067092, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.10862619808306709, 0.13141025641025642, 0.09294871794871795, 0.11858974358974358, 0.13141025641025642, 0.08974358974358974, 0.15064102564102563, 0.10576923076923077, 0.08012820512820513, 0.12179487179487179, 0.14743589743589744, 0.10256410256410256, 0.10576923076923077, 0.10256410256410256, 0.07051282051282051, 0.09615384615384616, 0.3717948717948718]"
44,"[0.08306709265175719, 0.10862619808306709, 0.09904153354632587, 0.0926517571884984, 0.134185303514377, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.08626198083067092, 0.09584664536741214, 0.09904153354632587, 0.09904153354632587, 0.10543130990415335, 0.11501597444089456, 0.060897435897435896, 0.08974358974358974, 0.08653846153846154, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077, 0.11538461538461539, 0.11538461538461539, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.16025641025641027, 0.07051282051282051, 0.16666666666666666, 0.09615384615384616, 0.44551282051282054]"
45,"[0.08945686900958466, 0.13099041533546327, 0.13738019169329074, 0.1182108626198083, 0.11501597444089456, 0.09904153354632587, 0.09584664536741214, 0.07987220447284345, 0.07987220447284345, 0.1182108626198083, 0.09584664536741214, 0.07987220447284345, 0.09904153354632587, 0.12779552715654952, 0.09584664536741214, 0.1182108626198083, 0.13141025641025642, 0.09294871794871795, 0.11858974358974358, 0.11538461538461539, 0.08974358974358974, 0.14102564102564102, 0.10576923076923077, 0.09294871794871795, 0.12179487179487179, 0.13141025641025642, 0.10256410256410256, 0.13141025641025642, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.3333333333333333]"
46,"[0.08626198083067092, 0.10862619808306709, 0.09904153354632587, 0.08945686900958466, 0.134185303514377, 0.12460063897763578, 0.09584664536741214, 0.09584664536741214, 0.12460063897763578, 0.11501597444089456, 0.08626198083067092, 0.09584664536741214, 0.09904153354632587, 0.09904153354632587, 0.13738019169329074, 0.13738019169329074, 0.060897435897435896, 0.08974358974358974, 0.08653846153846154, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077, 0.12179487179487179, 0.11538461538461539, 0.10256410256410256, 0.10256410256410256, 0.1282051282051282, 0.17307692307692307, 0.09294871794871795, 0.1987179487179487, 0.09615384615384616, 0.4198717948717949]"
47,"[0.08945686900958466, 0.134185303514377, 0.14376996805111822, 0.1182108626198083, 0.11501597444089456, 0.09904153354632587, 0.09584664536741214, 0.07028753993610223, 0.09584664536741214, 0.1182108626198083, 0.09584664536741214, 0.07348242811501597, 0.09904153354632587, 0.13099041533546327, 0.09584664536741214, 0.134185303514377, 0.14102564102564102, 0.09294871794871795, 0.11858974358974358, 0.11217948717948718, 0.08974358974358974, 0.16025641025641027, 0.10576923076923077, 0.08653846153846154, 0.12179487179487179, 0.13141025641025642, 0.10256410256410256, 0.14743589743589744, 0.09935897435897435, 0.20192307692307693, 0.09615384615384616, 0.3301282051282051]"
48,"[0.14696485623003194, 0.10862619808306709, 0.09904153354632587, 0.09584664536741214, 0.134185303514377, 0.13099041533546327, 0.09584664536741214, 0.09584664536741214, 0.12460063897763578, 0.1182108626198083, 0.08626198083067092, 0.09584664536741214, 0.09904153354632587, 0.09904153354632587, 0.1853035143769968, 0.13099041533546327, 0.060897435897435896, 0.10576923076923077, 0.08653846153846154, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077, 0.20512820512820512, 0.125, 0.10256410256410256, 0.10256410256410256, 0.17307692307692307, 0.10256410256410256, 0.1794871794871795, 0.27564102564102566, 0.09615384615384616, 0.4423076923076923]"
49,"[0.08945686900958466, 0.12140575079872204, 0.15335463258785942, 0.1182108626198083, 0.134185303514377, 0.09904153354632587, 0.09584664536741214, 0.07987220447284345, 0.09584664536741214, 0.1182108626198083, 0.09584664536741214, 0.13738019169329074, 0.09904153354632587, 0.12779552715654952, 0.09584664536741214, 0.14696485623003194, 0.16025641025641027, 0.09294871794871795, 0.11858974358974358, 0.11858974358974358, 0.08974358974358974, 0.10897435897435898, 0.10576923076923077, 0.10897435897435898, 0.12179487179487179, 0.08012820512820513, 0.10256410256410256, 0.16346153846153846, 0.09935897435897435, 0.24358974358974358, 0.09615384615384616, 0.3301282051282051]"
50,"[0.14376996805111822, 0.10862619808306709, 0.09904153354632587, 0.10862619808306709, 0.134185303514377, 0.12779552715654952, 0.09584664536741214, 0.09584664536741214, 0.12460063897763578, 0.11501597444089456, 0.08945686900958466, 0.09584664536741214, 0.11182108626198083, 0.09904153354632587, 0.19808306709265175, 0.10223642172523961, 0.060897435897435896, 0.10256410256410256, 0.08653846153846154, 0.11538461538461539, 0.11858974358974358, 0.10576923076923077, 0.21794871794871795, 0.11858974358974358, 0.11538461538461539, 0.11217948717948718, 0.1955128205128205, 0.09294871794871795, 0.1858974358974359, 0.14102564102564102, 0.09615384615384616, 0.46474358974358976]"
51,"[0.08945686900958466, 0.12140575079872204, 0.14696485623003194, 0.1182108626198083, 0.13099041533546327, 0.09904153354632587, 0.09584664536741214, 0.08945686900958466, 0.10862619808306709, 0.1182108626198083, 0.09584664536741214, 0.13099041533546327, 0.09904153354632587, 0.11182108626198083, 0.09584664536741214, 0.17891373801916932, 0.14423076923076922, 0.09294871794871795, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.10897435897435898, 0.10576923076923077, 0.1282051282051282, 0.12179487179487179, 0.08012820512820513, 0.10256410256410256, 0.18269230769230768, 0.09935897435897435, 0.2467948717948718, 0.09615384615384616, 0.41346153846153844]"
52,"[0.134185303514377, 0.10862619808306709, 0.09904153354632587, 0.10862619808306709, 0.134185303514377, 0.1182108626198083, 0.09904153354632587, 0.09584664536741214, 0.12460063897763578, 0.10862619808306709, 0.134185303514377, 0.09584664536741214, 0.13099041533546327, 0.1182108626198083, 0.20766773162939298, 0.09904153354632587, 0.060897435897435896, 0.09294871794871795, 0.11217948717948718, 0.11538461538461539, 0.13782051282051283, 0.10576923076923077, 0.22115384615384615, 0.11538461538461539, 0.11858974358974358, 0.13782051282051283, 0.1987179487179487, 0.09615384615384616, 0.1858974358974359, 0.24358974358974358, 0.09615384615384616, 0.46153846153846156]"
53,"[0.08945686900958466, 0.11182108626198083, 0.09904153354632587, 0.1182108626198083, 0.08626198083067092, 0.09904153354632587, 0.09904153354632587, 0.08306709265175719, 0.10543130990415335, 0.1182108626198083, 0.09584664536741214, 0.13099041533546327, 0.10543130990415335, 0.10862619808306709, 0.09584664536741214, 0.19808306709265175, 0.08653846153846154, 0.09294871794871795, 0.11858974358974358, 0.10897435897435898, 0.09615384615384616, 0.10897435897435898, 0.10576923076923077, 0.16025641025641027, 0.12179487179487179, 0.08012820512820513, 0.10256410256410256, 0.20833333333333334, 0.1282051282051282, 0.21474358974358973, 0.09615384615384616, 0.4326923076923077]"
54,"[0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.10862619808306709, 0.134185303514377, 0.1182108626198083, 0.0926517571884984, 0.10223642172523961, 0.12460063897763578, 0.11182108626198083, 0.12779552715654952, 0.11182108626198083, 0.12779552715654952, 0.1597444089456869, 0.20766773162939298, 0.10223642172523961, 0.060897435897435896, 0.08974358974358974, 0.14102564102564102, 0.11858974358974358, 0.08333333333333333, 0.13141025641025642, 0.22115384615384615, 0.11538461538461539, 0.10897435897435898, 0.1762820512820513, 0.1955128205128205, 0.09294871794871795, 0.18269230769230768, 0.28525641025641024, 0.09615384615384616, 0.4775641025641026]"
55,"[0.08945686900958466, 0.10862619808306709, 0.07667731629392971, 0.1182108626198083, 0.07987220447284345, 0.09904153354632587, 0.134185303514377, 0.08306709265175719, 0.11182108626198083, 0.1182108626198083, 0.10543130990415335, 0.13099041533546327, 0.13738019169329074, 0.10862619808306709, 0.09584664536741214, 0.20766773162939298, 0.09615384615384616, 0.09294871794871795, 0.1346153846153846, 0.10897435897435898, 0.11217948717948718, 0.10897435897435898, 0.10576923076923077, 0.16666666666666666, 0.1346153846153846, 0.08012820512820513, 0.10576923076923077, 0.22435897435897437, 0.20192307692307693, 0.30128205128205127, 0.09615384615384616, 0.4807692307692308]"
56,"[0.12140575079872204, 0.10862619808306709, 0.09904153354632587, 0.10862619808306709, 0.13738019169329074, 0.1182108626198083, 0.07667731629392971, 0.14057507987220447, 0.12460063897763578, 0.11182108626198083, 0.10543130990415335, 0.1182108626198083, 0.12460063897763578, 0.17252396166134185, 0.20766773162939298, 0.10223642172523961, 0.060897435897435896, 0.08974358974358974, 0.1282051282051282, 0.13141025641025642, 0.060897435897435896, 0.15064102564102563, 0.22115384615384615, 0.12179487179487179, 0.08333333333333333, 0.20512820512820512, 0.1955128205128205, 0.09615384615384616, 0.18269230769230768, 0.34935897435897434, 0.09615384615384616, 0.4423076923076923]"
57,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.12140575079872204, 0.08626198083067092, 0.10543130990415335, 0.16613418530351437, 0.08306709265175719, 0.11182108626198083, 0.12140575079872204, 0.134185303514377, 0.13099041533546327, 0.16932907348242812, 0.10862619808306709, 0.10223642172523961, 0.22364217252396165, 0.09935897435897435, 0.10576923076923077, 0.19230769230769232, 0.10897435897435898, 0.1346153846153846, 0.10897435897435898, 0.11858974358974358, 0.1762820512820513, 0.15705128205128205, 0.08012820512820513, 0.125, 0.22435897435897437, 0.23076923076923078, 0.3557692307692308, 0.08012820512820513, 0.49038461538461536]"
58,"[0.12140575079872204, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.1501597444089457, 0.1182108626198083, 0.07348242811501597, 0.16293929712460065, 0.13099041533546327, 0.11182108626198083, 0.10862619808306709, 0.13738019169329074, 0.12460063897763578, 0.1853035143769968, 0.20447284345047922, 0.10223642172523961, 0.0641025641025641, 0.08974358974358974, 0.125, 0.14743589743589744, 0.05448717948717949, 0.15705128205128205, 0.22115384615384615, 0.1282051282051282, 0.08333333333333333, 0.21153846153846154, 0.1955128205128205, 0.09935897435897435, 0.18269230769230768, 0.40384615384615385, 0.09615384615384616, 0.38782051282051283]"
59,"[0.08945686900958466, 0.10862619808306709, 0.08626198083067092, 0.12779552715654952, 0.08626198083067092, 0.12779552715654952, 0.2108626198083067, 0.08306709265175719, 0.11182108626198083, 0.13738019169329074, 0.16613418530351437, 0.13099041533546327, 0.18210862619808307, 0.10862619808306709, 0.10223642172523961, 0.2364217252396166, 0.09935897435897435, 0.13141025641025642, 0.23717948717948717, 0.10897435897435898, 0.16025641025641027, 0.10897435897435898, 0.13141025641025642, 0.1762820512820513, 0.16987179487179488, 0.08012820512820513, 0.11538461538461539, 0.22756410256410256, 0.16025641025641027, 0.4326923076923077, 0.05128205128205128, 0.5224358974358975]"
60,"[0.12140575079872204, 0.11182108626198083, 0.14376996805111822, 0.10862619808306709, 0.16613418530351437, 0.1182108626198083, 0.07348242811501597, 0.16932907348242812, 0.14696485623003194, 0.11182108626198083, 0.10543130990415335, 0.16613418530351437, 0.12460063897763578, 0.19169329073482427, 0.20447284345047922, 0.10223642172523961, 0.08974358974358974, 0.08974358974358974, 0.125, 0.1858974358974359, 0.05448717948717949, 0.15705128205128205, 0.22115384615384615, 0.12179487179487179, 0.08333333333333333, 0.21474358974358973, 0.1987179487179487, 0.09935897435897435, 0.1891025641025641, 0.42948717948717946, 0.08012820512820513, 0.375]"
61,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.16932907348242812, 0.08626198083067092, 0.1597444089456869, 0.21405750798722045, 0.08306709265175719, 0.11182108626198083, 0.16293929712460065, 0.18210862619808307, 0.13099041533546327, 0.18210862619808307, 0.10862619808306709, 0.11182108626198083, 0.25559105431309903, 0.09935897435897435, 0.15384615384615385, 0.24358974358974358, 0.10897435897435898, 0.1794871794871795, 0.10897435897435898, 0.11538461538461539, 0.1955128205128205, 0.1794871794871795, 0.08012820512820513, 0.17307692307692307, 0.25, 0.3076923076923077, 0.4519230769230769, 0.07051282051282051, 0.5673076923076923]"
62,"[0.12140575079872204, 0.13099041533546327, 0.16932907348242812, 0.10862619808306709, 0.18849840255591055, 0.1182108626198083, 0.07348242811501597, 0.18210862619808307, 0.1757188498402556, 0.11182108626198083, 0.10543130990415335, 0.16932907348242812, 0.12460063897763578, 0.19488817891373802, 0.2108626198083067, 0.10543130990415335, 0.11538461538461539, 0.08974358974358974, 0.125, 0.21794871794871795, 0.05448717948717949, 0.16346153846153846, 0.21794871794871795, 0.125, 0.08333333333333333, 0.21794871794871795, 0.1987179487179487, 0.10576923076923077, 0.1955128205128205, 0.47435897435897434, 0.09294871794871795, 0.3782051282051282]"
63,"[0.12460063897763578, 0.10862619808306709, 0.08626198083067092, 0.1853035143769968, 0.08626198083067092, 0.1757188498402556, 0.21405750798722045, 0.08306709265175719, 0.11182108626198083, 0.16613418530351437, 0.1853035143769968, 0.13099041533546327, 0.1853035143769968, 0.10862619808306709, 0.13738019169329074, 0.26198083067092653, 0.09935897435897435, 0.16666666666666666, 0.24358974358974358, 0.10897435897435898, 0.18269230769230768, 0.10897435897435898, 0.13782051282051283, 0.20192307692307693, 0.1794871794871795, 0.08012820512820513, 0.16025641025641027, 0.2532051282051282, 0.3076923076923077, 0.48717948717948717, 0.09294871794871795, 0.5769230769230769]"
64,"[0.12140575079872204, 0.15335463258785942, 0.2012779552715655, 0.10862619808306709, 0.19808306709265175, 0.1182108626198083, 0.07348242811501597, 0.19169329073482427, 0.18849840255591055, 0.11182108626198083, 0.10543130990415335, 0.17252396166134185, 0.12460063897763578, 0.19808306709265175, 0.2108626198083067, 0.14696485623003194, 0.14102564102564102, 0.08974358974358974, 0.125, 0.22115384615384615, 0.05448717948717949, 0.16346153846153846, 0.21153846153846154, 0.13782051282051283, 0.08333333333333333, 0.21794871794871795, 0.1955128205128205, 0.11858974358974358, 0.1955128205128205, 0.44871794871794873, 0.035256410256410256, 0.38782051282051283]"
65,"[0.14696485623003194, 0.10862619808306709, 0.08626198083067092, 0.19488817891373802, 0.08626198083067092, 0.19488817891373802, 0.21405750798722045, 0.08306709265175719, 0.11182108626198083, 0.17891373801916932, 0.18849840255591055, 0.13099041533546327, 0.1853035143769968, 0.10862619808306709, 0.08945686900958466, 0.2747603833865815, 0.09935897435897435, 0.1794871794871795, 0.25, 0.10897435897435898, 0.1858974358974359, 0.10897435897435898, 0.10256410256410256, 0.20512820512820512, 0.1858974358974359, 0.08653846153846154, 0.14102564102564102, 0.25961538461538464, 0.2916666666666667, 0.4583333333333333, 0.07692307692307693, 0.5673076923076923]"
66,"[0.12140575079872204, 0.1853035143769968, 0.20766773162939298, 0.10862619808306709, 0.2108626198083067, 0.1182108626198083, 0.07348242811501597, 0.19169329073482427, 0.20766773162939298, 0.11182108626198083, 0.10543130990415335, 0.17252396166134185, 0.12460063897763578, 0.20447284345047922, 0.23003194888178913, 0.15654952076677317, 0.14423076923076922, 0.08974358974358974, 0.125, 0.22756410256410256, 0.05448717948717949, 0.16666666666666666, 0.23076923076923078, 0.15064102564102563, 0.08333333333333333, 0.22756410256410256, 0.20833333333333334, 0.1346153846153846, 0.20833333333333334, 0.44871794871794873, 0.02564102564102564, 0.375]"
67,"[0.17252396166134185, 0.10862619808306709, 0.08626198083067092, 0.21405750798722045, 0.08626198083067092, 0.2012779552715655, 0.22364217252396165, 0.08306709265175719, 0.11182108626198083, 0.19169329073482427, 0.19488817891373802, 0.13099041533546327, 0.19169329073482427, 0.11182108626198083, 0.08626198083067092, 0.2747603833865815, 0.09935897435897435, 0.18269230769230768, 0.25, 0.10897435897435898, 0.1955128205128205, 0.10897435897435898, 0.09615384615384616, 0.20192307692307693, 0.19230769230769232, 0.08653846153846154, 0.10897435897435898, 0.2564102564102564, 0.2403846153846154, 0.40384615384615385, 0.08333333333333333, 0.5641025641025641]"
68,"[0.12140575079872204, 0.19488817891373802, 0.21725239616613418, 0.10862619808306709, 0.23003194888178913, 0.1182108626198083, 0.07348242811501597, 0.1853035143769968, 0.2108626198083067, 0.11182108626198083, 0.10543130990415335, 0.17891373801916932, 0.12460063897763578, 0.2268370607028754, 0.24920127795527156, 0.17891373801916932, 0.15384615384615385, 0.08974358974358974, 0.125, 0.23076923076923078, 0.05448717948717949, 0.1987179487179487, 0.25961538461538464, 0.17307692307692307, 0.08333333333333333, 0.2403846153846154, 0.2467948717948718, 0.15384615384615385, 0.266025641025641, 0.5128205128205128, 0.009615384615384616, 0.34935897435897434]"
69,"[0.19169329073482427, 0.10862619808306709, 0.08626198083067092, 0.2268370607028754, 0.08626198083067092, 0.21405750798722045, 0.24281150159744408, 0.08306709265175719, 0.11182108626198083, 0.2012779552715655, 0.20766773162939298, 0.13099041533546327, 0.20447284345047922, 0.12140575079872204, 0.07987220447284345, 0.2747603833865815, 0.09935897435897435, 0.1891025641025641, 0.2564102564102564, 0.10897435897435898, 0.20833333333333334, 0.10897435897435898, 0.08333333333333333, 0.23076923076923078, 0.21153846153846154, 0.08974358974358974, 0.11858974358974358, 0.24358974358974358, 0.23397435897435898, 0.42628205128205127, 0.12179487179487179, 0.5128205128205128]"
70,"[0.12140575079872204, 0.20766773162939298, 0.22364217252396165, 0.10862619808306709, 0.24600638977635783, 0.1182108626198083, 0.07348242811501597, 0.22044728434504793, 0.2268370607028754, 0.11182108626198083, 0.10543130990415335, 0.20766773162939298, 0.12460063897763578, 0.23003194888178913, 0.26517571884984026, 0.1853035143769968, 0.16987179487179488, 0.08974358974358974, 0.125, 0.24358974358974358, 0.05448717948717949, 0.20512820512820512, 0.2724358974358974, 0.18269230769230768, 0.08333333333333333, 0.24358974358974358, 0.26282051282051283, 0.15705128205128205, 0.27884615384615385, 0.5512820512820513, 0.01282051282051282, 0.42628205128205127]"
71,"[0.21405750798722045, 0.10862619808306709, 0.08626198083067092, 0.24600638977635783, 0.08626198083067092, 0.21405750798722045, 0.26198083067092653, 0.08306709265175719, 0.11182108626198083, 0.21725239616613418, 0.22364217252396165, 0.13099041533546327, 0.23003194888178913, 0.15654952076677317, 0.10223642172523961, 0.29073482428115016, 0.09935897435897435, 0.20512820512820512, 0.2724358974358974, 0.10897435897435898, 0.21794871794871795, 0.13782051282051283, 0.11217948717948718, 0.25, 0.2403846153846154, 0.10576923076923077, 0.11217948717948718, 0.266025641025641, 0.27884615384615385, 0.4166666666666667, 0.11217948717948718, 0.4935897435897436]"
72,"[0.12140575079872204, 0.21725239616613418, 0.23322683706070288, 0.10862619808306709, 0.26198083067092653, 0.1182108626198083, 0.07348242811501597, 0.24600638977635783, 0.23003194888178913, 0.11182108626198083, 0.10543130990415335, 0.24281150159744408, 0.12460063897763578, 0.2268370607028754, 0.2971246006389776, 0.20447284345047922, 0.19230769230769232, 0.08974358974358974, 0.125, 0.28205128205128205, 0.057692307692307696, 0.21474358974358973, 0.2692307692307692, 0.1987179487179487, 0.08333333333333333, 0.2467948717948718, 0.266025641025641, 0.16666666666666666, 0.2948717948717949, 0.5544871794871795, 0.016025641025641024, 0.4519230769230769]"
73,"[0.2364217252396166, 0.10862619808306709, 0.08626198083067092, 0.26198083067092653, 0.08626198083067092, 0.23322683706070288, 0.2779552715654952, 0.08306709265175719, 0.11182108626198083, 0.23322683706070288, 0.23961661341853036, 0.13099041533546327, 0.25878594249201275, 0.18210862619808307, 0.13738019169329074, 0.31629392971246006, 0.09935897435897435, 0.2467948717948718, 0.2564102564102564, 0.10897435897435898, 0.23397435897435898, 0.15064102564102563, 0.1346153846153846, 0.25961538461538464, 0.2532051282051282, 0.11858974358974358, 0.14423076923076922, 0.25961538461538464, 0.2692307692307692, 0.3974358974358974, 0.08974358974358974, 0.5160256410256411]"
74,"[0.12140575079872204, 0.25878594249201275, 0.25559105431309903, 0.10862619808306709, 0.28753993610223644, 0.1182108626198083, 0.07348242811501597, 0.26517571884984026, 0.24281150159744408, 0.11182108626198083, 0.10543130990415335, 0.29073482428115016, 0.134185303514377, 0.2268370607028754, 0.30990415335463256, 0.2268370607028754, 0.22435897435897437, 0.08974358974358974, 0.125, 0.28846153846153844, 0.060897435897435896, 0.21474358974358973, 0.28525641025641024, 0.20833333333333334, 0.09615384615384616, 0.2532051282051282, 0.27884615384615385, 0.1955128205128205, 0.30128205128205127, 0.5544871794871795, 0.009615384615384616, 0.4967948717948718]"
75,"[0.2523961661341853, 0.10862619808306709, 0.08626198083067092, 0.28434504792332266, 0.08626198083067092, 0.2523961661341853, 0.28434504792332266, 0.08306709265175719, 0.11182108626198083, 0.23961661341853036, 0.24920127795527156, 0.13099041533546327, 0.268370607028754, 0.20447284345047922, 0.16932907348242812, 0.3226837060702875, 0.09935897435897435, 0.2692307692307692, 0.2724358974358974, 0.10897435897435898, 0.2403846153846154, 0.16987179487179488, 0.13141025641025642, 0.27564102564102566, 0.2564102564102564, 0.16666666666666666, 0.15384615384615385, 0.2564102564102564, 0.30128205128205127, 0.38461538461538464, 0.08333333333333333, 0.5128205128205128]"
76,"[0.12140575079872204, 0.2747603833865815, 0.30670926517571884, 0.10862619808306709, 0.2971246006389776, 0.1182108626198083, 0.07348242811501597, 0.268370607028754, 0.268370607028754, 0.11182108626198083, 0.1182108626198083, 0.31629392971246006, 0.14057507987220447, 0.23003194888178913, 0.30670926517571884, 0.23003194888178913, 0.2467948717948718, 0.08974358974358974, 0.1282051282051282, 0.30128205128205127, 0.07051282051282051, 0.21474358974358973, 0.28525641025641024, 0.22756410256410256, 0.10897435897435898, 0.26282051282051283, 0.2692307692307692, 0.1987179487179487, 0.2980769230769231, 0.5801282051282052, 0.09935897435897435, 0.41346153846153844]"
77,"[0.26198083067092653, 0.10862619808306709, 0.08626198083067092, 0.3003194888178914, 0.08945686900958466, 0.26517571884984026, 0.28115015974440893, 0.08306709265175719, 0.11182108626198083, 0.23961661341853036, 0.26198083067092653, 0.134185303514377, 0.268370607028754, 0.2012779552715655, 0.1853035143769968, 0.329073482428115, 0.09935897435897435, 0.2948717948717949, 0.2980769230769231, 0.10897435897435898, 0.25, 0.1858974358974359, 0.16666666666666666, 0.27564102564102566, 0.27564102564102566, 0.15705128205128205, 0.16346153846153846, 0.2692307692307692, 0.32051282051282054, 0.3974358974358974, 0.09615384615384616, 0.5032051282051282]"
78,"[0.12460063897763578, 0.28753993610223644, 0.3354632587859425, 0.11182108626198083, 0.31629392971246006, 0.14057507987220447, 0.08306709265175719, 0.28115015974440893, 0.28115015974440893, 0.11501597444089456, 0.12460063897763578, 0.3450479233226837, 0.1853035143769968, 0.2268370607028754, 0.3035143769968051, 0.28434504792332266, 0.2564102564102564, 0.08974358974358974, 0.15384615384615385, 0.30448717948717946, 0.1282051282051282, 0.22435897435897437, 0.28205128205128205, 0.2467948717948718, 0.13782051282051283, 0.2724358974358974, 0.27564102564102566, 0.23076923076923078, 0.2916666666666667, 0.5897435897435898, 0.15705128205128205, 0.34294871794871795]"
79,"[0.2779552715654952, 0.11501597444089456, 0.08945686900958466, 0.31309904153354634, 0.11182108626198083, 0.2747603833865815, 0.28434504792332266, 0.10543130990415335, 0.134185303514377, 0.23322683706070288, 0.26517571884984026, 0.1501597444089457, 0.2779552715654952, 0.21725239616613418, 0.24920127795527156, 0.33865814696485624, 0.11538461538461539, 0.2948717948717949, 0.2948717948717949, 0.1282051282051282, 0.2564102564102564, 0.1987179487179487, 0.2564102564102564, 0.28525641025641024, 0.27884615384615385, 0.18269230769230768, 0.24358974358974358, 0.2724358974358974, 0.34615384615384615, 0.4230769230769231, 0.07051282051282051, 0.46153846153846156]"
80,"[0.13738019169329074, 0.28753993610223644, 0.33865814696485624, 0.1182108626198083, 0.3194888178913738, 0.1501597444089457, 0.134185303514377, 0.2939297124600639, 0.28434504792332266, 0.13738019169329074, 0.16613418530351437, 0.3546325878594249, 0.2108626198083067, 0.23961661341853036, 0.3035143769968051, 0.3003194888178914, 0.27564102564102566, 0.09615384615384616, 0.16987179487179488, 0.2980769230769231, 0.15064102564102563, 0.22435897435897437, 0.28525641025641024, 0.25, 0.1762820512820513, 0.27564102564102566, 0.27884615384615385, 0.24358974358974358, 0.28205128205128205, 0.5769230769230769, 0.15384615384615385, 0.3717948717948718]"
81,"[0.28115015974440893, 0.11501597444089456, 0.10862619808306709, 0.30670926517571884, 0.11501597444089456, 0.2747603833865815, 0.28753993610223644, 0.13738019169329074, 0.14057507987220447, 0.23322683706070288, 0.26517571884984026, 0.18849840255591055, 0.28434504792332266, 0.21405750798722045, 0.23322683706070288, 0.3354632587859425, 0.12179487179487179, 0.2948717948717949, 0.2980769230769231, 0.15705128205128205, 0.25961538461538464, 0.19230769230769232, 0.25961538461538464, 0.28525641025641024, 0.27564102564102566, 0.1794871794871795, 0.23717948717948717, 0.28525641025641024, 0.33974358974358976, 0.4551282051282051, 0.07051282051282051, 0.47435897435897434]"
82,"[0.12779552715654952, 0.2939297124600639, 0.3514376996805112, 0.14696485623003194, 0.3226837060702875, 0.15335463258785942, 0.12460063897763578, 0.2779552715654952, 0.2939297124600639, 0.134185303514377, 0.15335463258785942, 0.3546325878594249, 0.20447284345047922, 0.24281150159744408, 0.3003194888178914, 0.3035143769968051, 0.25961538461538464, 0.09615384615384616, 0.16987179487179488, 0.2980769230769231, 0.14743589743589744, 0.22756410256410256, 0.28846153846153844, 0.2532051282051282, 0.15705128205128205, 0.27884615384615385, 0.27884615384615385, 0.2532051282051282, 0.2916666666666667, 0.5608974358974359, 0.15064102564102563, 0.32371794871794873]"
83,"[0.28753993610223644, 0.11501597444089456, 0.09904153354632587, 0.30990415335463256, 0.11501597444089456, 0.2779552715654952, 0.28753993610223644, 0.15335463258785942, 0.12460063897763578, 0.2364217252396166, 0.268370607028754, 0.1853035143769968, 0.28434504792332266, 0.21725239616613418, 0.24920127795527156, 0.3226837060702875, 0.11217948717948718, 0.2948717948717949, 0.2948717948717949, 0.15705128205128205, 0.2564102564102564, 0.20512820512820512, 0.2467948717948718, 0.27564102564102566, 0.2724358974358974, 0.1794871794871795, 0.2403846153846154, 0.27884615384615385, 0.33653846153846156, 0.4391025641025641, 0.07051282051282051, 0.4326923076923077]"
84,"[0.12460063897763578, 0.2939297124600639, 0.35782747603833864, 0.13738019169329074, 0.3226837060702875, 0.15654952076677317, 0.12779552715654952, 0.28115015974440893, 0.28753993610223644, 0.13099041533546327, 0.15654952076677317, 0.3450479233226837, 0.21725239616613418, 0.23961661341853036, 0.30670926517571884, 0.3003194888178914, 0.2532051282051282, 0.09615384615384616, 0.16346153846153846, 0.28846153846153844, 0.1282051282051282, 0.22115384615384615, 0.28525641025641024, 0.26282051282051283, 0.15705128205128205, 0.2724358974358974, 0.27564102564102566, 0.25961538461538464, 0.2948717948717949, 0.5384615384615384, 0.13782051282051283, 0.40064102564102566]"
85,"[0.28434504792332266, 0.11501597444089456, 0.10223642172523961, 0.3194888178913738, 0.11501597444089456, 0.28115015974440893, 0.28434504792332266, 0.134185303514377, 0.14376996805111822, 0.2364217252396166, 0.268370607028754, 0.18849840255591055, 0.28753993610223644, 0.2268370607028754, 0.2715654952076677, 0.33226837060702874, 0.11217948717948718, 0.2916666666666667, 0.2980769230769231, 0.14102564102564102, 0.2564102564102564, 0.19230769230769232, 0.27884615384615385, 0.27884615384615385, 0.2724358974358974, 0.18269230769230768, 0.25961538461538464, 0.28205128205128205, 0.34935897435897434, 0.483974358974359, 0.07051282051282051, 0.41346153846153844]"
