eigenvector_centrality,[31 30 29]
43,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.10223642172523961, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.0673076923076923, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.08974358974358974, 0.08333333333333333, 0.1346153846153846, 0.13782051282051283, 0.41346153846153844, 0.46794871794871795]"
44,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.08945686900958466, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.09935897435897435, 0.09935897435897435, 0.125, 0.09615384615384616, 0.0673076923076923, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.09615384615384616, 0.11538461538461539, 0.27564102564102566, 0.1282051282051282]"
45,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.08626198083067092, 0.13099041533546327, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.0673076923076923, 0.1282051282051282, 0.08333333333333333, 0.11217948717948718, 0.11538461538461539, 0.10897435897435898, 0.08333333333333333, 0.16987179487179488, 0.09615384615384616, 0.4198717948717949, 0.46474358974358976]"
46,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.10223642172523961, 0.11501597444089456, 0.11501597444089456, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.10256410256410256, 0.09935897435897435, 0.125, 0.09615384615384616, 0.07051282051282051, 0.11538461538461539, 0.09294871794871795, 0.11538461538461539, 0.125, 0.11538461538461539, 0.36538461538461536, 0.15705128205128205]"
47,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.09584664536741214, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.13099041533546327, 0.18210862619808307, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.10576923076923077, 0.16987179487179488, 0.08333333333333333, 0.11217948717948718, 0.13141025641025642, 0.13782051282051283, 0.08333333333333333, 0.1987179487179487, 0.1282051282051282, 0.3685897435897436, 0.42628205128205127]"
48,"[0.09904153354632587, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.07987220447284345, 0.0926517571884984, 0.10543130990415335, 0.12779552715654952, 0.10223642172523961, 0.11501597444089456, 0.1501597444089457, 0.08333333333333333, 0.09935897435897435, 0.1346153846153846, 0.08653846153846154, 0.15384615384615385, 0.09935897435897435, 0.125, 0.11858974358974358, 0.09294871794871795, 0.11538461538461539, 0.09294871794871795, 0.13141025641025642, 0.20192307692307693, 0.11538461538461539, 0.3814102564102564, 0.15064102564102563]"
49,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.10543130990415335, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.08945686900958466, 0.15654952076677317, 0.2108626198083067, 0.07348242811501597, 0.08653846153846154, 0.11858974358974358, 0.07051282051282051, 0.11858974358974358, 0.09935897435897435, 0.125, 0.1891025641025641, 0.08333333333333333, 0.11217948717948718, 0.14423076923076922, 0.15384615384615385, 0.08333333333333333, 0.22756410256410256, 0.1346153846153846, 0.3108974358974359, 0.41025641025641024]"
50,"[0.10223642172523961, 0.09904153354632587, 0.08626198083067092, 0.10862619808306709, 0.1182108626198083, 0.134185303514377, 0.12460063897763578, 0.08945686900958466, 0.10862619808306709, 0.09584664536741214, 0.09904153354632587, 0.10543130990415335, 0.14376996805111822, 0.10223642172523961, 0.1182108626198083, 0.18210862619808307, 0.08333333333333333, 0.09935897435897435, 0.15064102564102563, 0.08653846153846154, 0.16346153846153846, 0.09935897435897435, 0.125, 0.1346153846153846, 0.10576923076923077, 0.11538461538461539, 0.09294871794871795, 0.1346153846153846, 0.26282051282051283, 0.125, 0.4230769230769231, 0.1346153846153846]"
51,"[0.12140575079872204, 0.09904153354632587, 0.11501597444089456, 0.08306709265175719, 0.09584664536741214, 0.09904153354632587, 0.1182108626198083, 0.09904153354632587, 0.134185303514377, 0.12140575079872204, 0.10543130990415335, 0.08306709265175719, 0.08945686900958466, 0.1597444089456869, 0.23961661341853036, 0.07667731629392971, 0.18269230769230768, 0.11858974358974358, 0.07051282051282051, 0.13141025641025642, 0.09935897435897435, 0.14102564102564102, 0.20192307692307693, 0.09294871794871795, 0.11217948717948718, 0.14743589743589744, 0.16666666666666666, 0.08333333333333333, 0.25, 0.15064102564102563, 0.30448717948717946, 0.38782051282051283]"
52,"[0.10223642172523961, 0.09904153354632587, 0.08626198083067092, 0.11182108626198083, 0.1182108626198083, 0.15335463258785942, 0.14696485623003194, 0.08945686900958466, 0.10862619808306709, 0.10862619808306709, 0.1182108626198083, 0.10543130990415335, 0.1501597444089457, 0.1501597444089457, 0.15335463258785942, 0.17891373801916932, 0.08333333333333333, 0.125, 0.16987179487179488, 0.08653846153846154, 0.18269230769230768, 0.14423076923076922, 0.14743589743589744, 0.14423076923076922, 0.14743589743589744, 0.14743589743589744, 0.11538461538461539, 0.15384615384615385, 0.2916666666666667, 0.18269230769230768, 0.42948717948717946, 0.13141025641025642]"
53,"[0.12140575079872204, 0.10223642172523961, 0.1182108626198083, 0.08306709265175719, 0.16613418530351437, 0.09904153354632587, 0.1182108626198083, 0.10862619808306709, 0.12140575079872204, 0.12140575079872204, 0.10543130990415335, 0.09584664536741214, 0.08945686900958466, 0.1597444089456869, 0.22364217252396165, 0.13099041533546327, 0.14102564102564102, 0.11858974358974358, 0.07051282051282051, 0.15064102564102563, 0.09935897435897435, 0.16025641025641027, 0.20192307692307693, 0.15384615384615385, 0.11217948717948718, 0.1762820512820513, 0.1762820512820513, 0.09615384615384616, 0.26282051282051283, 0.16346153846153846, 0.28846153846153844, 0.391025641025641]"
54,"[0.12460063897763578, 0.09904153354632587, 0.08626198083067092, 0.11501597444089456, 0.1182108626198083, 0.15335463258785942, 0.15335463258785942, 0.08945686900958466, 0.10862619808306709, 0.11182108626198083, 0.14376996805111822, 0.10543130990415335, 0.15335463258785942, 0.18210862619808307, 0.18849840255591055, 0.1853035143769968, 0.08333333333333333, 0.16346153846153846, 0.1858974358974359, 0.08653846153846154, 0.25, 0.16987179487179488, 0.20192307692307693, 0.13141025641025642, 0.16666666666666666, 0.1762820512820513, 0.15064102564102563, 0.16666666666666666, 0.2916666666666667, 0.1858974358974359, 0.44871794871794873, 0.1346153846153846]"
55,"[0.12140575079872204, 0.10862619808306709, 0.1182108626198083, 0.08306709265175719, 0.12779552715654952, 0.09904153354632587, 0.1182108626198083, 0.10543130990415335, 0.11501597444089456, 0.12140575079872204, 0.10543130990415335, 0.08945686900958466, 0.11182108626198083, 0.18210862619808307, 0.29073482428115016, 0.1597444089456869, 0.14102564102564102, 0.11858974358974358, 0.07051282051282051, 0.14743589743589744, 0.11217948717948718, 0.16987179487179488, 0.24358974358974358, 0.16666666666666666, 0.13782051282051283, 0.21474358974358973, 0.18269230769230768, 0.11538461538461539, 0.34294871794871795, 0.16346153846153846, 0.28525641025641024, 0.3685897435897436]"
56,"[0.11182108626198083, 0.09904153354632587, 0.08626198083067092, 0.14376996805111822, 0.1182108626198083, 0.15654952076677317, 0.13099041533546327, 0.08945686900958466, 0.10862619808306709, 0.12460063897763578, 0.12779552715654952, 0.10543130990415335, 0.1597444089456869, 0.1853035143769968, 0.21405750798722045, 0.2268370607028754, 0.08333333333333333, 0.1987179487179487, 0.13782051282051283, 0.08653846153846154, 0.22435897435897437, 0.18269230769230768, 0.23717948717948717, 0.14743589743589744, 0.16025641025641027, 0.1891025641025641, 0.1794871794871795, 0.16346153846153846, 0.28846153846153844, 0.18269230769230768, 0.4551282051282051, 0.1346153846153846]"
57,"[0.12140575079872204, 0.134185303514377, 0.12460063897763578, 0.08306709265175719, 0.13099041533546327, 0.10862619808306709, 0.1182108626198083, 0.12779552715654952, 0.12779552715654952, 0.12140575079872204, 0.10543130990415335, 0.12140575079872204, 0.14057507987220447, 0.1597444089456869, 0.2779552715654952, 0.17891373801916932, 0.14423076923076922, 0.12179487179487179, 0.07051282051282051, 0.1794871794871795, 0.15064102564102563, 0.2403846153846154, 0.21474358974358973, 0.20192307692307693, 0.16666666666666666, 0.17307692307692307, 0.23076923076923078, 0.1346153846153846, 0.3557692307692308, 0.18269230769230768, 0.2916666666666667, 0.3685897435897436]"
58,"[0.12460063897763578, 0.09904153354632587, 0.08626198083067092, 0.2012779552715655, 0.12140575079872204, 0.12460063897763578, 0.12779552715654952, 0.08945686900958466, 0.10862619808306709, 0.12460063897763578, 0.12779552715654952, 0.11182108626198083, 0.14376996805111822, 0.19488817891373802, 0.22364217252396165, 0.20447284345047922, 0.08333333333333333, 0.16025641025641027, 0.13782051282051283, 0.08974358974358974, 0.1955128205128205, 0.1858974358974359, 0.23717948717948717, 0.15705128205128205, 0.17307692307692307, 0.21153846153846154, 0.1955128205128205, 0.21794871794871795, 0.28525641025641024, 0.16346153846153846, 0.4583333333333333, 0.1282051282051282]"
59,"[0.12140575079872204, 0.14376996805111822, 0.13099041533546327, 0.08306709265175719, 0.134185303514377, 0.1182108626198083, 0.13738019169329074, 0.16293929712460065, 0.13099041533546327, 0.12779552715654952, 0.12460063897763578, 0.2108626198083067, 0.15335463258785942, 0.2108626198083067, 0.29073482428115016, 0.19488817891373802, 0.15064102564102563, 0.15384615384615385, 0.07051282051282051, 0.15705128205128205, 0.16666666666666666, 0.20512820512820512, 0.26282051282051283, 0.22115384615384615, 0.1858974358974359, 0.1794871794871795, 0.21474358974358973, 0.16346153846153846, 0.3717948717948718, 0.1987179487179487, 0.30128205128205127, 0.38782051282051283]"
60,"[0.12779552715654952, 0.09904153354632587, 0.08626198083067092, 0.14057507987220447, 0.134185303514377, 0.12460063897763578, 0.13099041533546327, 0.10543130990415335, 0.10862619808306709, 0.12460063897763578, 0.13099041533546327, 0.13099041533546327, 0.2108626198083067, 0.2012779552715655, 0.22364217252396165, 0.3610223642172524, 0.09294871794871795, 0.16025641025641027, 0.14423076923076922, 0.11217948717948718, 0.21474358974358973, 0.1987179487179487, 0.2467948717948718, 0.22756410256410256, 0.16666666666666666, 0.22115384615384615, 0.20833333333333334, 0.12179487179487179, 0.28525641025641024, 0.16346153846153846, 0.47115384615384615, 0.15384615384615385]"
61,"[0.12140575079872204, 0.12460063897763578, 0.14057507987220447, 0.08306709265175719, 0.13099041533546327, 0.13738019169329074, 0.14376996805111822, 0.18849840255591055, 0.13099041533546327, 0.13738019169329074, 0.134185303514377, 0.16932907348242812, 0.16613418530351437, 0.18849840255591055, 0.268370607028754, 0.20447284345047922, 0.14743589743589744, 0.1794871794871795, 0.08333333333333333, 0.13141025641025642, 0.1891025641025641, 0.20833333333333334, 0.22756410256410256, 0.23717948717948717, 0.19230769230769232, 0.15064102564102563, 0.2564102564102564, 0.1891025641025641, 0.34294871794871795, 0.1858974358974359, 0.30448717948717946, 0.4198717948717949]"
62,"[0.12779552715654952, 0.11182108626198083, 0.08945686900958466, 0.13738019169329074, 0.16613418530351437, 0.12140575079872204, 0.12779552715654952, 0.16613418530351437, 0.12140575079872204, 0.1182108626198083, 0.13099041533546327, 0.17891373801916932, 0.14696485623003194, 0.21725239616613418, 0.2268370607028754, 0.24920127795527156, 0.13141025641025642, 0.15064102564102563, 0.14102564102564102, 0.125, 0.21153846153846154, 0.1987179487179487, 0.24358974358974358, 0.1891025641025641, 0.18269230769230768, 0.22435897435897437, 0.20512820512820512, 0.21153846153846154, 0.28846153846153844, 0.16346153846153846, 0.44871794871794873, 0.16025641025641027]"
63,"[0.14057507987220447, 0.12460063897763578, 0.14057507987220447, 0.10223642172523961, 0.12779552715654952, 0.16613418530351437, 0.17891373801916932, 0.134185303514377, 0.13099041533546327, 0.14696485623003194, 0.1501597444089457, 0.16932907348242812, 0.1757188498402556, 0.20766773162939298, 0.26517571884984026, 0.20447284345047922, 0.15064102564102563, 0.1955128205128205, 0.10897435897435898, 0.11858974358974358, 0.19230769230769232, 0.1987179487179487, 0.2564102564102564, 0.24358974358974358, 0.20192307692307693, 0.22756410256410256, 0.21153846153846154, 0.1987179487179487, 0.3717948717948718, 0.1955128205128205, 0.30128205128205127, 0.41346153846153844]"
64,"[0.12460063897763578, 0.15335463258785942, 0.1182108626198083, 0.11182108626198083, 0.18849840255591055, 0.13738019169329074, 0.13738019169329074, 0.18849840255591055, 0.13738019169329074, 0.16613418530351437, 0.14057507987220447, 0.2012779552715655, 0.2364217252396166, 0.23003194888178913, 0.2364217252396166, 0.3003194888178914, 0.16025641025641027, 0.1762820512820513, 0.16025641025641027, 0.14102564102564102, 0.24358974358974358, 0.1987179487179487, 0.2532051282051282, 0.22756410256410256, 0.18269230769230768, 0.2403846153846154, 0.20833333333333334, 0.16346153846153846, 0.28525641025641024, 0.15064102564102563, 0.4519230769230769, 0.1762820512820513]"
65,"[0.16613418530351437, 0.12779552715654952, 0.14696485623003194, 0.12779552715654952, 0.18849840255591055, 0.17891373801916932, 0.19808306709265175, 0.19808306709265175, 0.17252396166134185, 0.16613418530351437, 0.16932907348242812, 0.1757188498402556, 0.18210862619808307, 0.22044728434504793, 0.3003194888178914, 0.2012779552715655, 0.16346153846153846, 0.20192307692307693, 0.14102564102564102, 0.15384615384615385, 0.1891025641025641, 0.26282051282051283, 0.2532051282051282, 0.2467948717948718, 0.20512820512820512, 0.14423076923076922, 0.2564102564102564, 0.20833333333333334, 0.3557692307692308, 0.21794871794871795, 0.3076923076923077, 0.41346153846153844]"
66,"[0.1501597444089457, 0.17891373801916932, 0.14057507987220447, 0.1757188498402556, 0.2012779552715655, 0.18210862619808307, 0.16932907348242812, 0.2108626198083067, 0.15654952076677317, 0.13738019169329074, 0.15654952076677317, 0.2108626198083067, 0.16613418530351437, 0.23003194888178913, 0.24600638977635783, 0.24600638977635783, 0.17307692307692307, 0.16987179487179488, 0.16025641025641027, 0.15705128205128205, 0.23397435897435898, 0.1955128205128205, 0.2467948717948718, 0.23397435897435898, 0.22435897435897437, 0.2403846153846154, 0.21474358974358973, 0.16346153846153846, 0.28846153846153844, 0.11538461538461539, 0.44551282051282054, 0.21474358974358973]"
67,"[0.19808306709265175, 0.16293929712460065, 0.18849840255591055, 0.15654952076677317, 0.17891373801916932, 0.20447284345047922, 0.23322683706070288, 0.16293929712460065, 0.1597444089456869, 0.17891373801916932, 0.1853035143769968, 0.18210862619808307, 0.2012779552715655, 0.18849840255591055, 0.2523961661341853, 0.2108626198083067, 0.1762820512820513, 0.20833333333333334, 0.14743589743589744, 0.13782051282051283, 0.19230769230769232, 0.1955128205128205, 0.2467948717948718, 0.24358974358974358, 0.21153846153846154, 0.25, 0.23076923076923078, 0.21153846153846154, 0.3557692307692308, 0.2692307692307692, 0.32051282051282054, 0.3814102564102564]"
68,"[0.14057507987220447, 0.1853035143769968, 0.16293929712460065, 0.12779552715654952, 0.21405750798722045, 0.14057507987220447, 0.14057507987220447, 0.21725239616613418, 0.16613418530351437, 0.16932907348242812, 0.12779552715654952, 0.23322683706070288, 0.1597444089456869, 0.23003194888178913, 0.24281150159744408, 0.2779552715654952, 0.19230769230769232, 0.18269230769230768, 0.15705128205128205, 0.16666666666666666, 0.20833333333333334, 0.1955128205128205, 0.2467948717948718, 0.1987179487179487, 0.20833333333333334, 0.25, 0.22115384615384615, 0.15384615384615385, 0.2916666666666667, 0.09615384615384616, 0.44871794871794873, 0.3269230769230769]"
69,"[0.21725239616613418, 0.12460063897763578, 0.14057507987220447, 0.16293929712460065, 0.134185303514377, 0.21405750798722045, 0.23961661341853036, 0.14696485623003194, 0.16293929712460065, 0.1853035143769968, 0.19488817891373802, 0.16613418530351437, 0.20766773162939298, 0.2523961661341853, 0.2971246006389776, 0.22044728434504793, 0.16025641025641027, 0.22115384615384615, 0.15064102564102563, 0.1346153846153846, 0.1955128205128205, 0.266025641025641, 0.23076923076923078, 0.2532051282051282, 0.21474358974358973, 0.13141025641025642, 0.1987179487179487, 0.21794871794871795, 0.33653846153846156, 0.2692307692307692, 0.32371794871794873, 0.33653846153846156]"
70,"[0.134185303514377, 0.19169329073482427, 0.16932907348242812, 0.1182108626198083, 0.21405750798722045, 0.16932907348242812, 0.1501597444089457, 0.21725239616613418, 0.17252396166134185, 0.12140575079872204, 0.1501597444089457, 0.23003194888178913, 0.2364217252396166, 0.2268370607028754, 0.25559105431309903, 0.2715654952076677, 0.20512820512820512, 0.16025641025641027, 0.15064102564102563, 0.1858974358974359, 0.2564102564102564, 0.19230769230769232, 0.25, 0.24358974358974358, 0.1955128205128205, 0.24358974358974358, 0.22115384615384615, 0.15064102564102563, 0.2916666666666667, 0.12179487179487179, 0.41025641025641024, 0.40384615384615385]"
71,"[0.22044728434504793, 0.13099041533546327, 0.14376996805111822, 0.17252396166134185, 0.24600638977635783, 0.20766773162939298, 0.24281150159744408, 0.20766773162939298, 0.16932907348242812, 0.1853035143769968, 0.2012779552715655, 0.18210862619808307, 0.21405750798722045, 0.18849840255591055, 0.24600638977635783, 0.2364217252396166, 0.16666666666666666, 0.22435897435897437, 0.16346153846153846, 0.15064102564102563, 0.1987179487179487, 0.1858974358974359, 0.2564102564102564, 0.2532051282051282, 0.21794871794871795, 0.23717948717948717, 0.20833333333333334, 0.21153846153846154, 0.36217948717948717, 0.22435897435897437, 0.36217948717948717, 0.32371794871794873]"
72,"[0.15654952076677317, 0.2012779552715655, 0.16932907348242812, 0.1853035143769968, 0.2268370607028754, 0.1597444089456869, 0.18210862619808307, 0.22364217252396165, 0.1757188498402556, 0.20447284345047922, 0.16293929712460065, 0.23961661341853036, 0.1597444089456869, 0.2108626198083067, 0.2523961661341853, 0.25878594249201275, 0.20192307692307693, 0.1955128205128205, 0.21474358974358973, 0.1858974358974359, 0.22435897435897437, 0.1858974358974359, 0.2564102564102564, 0.21474358974358973, 0.2467948717948718, 0.2403846153846154, 0.21474358974358973, 0.1987179487179487, 0.28846153846153844, 0.14423076923076922, 0.40064102564102566, 0.42628205128205127]"
73,"[0.2268370607028754, 0.17891373801916932, 0.22044728434504793, 0.19169329073482427, 0.15654952076677317, 0.21725239616613418, 0.25878594249201275, 0.16613418530351437, 0.19169329073482427, 0.16613418530351437, 0.21405750798722045, 0.19808306709265175, 0.21725239616613418, 0.23961661341853036, 0.24281150159744408, 0.24281150159744408, 0.20833333333333334, 0.22756410256410256, 0.1794871794871795, 0.16025641025641027, 0.19230769230769232, 0.25, 0.21474358974358973, 0.2564102564102564, 0.20833333333333334, 0.15705128205128205, 0.22115384615384615, 0.21474358974358973, 0.28525641025641024, 0.16346153846153846, 0.3525641025641026, 0.3717948717948718]"
74,"[0.19808306709265175, 0.19808306709265175, 0.17252396166134185, 0.17252396166134185, 0.22044728434504793, 0.1597444089456869, 0.14696485623003194, 0.22044728434504793, 0.1757188498402556, 0.15654952076677317, 0.1597444089456869, 0.24600638977635783, 0.19808306709265175, 0.22044728434504793, 0.2364217252396166, 0.24600638977635783, 0.1987179487179487, 0.18269230769230768, 0.1955128205128205, 0.20833333333333334, 0.22435897435897437, 0.1891025641025641, 0.23397435897435898, 0.21794871794871795, 0.1987179487179487, 0.24358974358974358, 0.18269230769230768, 0.15384615384615385, 0.26282051282051283, 0.1987179487179487, 0.3974358974358974, 0.40705128205128205]"
75,"[0.23003194888178913, 0.16293929712460065, 0.16932907348242812, 0.19488817891373802, 0.21405750798722045, 0.21725239616613418, 0.25559105431309903, 0.16613418530351437, 0.16613418530351437, 0.16932907348242812, 0.2108626198083067, 0.16293929712460065, 0.21405750798722045, 0.2012779552715655, 0.24920127795527156, 0.24600638977635783, 0.16666666666666666, 0.23076923076923078, 0.18269230769230768, 0.13782051282051283, 0.1858974358974359, 0.17307692307692307, 0.23397435897435898, 0.2564102564102564, 0.20512820512820512, 0.16987179487179488, 0.1955128205128205, 0.22115384615384615, 0.3141025641025641, 0.1987179487179487, 0.40064102564102566, 0.36538461538461536]"
76,"[0.1501597444089457, 0.19488817891373802, 0.1757188498402556, 0.13738019169329074, 0.21725239616613418, 0.15654952076677317, 0.16932907348242812, 0.22044728434504793, 0.16293929712460065, 0.14057507987220447, 0.14057507987220447, 0.24920127795527156, 0.16293929712460065, 0.20766773162939298, 0.23003194888178913, 0.2364217252396166, 0.1987179487179487, 0.15705128205128205, 0.15064102564102563, 0.20192307692307693, 0.23076923076923078, 0.1858974358974359, 0.22756410256410256, 0.1987179487179487, 0.20833333333333334, 0.23717948717948717, 0.16346153846153846, 0.15384615384615385, 0.25961538461538464, 0.1987179487179487, 0.4358974358974359, 0.3942307692307692]"
77,"[0.22364217252396165, 0.134185303514377, 0.1597444089456869, 0.19488817891373802, 0.16613418530351437, 0.21725239616613418, 0.24281150159744408, 0.1853035143769968, 0.16293929712460065, 0.17891373801916932, 0.20766773162939298, 0.18849840255591055, 0.20766773162939298, 0.23322683706070288, 0.28753993610223644, 0.24281150159744408, 0.16666666666666666, 0.22756410256410256, 0.18269230769230768, 0.15064102564102563, 0.1955128205128205, 0.2532051282051282, 0.23397435897435898, 0.2564102564102564, 0.1955128205128205, 0.1858974358974359, 0.25, 0.21474358974358973, 0.28846153846153844, 0.1987179487179487, 0.3782051282051282, 0.38782051282051283]"
78,"[0.14057507987220447, 0.19488817891373802, 0.1757188498402556, 0.1853035143769968, 0.21405750798722045, 0.16613418530351437, 0.16293929712460065, 0.22044728434504793, 0.15654952076677317, 0.2108626198083067, 0.19808306709265175, 0.24600638977635783, 0.20766773162939298, 0.22364217252396165, 0.23322683706070288, 0.24600638977635783, 0.1955128205128205, 0.1955128205128205, 0.23076923076923078, 0.20192307692307693, 0.23397435897435898, 0.19230769230769232, 0.22435897435897437, 0.21153846153846154, 0.23076923076923078, 0.23717948717948717, 0.16666666666666666, 0.16987179487179488, 0.24358974358974358, 0.1955128205128205, 0.3814102564102564, 0.42948717948717946]"
79,"[0.21405750798722045, 0.20447284345047922, 0.21405750798722045, 0.19169329073482427, 0.22044728434504793, 0.21725239616613418, 0.24920127795527156, 0.16932907348242812, 0.2012779552715655, 0.18210862619808307, 0.20447284345047922, 0.20447284345047922, 0.2012779552715655, 0.2364217252396166, 0.2364217252396166, 0.24920127795527156, 0.21474358974358973, 0.23397435897435898, 0.18269230769230768, 0.15705128205128205, 0.1891025641025641, 0.20833333333333334, 0.22435897435897437, 0.2564102564102564, 0.1794871794871795, 0.19230769230769232, 0.20833333333333334, 0.22115384615384615, 0.3269230769230769, 0.18269230769230768, 0.375, 0.36538461538461536]"
80,"[0.22364217252396165, 0.19808306709265175, 0.17252396166134185, 0.17891373801916932, 0.2108626198083067, 0.16293929712460065, 0.17252396166134185, 0.23003194888178913, 0.16293929712460065, 0.18210862619808307, 0.1597444089456869, 0.24600638977635783, 0.17891373801916932, 0.20447284345047922, 0.23322683706070288, 0.21725239616613418, 0.1987179487179487, 0.17307692307692307, 0.1891025641025641, 0.21153846153846154, 0.24358974358974358, 0.19230769230769232, 0.22435897435897437, 0.1891025641025641, 0.22756410256410256, 0.23717948717948717, 0.16987179487179488, 0.1282051282051282, 0.23397435897435898, 0.1987179487179487, 0.3525641025641026, 0.4423076923076923]"
81,"[0.21405750798722045, 0.16293929712460065, 0.17252396166134185, 0.2012779552715655, 0.18849840255591055, 0.21405750798722045, 0.2523961661341853, 0.17891373801916932, 0.16293929712460065, 0.19169329073482427, 0.20766773162939298, 0.15335463258785942, 0.19488817891373802, 0.21405750798722045, 0.23003194888178913, 0.23961661341853036, 0.1762820512820513, 0.23397435897435898, 0.1858974358974359, 0.125, 0.1987179487179487, 0.21794871794871795, 0.21153846153846154, 0.2564102564102564, 0.18269230769230768, 0.16025641025641027, 0.1858974358974359, 0.22435897435897437, 0.266025641025641, 0.18269230769230768, 0.3814102564102564, 0.3108974358974359]"
82,"[0.1501597444089457, 0.2012779552715655, 0.1757188498402556, 0.12779552715654952, 0.21405750798722045, 0.15654952076677317, 0.15654952076677317, 0.2364217252396166, 0.16613418530351437, 0.13738019169329074, 0.14696485623003194, 0.24600638977635783, 0.1501597444089457, 0.21725239616613418, 0.23322683706070288, 0.20447284345047922, 0.20512820512820512, 0.16346153846153846, 0.14423076923076922, 0.20512820512820512, 0.21153846153846154, 0.1891025641025641, 0.23076923076923078, 0.1891025641025641, 0.1794871794871795, 0.2403846153846154, 0.1762820512820513, 0.13141025641025642, 0.25961538461538464, 0.21474358974358973, 0.3525641025641026, 0.4198717948717949]"
83,"[0.21725239616613418, 0.14057507987220447, 0.15335463258785942, 0.20766773162939298, 0.15335463258785942, 0.21405750798722045, 0.25559105431309903, 0.1597444089456869, 0.15335463258785942, 0.19169329073482427, 0.20766773162939298, 0.1597444089456869, 0.20766773162939298, 0.23003194888178913, 0.2012779552715655, 0.2364217252396166, 0.16666666666666666, 0.2403846153846154, 0.19230769230769232, 0.14743589743589744, 0.20192307692307693, 0.20192307692307693, 0.18269230769230768, 0.26282051282051283, 0.19230769230769232, 0.18269230769230768, 0.16987179487179488, 0.21474358974358973, 0.30128205128205127, 0.16025641025641027, 0.3974358974358974, 0.28846153846153844]"
84,"[0.14057507987220447, 0.20447284345047922, 0.17891373801916932, 0.13099041533546327, 0.22364217252396165, 0.15654952076677317, 0.14376996805111822, 0.2364217252396166, 0.16932907348242812, 0.19488817891373802, 0.15335463258785942, 0.2523961661341853, 0.19808306709265175, 0.23003194888178913, 0.24920127795527156, 0.2364217252396166, 0.21153846153846154, 0.16987179487179488, 0.1794871794871795, 0.21474358974358973, 0.23076923076923078, 0.1955128205128205, 0.23397435897435898, 0.19230769230769232, 0.22756410256410256, 0.2532051282051282, 0.1858974358974359, 0.14423076923076922, 0.27884615384615385, 0.2467948717948718, 0.32051282051282054, 0.3974358974358974]"
85,"[0.22364217252396165, 0.15654952076677317, 0.16932907348242812, 0.20766773162939298, 0.19808306709265175, 0.23003194888178913, 0.25878594249201275, 0.17252396166134185, 0.18849840255591055, 0.2012779552715655, 0.21725239616613418, 0.19808306709265175, 0.2108626198083067, 0.23322683706070288, 0.23322683706070288, 0.23322683706070288, 0.20512820512820512, 0.24358974358974358, 0.20833333333333334, 0.1346153846153846, 0.20512820512820512, 0.2564102564102564, 0.22756410256410256, 0.2692307692307692, 0.20192307692307693, 0.18269230769230768, 0.1955128205128205, 0.21794871794871795, 0.2532051282051282, 0.15384615384615385, 0.4198717948717949, 0.30448717948717946]"
