eigenvector_centrality,[31 30 29]
43,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.08626198083067092, 0.1182108626198083, 0.0926517571884984, 0.09904153354632587, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.13099041533546327, 0.10543130990415335, 0.13738019169329074, 0.12779552715654952, 0.11501597444089456, 0.09584664536741214, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.08653846153846154, 0.10897435897435898, 0.15705128205128205, 0.125, 0.11538461538461539, 0.10256410256410256, 0.14743589743589744, 0.09294871794871795, 0.11858974358974358, 0.10576923076923077, 0.07051282051282051, 0.08333333333333333, 0.14102564102564102]"
44,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.08306709265175719, 0.07987220447284345, 0.09904153354632587, 0.1182108626198083, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.10543130990415335, 0.07348242811501597, 0.08945686900958466, 0.14057507987220447, 0.09904153354632587, 0.07348242811501597, 0.125, 0.11858974358974358, 0.07051282051282051, 0.08653846153846154, 0.09935897435897435, 0.125, 0.09615384615384616, 0.08333333333333333, 0.11217948717948718, 0.14423076923076922, 0.08333333333333333, 0.08333333333333333, 0.057692307692307696, 0.05448717948717949, 0.08012820512820513, 0.15064102564102563]"
45,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.08626198083067092, 0.1182108626198083, 0.0926517571884984, 0.09904153354632587, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.13099041533546327, 0.10543130990415335, 0.13738019169329074, 0.16932907348242812, 0.1182108626198083, 0.13738019169329074, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.08653846153846154, 0.10897435897435898, 0.1858974358974359, 0.1282051282051282, 0.14423076923076922, 0.10256410256410256, 0.1858974358974359, 0.09294871794871795, 0.1346153846153846, 0.10256410256410256, 0.08012820512820513, 0.09615384615384616, 0.15384615384615385]"
46,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.08306709265175719, 0.07987220447284345, 0.09904153354632587, 0.1182108626198083, 0.10862619808306709, 0.11501597444089456, 0.12140575079872204, 0.10543130990415335, 0.07348242811501597, 0.08945686900958466, 0.134185303514377, 0.09904153354632587, 0.09584664536741214, 0.125, 0.11858974358974358, 0.07051282051282051, 0.08653846153846154, 0.10256410256410256, 0.14102564102564102, 0.09615384615384616, 0.08974358974358974, 0.11217948717948718, 0.16025641025641027, 0.08333333333333333, 0.08333333333333333, 0.10256410256410256, 0.038461538461538464, 0.08653846153846154, 0.2403846153846154]"
47,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.08626198083067092, 0.1182108626198083, 0.0926517571884984, 0.09904153354632587, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.13099041533546327, 0.10543130990415335, 0.13738019169329074, 0.14057507987220447, 0.14057507987220447, 0.1501597444089457, 0.08333333333333333, 0.08012820512820513, 0.10576923076923077, 0.08653846153846154, 0.125, 0.16666666666666666, 0.15705128205128205, 0.14743589743589744, 0.10256410256410256, 0.16987179487179488, 0.12179487179487179, 0.16025641025641027, 0.10256410256410256, 0.09294871794871795, 0.09615384615384616, 0.23076923076923078]"
48,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.08306709265175719, 0.07987220447284345, 0.09904153354632587, 0.1182108626198083, 0.14376996805111822, 0.11501597444089456, 0.12140575079872204, 0.10543130990415335, 0.07667731629392971, 0.1182108626198083, 0.16293929712460065, 0.09904153354632587, 0.10862619808306709, 0.125, 0.11858974358974358, 0.07051282051282051, 0.09615384615384616, 0.14423076923076922, 0.1346153846153846, 0.09935897435897435, 0.10897435897435898, 0.14423076923076922, 0.16666666666666666, 0.08333333333333333, 0.10256410256410256, 0.11538461538461539, 0.0641025641025641, 0.08333333333333333, 0.3557692307692308]"
49,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.08626198083067092, 0.1182108626198083, 0.09584664536741214, 0.09904153354632587, 0.08945686900958466, 0.10862619808306709, 0.10543130990415335, 0.13099041533546327, 0.10543130990415335, 0.16613418530351437, 0.0926517571884984, 0.17252396166134185, 0.1501597444089457, 0.08333333333333333, 0.09294871794871795, 0.10576923076923077, 0.08653846153846154, 0.13782051282051283, 0.11538461538461539, 0.1891025641025641, 0.15384615384615385, 0.10576923076923077, 0.11538461538461539, 0.14423076923076922, 0.16025641025641027, 0.09935897435897435, 0.05448717948717949, 0.08653846153846154, 0.2692307692307692]"
50,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.08306709265175719, 0.07987220447284345, 0.12460063897763578, 0.1182108626198083, 0.15335463258785942, 0.11501597444089456, 0.13738019169329074, 0.10543130990415335, 0.0926517571884984, 0.1501597444089457, 0.1501597444089457, 0.14696485623003194, 0.12140575079872204, 0.125, 0.13141025641025642, 0.07051282051282051, 0.11858974358974358, 0.16666666666666666, 0.15064102564102563, 0.14102564102564102, 0.11858974358974358, 0.16987179487179488, 0.1762820512820513, 0.10576923076923077, 0.11538461538461539, 0.11858974358974358, 0.0, 0.07692307692307693, 0.40064102564102566]"
51,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.08945686900958466, 0.1182108626198083, 0.13738019169329074, 0.12140575079872204, 0.08945686900958466, 0.10862619808306709, 0.134185303514377, 0.134185303514377, 0.10543130990415335, 0.19488817891373802, 0.1757188498402556, 0.13738019169329074, 0.1501597444089457, 0.08333333333333333, 0.11858974358974358, 0.11217948717948718, 0.08653846153846154, 0.17307692307692307, 0.1987179487179487, 0.15705128205128205, 0.15384615384615385, 0.16987179487179488, 0.1858974358974359, 0.1346153846153846, 0.16987179487179488, 0.10256410256410256, 0.05448717948717949, 0.08012820512820513, 0.266025641025641]"
52,"[0.12140575079872204, 0.11501597444089456, 0.09904153354632587, 0.08306709265175719, 0.134185303514377, 0.12460063897763578, 0.12140575079872204, 0.1757188498402556, 0.1597444089456869, 0.13738019169329074, 0.10543130990415335, 0.11182108626198083, 0.15654952076677317, 0.15654952076677317, 0.16293929712460065, 0.14696485623003194, 0.15705128205128205, 0.1346153846153846, 0.07692307692307693, 0.14423076923076922, 0.1794871794871795, 0.15384615384615385, 0.1891025641025641, 0.13782051282051283, 0.17307692307692307, 0.16346153846153846, 0.16025641025641027, 0.14102564102564102, 0.10256410256410256, 0.08974358974358974, 0.035256410256410256, 0.3782051282051282]"
53,"[0.13738019169329074, 0.10223642172523961, 0.08626198083067092, 0.14376996805111822, 0.12140575079872204, 0.16293929712460065, 0.15654952076677317, 0.09584664536741214, 0.12460063897763578, 0.18210862619808307, 0.18210862619808307, 0.10862619808306709, 0.19488817891373802, 0.1757188498402556, 0.10862619808306709, 0.1501597444089457, 0.08974358974358974, 0.14743589743589744, 0.16987179487179488, 0.09935897435897435, 0.17307692307692307, 0.1987179487179487, 0.125, 0.16025641025641027, 0.1794871794871795, 0.1955128205128205, 0.11858974358974358, 0.16666666666666666, 0.10576923076923077, 0.08974358974358974, 0.0673076923076923, 0.3333333333333333]"
54,"[0.12140575079872204, 0.14696485623003194, 0.14696485623003194, 0.08306709265175719, 0.17891373801916932, 0.13738019169329074, 0.14057507987220447, 0.1853035143769968, 0.18849840255591055, 0.13738019169329074, 0.11501597444089456, 0.14057507987220447, 0.16613418530351437, 0.13738019169329074, 0.15335463258785942, 0.15335463258785942, 0.16346153846153846, 0.14102564102564102, 0.11217948717948718, 0.15064102564102563, 0.18269230769230768, 0.14743589743589744, 0.21794871794871795, 0.14743589743589744, 0.18269230769230768, 0.12179487179487179, 0.15705128205128205, 0.16666666666666666, 0.057692307692307696, 0.08974358974358974, 0.04807692307692308, 0.3942307692307692]"
55,"[0.15654952076677317, 0.11501597444089456, 0.10543130990415335, 0.16293929712460065, 0.13738019169329074, 0.16932907348242812, 0.17252396166134185, 0.10223642172523961, 0.12779552715654952, 0.19488817891373802, 0.19488817891373802, 0.1182108626198083, 0.14376996805111822, 0.18210862619808307, 0.10543130990415335, 0.16293929712460065, 0.09935897435897435, 0.14743589743589744, 0.19230769230769232, 0.13782051282051283, 0.15705128205128205, 0.20192307692307693, 0.11858974358974358, 0.15705128205128205, 0.18269230769230768, 0.21474358974358973, 0.11858974358974358, 0.1987179487179487, 0.10576923076923077, 0.09615384615384616, 0.04807692307692308, 0.3942307692307692]"
56,"[0.134185303514377, 0.15335463258785942, 0.16613418530351437, 0.08626198083067092, 0.19808306709265175, 0.14696485623003194, 0.15654952076677317, 0.1853035143769968, 0.20447284345047922, 0.15335463258785942, 0.13099041533546327, 0.14057507987220447, 0.1757188498402556, 0.14376996805111822, 0.16932907348242812, 0.1597444089456869, 0.16025641025641027, 0.15064102564102563, 0.11858974358974358, 0.16666666666666666, 0.23076923076923078, 0.14743589743589744, 0.22435897435897437, 0.16025641025641027, 0.1858974358974359, 0.14102564102564102, 0.18269230769230768, 0.16987179487179488, 0.07692307692307693, 0.08974358974358974, 0.041666666666666664, 0.4166666666666667]"
57,"[0.17252396166134185, 0.11501597444089456, 0.11182108626198083, 0.1757188498402556, 0.14376996805111822, 0.1757188498402556, 0.17891373801916932, 0.10862619808306709, 0.12779552715654952, 0.19808306709265175, 0.19808306709265175, 0.12779552715654952, 0.14057507987220447, 0.1853035143769968, 0.10223642172523961, 0.16613418530351437, 0.13141025641025642, 0.14743589743589744, 0.20192307692307693, 0.14102564102564102, 0.14743589743589744, 0.22435897435897437, 0.10897435897435898, 0.15705128205128205, 0.18269230769230768, 0.21153846153846154, 0.11538461538461539, 0.21153846153846154, 0.11217948717948718, 0.125, 0.035256410256410256, 0.4358974358974359]"
58,"[0.134185303514377, 0.16293929712460065, 0.17891373801916932, 0.08945686900958466, 0.2012779552715655, 0.16293929712460065, 0.16932907348242812, 0.1853035143769968, 0.2108626198083067, 0.1597444089456869, 0.15335463258785942, 0.15335463258785942, 0.19169329073482427, 0.16293929712460065, 0.19488817891373802, 0.1597444089456869, 0.16025641025641027, 0.15384615384615385, 0.125, 0.1794871794871795, 0.23397435897435898, 0.16987179487179488, 0.2403846153846154, 0.16666666666666666, 0.20512820512820512, 0.1794871794871795, 0.20192307692307693, 0.1794871794871795, 0.09935897435897435, 0.08974358974358974, 0.028846153846153848, 0.4519230769230769]"
59,"[0.17252396166134185, 0.11501597444089456, 0.12140575079872204, 0.17891373801916932, 0.16932907348242812, 0.1757188498402556, 0.17891373801916932, 0.1182108626198083, 0.134185303514377, 0.20447284345047922, 0.2012779552715655, 0.13099041533546327, 0.13738019169329074, 0.18849840255591055, 0.10862619808306709, 0.15335463258785942, 0.14102564102564102, 0.15384615384615385, 0.20192307692307693, 0.16025641025641027, 0.14423076923076922, 0.24358974358974358, 0.11538461538461539, 0.15384615384615385, 0.18269230769230768, 0.20512820512820512, 0.12179487179487179, 0.21474358974358973, 0.10256410256410256, 0.32051282051282054, 0.019230769230769232, 0.42628205128205127]"
60,"[0.14376996805111822, 0.1597444089456869, 0.17891373801916932, 0.09904153354632587, 0.19488817891373802, 0.1757188498402556, 0.19808306709265175, 0.18210862619808307, 0.20766773162939298, 0.18849840255591055, 0.16932907348242812, 0.1597444089456869, 0.19488817891373802, 0.19169329073482427, 0.20766773162939298, 0.1597444089456869, 0.16025641025641027, 0.19230769230769232, 0.13141025641025642, 0.1794871794871795, 0.23717948717948717, 0.18269230769230768, 0.2467948717948718, 0.16987179487179488, 0.1987179487179487, 0.20192307692307693, 0.22115384615384615, 0.1794871794871795, 0.1955128205128205, 0.15064102564102563, 0.009615384615384616, 0.4935897435897436]"
61,"[0.16613418530351437, 0.1182108626198083, 0.14057507987220447, 0.18210862619808307, 0.2012779552715655, 0.17252396166134185, 0.18849840255591055, 0.12779552715654952, 0.1501597444089457, 0.20766773162939298, 0.20447284345047922, 0.14696485623003194, 0.19169329073482427, 0.19488817891373802, 0.14057507987220447, 0.17891373801916932, 0.15705128205128205, 0.16025641025641027, 0.20833333333333334, 0.16346153846153846, 0.18269230769230768, 0.23397435897435898, 0.15384615384615385, 0.17307692307692307, 0.20833333333333334, 0.21474358974358973, 0.1282051282051282, 0.21794871794871795, 0.10576923076923077, 0.2980769230769231, 0.022435897435897436, 0.47115384615384615]"
62,"[0.1501597444089457, 0.16293929712460065, 0.1853035143769968, 0.10223642172523961, 0.19808306709265175, 0.19808306709265175, 0.19488817891373802, 0.17891373801916932, 0.2108626198083067, 0.19488817891373802, 0.17252396166134185, 0.1597444089456869, 0.19169329073482427, 0.19808306709265175, 0.21725239616613418, 0.16932907348242812, 0.16346153846153846, 0.20833333333333334, 0.13141025641025642, 0.1794871794871795, 0.23076923076923078, 0.18269230769230768, 0.2724358974358974, 0.1762820512820513, 0.20512820512820512, 0.21153846153846154, 0.22115384615384615, 0.1794871794871795, 0.21794871794871795, 0.32371794871794873, 0.00641025641025641, 0.483974358974359]"
63,"[0.16613418530351437, 0.1597444089456869, 0.16293929712460065, 0.1757188498402556, 0.21725239616613418, 0.17891373801916932, 0.19169329073482427, 0.1597444089456869, 0.1597444089456869, 0.2108626198083067, 0.20766773162939298, 0.16293929712460065, 0.20766773162939298, 0.20447284345047922, 0.16613418530351437, 0.20447284345047922, 0.16346153846153846, 0.16025641025641027, 0.21794871794871795, 0.1762820512820513, 0.19230769230769232, 0.23397435897435898, 0.17307692307692307, 0.21153846153846154, 0.21153846153846154, 0.21474358974358973, 0.15064102564102563, 0.25961538461538464, 0.11217948717948718, 0.28846153846153844, 0.03205128205128205, 0.4775641025641026]"
64,"[0.17891373801916932, 0.16293929712460065, 0.1853035143769968, 0.1182108626198083, 0.19808306709265175, 0.19808306709265175, 0.19169329073482427, 0.19169329073482427, 0.2108626198083067, 0.19169329073482427, 0.1757188498402556, 0.15654952076677317, 0.18210862619808307, 0.19488817891373802, 0.19169329073482427, 0.1853035143769968, 0.16346153846153846, 0.23717948717948717, 0.14102564102564102, 0.18269230769230768, 0.23397435897435898, 0.18269230769230768, 0.20833333333333334, 0.1858974358974359, 0.20192307692307693, 0.20833333333333334, 0.18269230769230768, 0.1794871794871795, 0.15705128205128205, 0.4230769230769231, 0.022435897435897436, 0.4775641025641026]"
65,"[0.17252396166134185, 0.17252396166134185, 0.16613418530351437, 0.1757188498402556, 0.22044728434504793, 0.18210862619808307, 0.18210862619808307, 0.1597444089456869, 0.16932907348242812, 0.20766773162939298, 0.20447284345047922, 0.17891373801916932, 0.21405750798722045, 0.20447284345047922, 0.19169329073482427, 0.2268370607028754, 0.16666666666666666, 0.16025641025641027, 0.21153846153846154, 0.1794871794871795, 0.18269230769230768, 0.24358974358974358, 0.1955128205128205, 0.23397435897435898, 0.21153846153846154, 0.21794871794871795, 0.16346153846153846, 0.27884615384615385, 0.15384615384615385, 0.36217948717948717, 0.07051282051282051, 0.48717948717948717]"
66,"[0.1853035143769968, 0.16613418530351437, 0.18849840255591055, 0.14376996805111822, 0.19808306709265175, 0.20766773162939298, 0.19169329073482427, 0.19808306709265175, 0.20766773162939298, 0.19488817891373802, 0.17252396166134185, 0.1597444089456869, 0.18849840255591055, 0.19169329073482427, 0.15654952076677317, 0.19488817891373802, 0.16666666666666666, 0.2403846153846154, 0.13782051282051283, 0.1794871794871795, 0.23717948717948717, 0.18269230769230768, 0.18269230769230768, 0.1858974358974359, 0.22115384615384615, 0.21474358974358973, 0.16666666666666666, 0.1858974358974359, 0.10897435897435898, 0.4583333333333333, 0.035256410256410256, 0.44551282051282054]"
67,"[0.16932907348242812, 0.19808306709265175, 0.16613418530351437, 0.17891373801916932, 0.22044728434504793, 0.18210862619808307, 0.1757188498402556, 0.17891373801916932, 0.1757188498402556, 0.21405750798722045, 0.20766773162939298, 0.17891373801916932, 0.18849840255591055, 0.2012779552715655, 0.19808306709265175, 0.23003194888178913, 0.17307692307692307, 0.16346153846153846, 0.20512820512820512, 0.1794871794871795, 0.1762820512820513, 0.24358974358974358, 0.20512820512820512, 0.22435897435897437, 0.20512820512820512, 0.22115384615384615, 0.16987179487179488, 0.2916666666666667, 0.17307692307692307, 0.4166666666666667, 0.07051282051282051, 0.4935897435897436]"
68,"[0.17252396166134185, 0.16613418530351437, 0.19169329073482427, 0.15654952076677317, 0.19808306709265175, 0.19808306709265175, 0.19488817891373802, 0.19808306709265175, 0.2108626198083067, 0.19488817891373802, 0.18210862619808307, 0.17252396166134185, 0.18210862619808307, 0.19808306709265175, 0.14057507987220447, 0.20447284345047922, 0.16666666666666666, 0.2403846153846154, 0.14743589743589744, 0.1858974358974359, 0.22756410256410256, 0.1955128205128205, 0.18269230769230768, 0.1891025641025641, 0.21474358974358973, 0.22435897435897437, 0.16025641025641027, 0.20512820512820512, 0.11217948717948718, 0.4807692307692308, 0.041666666666666664, 0.47435897435897434]"
69,"[0.17252396166134185, 0.19808306709265175, 0.16932907348242812, 0.18210862619808307, 0.2108626198083067, 0.1853035143769968, 0.16932907348242812, 0.19169329073482427, 0.17252396166134185, 0.21405750798722045, 0.19808306709265175, 0.1757188498402556, 0.18210862619808307, 0.19488817891373802, 0.19169329073482427, 0.23322683706070288, 0.18269230769230768, 0.16346153846153846, 0.20833333333333334, 0.1891025641025641, 0.16987179487179488, 0.2532051282051282, 0.20512820512820512, 0.22435897435897437, 0.20512820512820512, 0.22115384615384615, 0.19230769230769232, 0.2980769230769231, 0.1987179487179487, 0.46153846153846156, 0.07051282051282051, 0.5160256410256411]"
70,"[0.16293929712460065, 0.16613418530351437, 0.18849840255591055, 0.1853035143769968, 0.19808306709265175, 0.17891373801916932, 0.19808306709265175, 0.2268370607028754, 0.20447284345047922, 0.19488817891373802, 0.17891373801916932, 0.18210862619808307, 0.1853035143769968, 0.20766773162939298, 0.15654952076677317, 0.20766773162939298, 0.16025641025641027, 0.22756410256410256, 0.14743589743589744, 0.1987179487179487, 0.22435897435897437, 0.21474358974358973, 0.1794871794871795, 0.19230769230769232, 0.21474358974358973, 0.23717948717948717, 0.16666666666666666, 0.20512820512820512, 0.13141025641025642, 0.46474358974358976, 0.028846153846153848, 0.5288461538461539]"
71,"[0.16613418530351437, 0.19488817891373802, 0.16932907348242812, 0.17891373801916932, 0.2268370607028754, 0.19808306709265175, 0.1853035143769968, 0.17252396166134185, 0.16932907348242812, 0.22044728434504793, 0.2108626198083067, 0.1853035143769968, 0.18849840255591055, 0.19169329073482427, 0.20447284345047922, 0.23322683706070288, 0.17307692307692307, 0.16987179487179488, 0.20833333333333334, 0.1891025641025641, 0.16666666666666666, 0.25, 0.21153846153846154, 0.22756410256410256, 0.20833333333333334, 0.22756410256410256, 0.20192307692307693, 0.30128205128205127, 0.1987179487179487, 0.47435897435897434, 0.05448717948717949, 0.5224358974358975]"
72,"[0.16293929712460065, 0.16932907348242812, 0.18849840255591055, 0.18210862619808307, 0.20766773162939298, 0.1757188498402556, 0.19808306709265175, 0.24281150159744408, 0.19808306709265175, 0.19488817891373802, 0.17252396166134185, 0.19808306709265175, 0.19169329073482427, 0.23003194888178913, 0.28434504792332266, 0.2012779552715655, 0.16346153846153846, 0.23397435897435898, 0.15064102564102563, 0.20192307692307693, 0.23076923076923078, 0.22435897435897437, 0.3173076923076923, 0.1891025641025641, 0.22435897435897437, 0.266025641025641, 0.2724358974358974, 0.21794871794871795, 0.2980769230769231, 0.5064102564102564, 0.022435897435897436, 0.5384615384615384]"
73,"[0.17891373801916932, 0.19488817891373802, 0.1757188498402556, 0.2108626198083067, 0.2268370607028754, 0.2012779552715655, 0.24920127795527156, 0.1757188498402556, 0.17252396166134185, 0.22364217252396165, 0.2523961661341853, 0.1853035143769968, 0.23961661341853036, 0.1853035143769968, 0.17252396166134185, 0.25878594249201275, 0.1955128205128205, 0.1858974358974359, 0.25, 0.20192307692307693, 0.21474358974358973, 0.2564102564102564, 0.1955128205128205, 0.2532051282051282, 0.2692307692307692, 0.23397435897435898, 0.21794871794871795, 0.3141025641025641, 0.21153846153846154, 0.46474358974358976, 0.038461538461538464, 0.5288461538461539]"
74,"[0.16293929712460065, 0.1757188498402556, 0.2364217252396166, 0.19808306709265175, 0.25559105431309903, 0.16932907348242812, 0.20447284345047922, 0.268370607028754, 0.23322683706070288, 0.2012779552715655, 0.17891373801916932, 0.25559105431309903, 0.1757188498402556, 0.24281150159744408, 0.3003194888178914, 0.19488817891373802, 0.1987179487179487, 0.21474358974358973, 0.15064102564102563, 0.22435897435897437, 0.22435897435897437, 0.23717948717948717, 0.3108974358974359, 0.19230769230769232, 0.22756410256410256, 0.27564102564102566, 0.28846153846153844, 0.21474358974358973, 0.2980769230769231, 0.49038461538461536, 0.07371794871794872, 0.5064102564102564]"
75,"[0.21725239616613418, 0.19169329073482427, 0.1757188498402556, 0.2364217252396166, 0.21725239616613418, 0.21405750798722045, 0.28434504792332266, 0.17891373801916932, 0.17891373801916932, 0.2364217252396166, 0.28115015974440893, 0.18849840255591055, 0.25559105431309903, 0.19169329073482427, 0.16613418530351437, 0.26517571884984026, 0.21153846153846154, 0.21474358974358973, 0.2692307692307692, 0.20833333333333334, 0.23717948717948717, 0.25961538461538464, 0.1891025641025641, 0.28205128205128205, 0.28525641025641024, 0.22756410256410256, 0.20833333333333334, 0.3141025641025641, 0.23717948717948717, 0.46153846153846156, 0.08974358974358974, 0.5160256410256411]"
76,"[0.1597444089456869, 0.22044728434504793, 0.26517571884984026, 0.20766773162939298, 0.26517571884984026, 0.1757188498402556, 0.1853035143769968, 0.28434504792332266, 0.2715654952076677, 0.20447284345047922, 0.19169329073482427, 0.268370607028754, 0.17252396166134185, 0.24920127795527156, 0.2747603833865815, 0.2012779552715655, 0.23717948717948717, 0.21794871794871795, 0.14743589743589744, 0.24358974358974358, 0.23717948717948717, 0.2532051282051282, 0.2916666666666667, 0.20192307692307693, 0.21474358974358973, 0.28846153846153844, 0.266025641025641, 0.21794871794871795, 0.27564102564102566, 0.4807692307692308, 0.10897435897435898, 0.5128205128205128]"
77,"[0.24600638977635783, 0.18849840255591055, 0.19169329073482427, 0.2715654952076677, 0.21405750798722045, 0.21725239616613418, 0.28753993610223644, 0.18210862619808307, 0.17891373801916932, 0.24281150159744408, 0.28115015974440893, 0.19169329073482427, 0.2523961661341853, 0.19808306709265175, 0.17252396166134185, 0.2779552715654952, 0.22115384615384615, 0.23076923076923078, 0.2692307692307692, 0.20833333333333334, 0.24358974358974358, 0.26282051282051283, 0.19230769230769232, 0.28205128205128205, 0.28205128205128205, 0.21794871794871795, 0.21474358974358973, 0.32371794871794873, 0.23076923076923078, 0.48717948717948717, 0.10256410256410256, 0.532051282051282]"
78,"[0.14696485623003194, 0.22044728434504793, 0.28115015974440893, 0.19808306709265175, 0.268370607028754, 0.17891373801916932, 0.18210862619808307, 0.28753993610223644, 0.268370607028754, 0.20447284345047922, 0.18849840255591055, 0.268370607028754, 0.17891373801916932, 0.25559105431309903, 0.2523961661341853, 0.20447284345047922, 0.23717948717948717, 0.1987179487179487, 0.15064102564102563, 0.2403846153846154, 0.2403846153846154, 0.2532051282051282, 0.2724358974358974, 0.1955128205128205, 0.22115384615384615, 0.28846153846153844, 0.25, 0.22115384615384615, 0.25961538461538464, 0.46794871794871795, 0.1987179487179487, 0.5160256410256411]"
79,"[0.24920127795527156, 0.18849840255591055, 0.18849840255591055, 0.2715654952076677, 0.21405750798722045, 0.22364217252396165, 0.29073482428115016, 0.17891373801916932, 0.17891373801916932, 0.25559105431309903, 0.26517571884984026, 0.19169329073482427, 0.2268370607028754, 0.19488817891373802, 0.1757188498402556, 0.28115015974440893, 0.22115384615384615, 0.23076923076923078, 0.25, 0.1987179487179487, 0.2403846153846154, 0.25961538461538464, 0.1891025641025641, 0.28846153846153844, 0.2692307692307692, 0.21474358974358973, 0.21794871794871795, 0.3173076923076923, 0.21794871794871795, 0.5224358974358975, 0.07371794871794872, 0.5480769230769231]"
80,"[0.14696485623003194, 0.21405750798722045, 0.28434504792332266, 0.19488817891373802, 0.26517571884984026, 0.17891373801916932, 0.18210862619808307, 0.2747603833865815, 0.25559105431309903, 0.20447284345047922, 0.19169329073482427, 0.26517571884984026, 0.17891373801916932, 0.26517571884984026, 0.24600638977635783, 0.18849840255591055, 0.2467948717948718, 0.1955128205128205, 0.14743589743589744, 0.24358974358974358, 0.23717948717948717, 0.2532051282051282, 0.2564102564102564, 0.19230769230769232, 0.22115384615384615, 0.2916666666666667, 0.2403846153846154, 0.22435897435897437, 0.266025641025641, 0.48717948717948717, 0.2916666666666667, 0.48717948717948717]"
81,"[0.24600638977635783, 0.1853035143769968, 0.19808306709265175, 0.2523961661341853, 0.21405750798722045, 0.2268370607028754, 0.2779552715654952, 0.17891373801916932, 0.17891373801916932, 0.2523961661341853, 0.24920127795527156, 0.19808306709265175, 0.2108626198083067, 0.19488817891373802, 0.17252396166134185, 0.2715654952076677, 0.21794871794871795, 0.22435897435897437, 0.23717948717948717, 0.1955128205128205, 0.23076923076923078, 0.26282051282051283, 0.1858974358974359, 0.266025641025641, 0.266025641025641, 0.22115384615384615, 0.22435897435897437, 0.30448717948717946, 0.21474358974358973, 0.5448717948717948, 0.125, 0.5641025641025641]"
82,"[0.14696485623003194, 0.20447284345047922, 0.2779552715654952, 0.20766773162939298, 0.2523961661341853, 0.18849840255591055, 0.19169329073482427, 0.24600638977635783, 0.2523961661341853, 0.20447284345047922, 0.18849840255591055, 0.26517571884984026, 0.1853035143769968, 0.25878594249201275, 0.24600638977635783, 0.18849840255591055, 0.21794871794871795, 0.20833333333333334, 0.14743589743589744, 0.23076923076923078, 0.23717948717948717, 0.25961538461538464, 0.2532051282051282, 0.1955128205128205, 0.22115384615384615, 0.2916666666666667, 0.23717948717948717, 0.22756410256410256, 0.266025641025641, 0.5, 0.32051282051282054, 0.5096153846153846]"
83,"[0.23003194888178913, 0.18849840255591055, 0.19488817891373802, 0.25559105431309903, 0.21725239616613418, 0.23003194888178913, 0.26517571884984026, 0.18210862619808307, 0.1757188498402556, 0.2364217252396166, 0.23322683706070288, 0.20447284345047922, 0.19808306709265175, 0.19169329073482427, 0.17891373801916932, 0.26517571884984026, 0.21474358974358973, 0.22115384615384615, 0.23076923076923078, 0.20192307692307693, 0.22435897435897437, 0.2564102564102564, 0.1891025641025641, 0.24358974358974358, 0.25961538461538464, 0.22435897435897437, 0.22115384615384615, 0.28205128205128205, 0.1987179487179487, 0.5512820512820513, 0.1762820512820513, 0.5641025641025641]"
84,"[0.15335463258785942, 0.20766773162939298, 0.26198083067092653, 0.2108626198083067, 0.23961661341853036, 0.1853035143769968, 0.20447284345047922, 0.24281150159744408, 0.24600638977635783, 0.2012779552715655, 0.18210862619808307, 0.24600638977635783, 0.19169329073482427, 0.25878594249201275, 0.24600638977635783, 0.18849840255591055, 0.21153846153846154, 0.20512820512820512, 0.14743589743589744, 0.22115384615384615, 0.24358974358974358, 0.2564102564102564, 0.2532051282051282, 0.20192307692307693, 0.22115384615384615, 0.2916666666666667, 0.23397435897435898, 0.23397435897435898, 0.266025641025641, 0.5128205128205128, 0.28846153846153844, 0.5192307692307693]"
85,"[0.21725239616613418, 0.19169329073482427, 0.2012779552715655, 0.24281150159744408, 0.21725239616613418, 0.22044728434504793, 0.24920127795527156, 0.19488817891373802, 0.17891373801916932, 0.22364217252396165, 0.21725239616613418, 0.2108626198083067, 0.19488817891373802, 0.1853035143769968, 0.1853035143769968, 0.25878594249201275, 0.21474358974358973, 0.21153846153846154, 0.22756410256410256, 0.1987179487179487, 0.22435897435897437, 0.266025641025641, 0.1858974358974359, 0.2403846153846154, 0.25961538461538464, 0.22115384615384615, 0.23076923076923078, 0.2564102564102564, 0.20192307692307693, 0.5576923076923077, 0.23717948717948717, 0.5544871794871795]"
