eigenvector_centrality,[31 30 29]
43,"[0.11501597444089456, 0.09904153354632587, 0.08626198083067092, 0.08626198083067092, 0.1182108626198083, 0.12779552715654952, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.10543130990415335, 0.1501597444089457, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.09615384615384616, 0.08653846153846154, 0.10576923076923077, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.09294871794871795, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.3333333333333333, 0.34615384615384615, 0.09935897435897435]"
44,"[0.12140575079872204, 0.07348242811501597, 0.07028753993610223, 0.08306709265175719, 0.07667731629392971, 0.09904153354632587, 0.1182108626198083, 0.134185303514377, 0.10862619808306709, 0.12140575079872204, 0.10543130990415335, 0.07348242811501597, 0.019169329073482427, 0.10543130990415335, 0.07987220447284345, 0.07348242811501597, 0.11858974358974358, 0.11858974358974358, 0.07051282051282051, 0.08653846153846154, 0.060897435897435896, 0.08974358974358974, 0.08974358974358974, 0.05448717948717949, 0.07692307692307693, 0.12179487179487179, 0.09294871794871795, 0.04487179487179487, 0.1282051282051282, 0.2467948717948718, 0.1858974358974359, 0.09935897435897435]"
45,"[0.0926517571884984, 0.09904153354632587, 0.08626198083067092, 0.07987220447284345, 0.1182108626198083, 0.09904153354632587, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.10862619808306709, 0.10543130990415335, 0.15335463258785942, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.08333333333333333, 0.07692307692307693, 0.10576923076923077, 0.08653846153846154, 0.11217948717948718, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.36217948717948717, 0.3782051282051282, 0.09935897435897435]"
46,"[0.12140575079872204, 0.07348242811501597, 0.08626198083067092, 0.08306709265175719, 0.0926517571884984, 0.09904153354632587, 0.1182108626198083, 0.10543130990415335, 0.11182108626198083, 0.12140575079872204, 0.10543130990415335, 0.08626198083067092, 0.006389776357827476, 0.10862619808306709, 0.08626198083067092, 0.06070287539936102, 0.125, 0.11858974358974358, 0.07051282051282051, 0.08653846153846154, 0.041666666666666664, 0.09294871794871795, 0.08974358974358974, 0.0641025641025641, 0.057692307692307696, 0.12179487179487179, 0.09294871794871795, 0.00641025641025641, 0.1282051282051282, 0.23397435897435898, 0.1891025641025641, 0.09935897435897435]"
47,"[0.12140575079872204, 0.08306709265175719, 0.08626198083067092, 0.07028753993610223, 0.08626198083067092, 0.0926517571884984, 0.05750798722044728, 0.07348242811501597, 0.07028753993610223, 0.09904153354632587, 0.10543130990415335, 0.10543130990415335, 0.16293929712460065, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.08012820512820513, 0.07692307692307693, 0.0673076923076923, 0.041666666666666664, 0.11858974358974358, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.3974358974358974, 0.3942307692307692, 0.09935897435897435]"
48,"[0.12140575079872204, 0.06070287539936102, 0.08626198083067092, 0.10862619808306709, 0.07667731629392971, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11182108626198083, 0.11182108626198083, 0.10543130990415335, 0.07987220447284345, 0.12460063897763578, 0.10862619808306709, 0.07987220447284345, 0.10223642172523961, 0.10256410256410256, 0.08974358974358974, 0.125, 0.08012820512820513, 0.05448717948717949, 0.09294871794871795, 0.09294871794871795, 0.11538461538461539, 0.08333333333333333, 0.12179487179487179, 0.08653846153846154, 0.09935897435897435, 0.019230769230769232, 0.23397435897435898, 0.20192307692307693, 0.09935897435897435]"
49,"[0.11501597444089456, 0.10862619808306709, 0.08626198083067092, 0.07667731629392971, 0.08626198083067092, 0.0926517571884984, 0.07348242811501597, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.10543130990415335, 0.13099041533546327, 0.16293929712460065, 0.10223642172523961, 0.07667731629392971, 0.07028753993610223, 0.09935897435897435, 0.07692307692307693, 0.0641025641025641, 0.10897435897435898, 0.11858974358974358, 0.08974358974358974, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08974358974358974, 0.11858974358974358, 0.1282051282051282, 0.3974358974358974, 0.36538461538461536, 0.11858974358974358]"
50,"[0.12140575079872204, 0.0670926517571885, 0.08626198083067092, 0.10862619808306709, 0.07348242811501597, 0.1182108626198083, 0.07348242811501597, 0.10223642172523961, 0.11182108626198083, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.06389776357827476, 0.10223642172523961, 0.09935897435897435, 0.08974358974358974, 0.125, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.12179487179487179, 0.11858974358974358, 0.09935897435897435, 0.09615384615384616, 0.2467948717948718, 0.22115384615384615, 0.09935897435897435]"
51,"[0.10223642172523961, 0.10862619808306709, 0.08626198083067092, 0.08306709265175719, 0.08626198083067092, 0.0926517571884984, 0.07667731629392971, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.15335463258785942, 0.03514376996805112, 0.07987220447284345, 0.07028753993610223, 0.09935897435897435, 0.07692307692307693, 0.057692307692307696, 0.10897435897435898, 0.12179487179487179, 0.07051282051282051, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.038461538461538464, 0.09935897435897435, 0.11858974358974358, 0.1282051282051282, 0.4198717948717949, 0.375, 0.09935897435897435]"
52,"[0.12140575079872204, 0.07348242811501597, 0.07987220447284345, 0.10862619808306709, 0.06389776357827476, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.10543130990415335, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.07667731629392971, 0.10223642172523961, 0.10897435897435898, 0.08974358974358974, 0.125, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.08012820512820513, 0.1282051282051282, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.10256410256410256, 0.12179487179487179, 0.2467948717948718, 0.26282051282051283, 0.09935897435897435]"
53,"[0.08306709265175719, 0.10862619808306709, 0.08626198083067092, 0.08626198083067092, 0.08626198083067092, 0.0926517571884984, 0.07987220447284345, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.134185303514377, 0.13099041533546327, 0.13738019169329074, 0.09904153354632587, 0.07987220447284345, 0.07028753993610223, 0.09935897435897435, 0.07692307692307693, 0.10897435897435898, 0.10897435897435898, 0.10897435897435898, 0.03205128205128205, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.09935897435897435, 0.11858974358974358, 0.1282051282051282, 0.47115384615384615, 0.34294871794871795, 0.1858974358974359]"
54,"[0.12140575079872204, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.12460063897763578, 0.10862619808306709, 0.09904153354632587, 0.07028753993610223, 0.125, 0.08974358974358974, 0.125, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1282051282051282, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.11858974358974358, 0.25, 0.36217948717948717, 0.16666666666666666]"
55,"[0.0926517571884984, 0.10862619808306709, 0.08626198083067092, 0.08626198083067092, 0.08626198083067092, 0.0926517571884984, 0.09904153354632587, 0.08306709265175719, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.13738019169329074, 0.10223642172523961, 0.07348242811501597, 0.07028753993610223, 0.09935897435897435, 0.07692307692307693, 0.10576923076923077, 0.10897435897435898, 0.10897435897435898, 0.08974358974358974, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.09294871794871795, 0.11858974358974358, 0.1282051282051282, 0.46794871794871795, 0.3525641025641026, 0.09935897435897435]"
56,"[0.12779552715654952, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.07987220447284345, 0.1182108626198083, 0.07348242811501597, 0.10862619808306709, 0.11501597444089456, 0.11182108626198083, 0.10543130990415335, 0.07348242811501597, 0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.07028753993610223, 0.125, 0.08974358974358974, 0.125, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.11538461538461539, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.12179487179487179, 0.11858974358974358, 0.2564102564102564, 0.375, 0.10256410256410256]"
57,"[0.0926517571884984, 0.07028753993610223, 0.07028753993610223, 0.08626198083067092, 0.0670926517571885, 0.0926517571884984, 0.09904153354632587, 0.07348242811501597, 0.11182108626198083, 0.09904153354632587, 0.13099041533546327, 0.0926517571884984, 0.13738019169329074, 0.10223642172523961, 0.019169329073482427, 0.07028753993610223, 0.10576923076923077, 0.07692307692307693, 0.10576923076923077, 0.11217948717948718, 0.10897435897435898, 0.08974358974358974, 0.0641025641025641, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.022435897435897436, 0.11858974358974358, 0.1282051282051282, 0.42948717948717946, 0.40064102564102566, 0.11858974358974358]"
58,"[0.07987220447284345, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.07028753993610223, 0.07028753993610223, 0.10862619808306709, 0.11501597444089456, 0.07987220447284345, 0.09904153354632587, 0.07348242811501597, 0.0926517571884984, 0.10862619808306709, 0.09904153354632587, 0.12460063897763578, 0.125, 0.0673076923076923, 0.10576923076923077, 0.08653846153846154, 0.05448717948717949, 0.09294871794871795, 0.09615384615384616, 0.1987179487179487, 0.08333333333333333, 0.12179487179487179, 0.08333333333333333, 0.11538461538461539, 0.1346153846153846, 0.28205128205128205, 0.3942307692307692, 0.18269230769230768]"
59,"[0.0926517571884984, 0.0670926517571885, 0.08945686900958466, 0.08626198083067092, 0.07348242811501597, 0.0926517571884984, 0.09904153354632587, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.13099041533546327, 0.07348242811501597, 0.13738019169329074, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.10897435897435898, 0.07692307692307693, 0.10576923076923077, 0.08333333333333333, 0.10897435897435898, 0.08974358974358974, 0.08653846153846154, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.09935897435897435, 0.11858974358974358, 0.1282051282051282, 0.4230769230769231, 0.358974358974359, 0.11858974358974358]"
60,"[0.0926517571884984, 0.07348242811501597, 0.09904153354632587, 0.08306709265175719, 0.07987220447284345, 0.0926517571884984, 0.09584664536741214, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.12779552715654952, 0.07348242811501597, 0.134185303514377, 0.10862619808306709, 0.09904153354632587, 0.0670926517571885, 0.125, 0.07692307692307693, 0.11217948717948718, 0.08653846153846154, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.09615384615384616, 0.12179487179487179, 0.08333333333333333, 0.10897435897435898, 0.125, 0.27884615384615385, 0.41025641025641024, 0.11858974358974358]"
61,"[0.09584664536741214, 0.07667731629392971, 0.10543130990415335, 0.08626198083067092, 0.07987220447284345, 0.0926517571884984, 0.09904153354632587, 0.10862619808306709, 0.10862619808306709, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.13738019169329074, 0.1182108626198083, 0.09904153354632587, 0.07028753993610223, 0.125, 0.07692307692307693, 0.10576923076923077, 0.08653846153846154, 0.10897435897435898, 0.10897435897435898, 0.07371794871794872, 0.10897435897435898, 0.10256410256410256, 0.14423076923076922, 0.08333333333333333, 0.11858974358974358, 0.1282051282051282, 0.41346153846153844, 0.36217948717948717, 0.16987179487179488]"
62,"[0.0926517571884984, 0.07348242811501597, 0.0926517571884984, 0.08306709265175719, 0.07987220447284345, 0.08945686900958466, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0926517571884984, 0.13099041533546327, 0.07348242811501597, 0.13738019169329074, 0.10862619808306709, 0.09904153354632587, 0.07028753993610223, 0.125, 0.07371794871794872, 0.11538461538461539, 0.08653846153846154, 0.10897435897435898, 0.09294871794871795, 0.09615384615384616, 0.10256410256410256, 0.10256410256410256, 0.12179487179487179, 0.08333333333333333, 0.11858974358974358, 0.09615384615384616, 0.32051282051282054, 0.41025641025641024, 0.11858974358974358]"
63,"[0.10862619808306709, 0.08626198083067092, 0.11501597444089456, 0.08945686900958466, 0.07667731629392971, 0.0926517571884984, 0.09904153354632587, 0.13099041533546327, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.10543130990415335, 0.13738019169329074, 0.14057507987220447, 0.14376996805111822, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.12179487179487179, 0.10897435897435898, 0.11858974358974358, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.19230769230769232, 0.11538461538461539, 0.11858974358974358, 0.1282051282051282, 0.3301282051282051, 0.36217948717948717, 0.16025641025641027]"
64,"[0.12460063897763578, 0.07348242811501597, 0.10543130990415335, 0.134185303514377, 0.07987220447284345, 0.12460063897763578, 0.10862619808306709, 0.10862619808306709, 0.11501597444089456, 0.09584664536741214, 0.14376996805111822, 0.07348242811501597, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.125, 0.11217948717948718, 0.1282051282051282, 0.08653846153846154, 0.1282051282051282, 0.09294871794871795, 0.09615384615384616, 0.1346153846153846, 0.1282051282051282, 0.12179487179487179, 0.08333333333333333, 0.14743589743589744, 0.09615384615384616, 0.34294871794871795, 0.42628205128205127, 0.11858974358974358]"
65,"[0.11182108626198083, 0.14057507987220447, 0.16293929712460065, 0.09584664536741214, 0.17252396166134185, 0.0926517571884984, 0.09904153354632587, 0.1757188498402556, 0.16932907348242812, 0.09904153354632587, 0.13099041533546327, 0.18849840255591055, 0.13738019169329074, 0.10862619808306709, 0.14376996805111822, 0.07028753993610223, 0.23397435897435898, 0.07692307692307693, 0.10576923076923077, 0.15384615384615385, 0.10897435897435898, 0.08974358974358974, 0.16987179487179488, 0.10897435897435898, 0.10256410256410256, 0.09615384615384616, 0.13782051282051283, 0.11858974358974358, 0.1282051282051282, 0.33653846153846156, 0.375, 0.11858974358974358]"
66,"[0.19488817891373802, 0.07348242811501597, 0.09584664536741214, 0.18210862619808307, 0.07987220447284345, 0.13738019169329074, 0.1501597444089457, 0.10862619808306709, 0.11501597444089456, 0.12460063897763578, 0.14696485623003194, 0.07348242811501597, 0.1757188498402556, 0.10862619808306709, 0.09904153354632587, 0.12460063897763578, 0.125, 0.15705128205128205, 0.15384615384615385, 0.08653846153846154, 0.1762820512820513, 0.09294871794871795, 0.09615384615384616, 0.09615384615384616, 0.15064102564102563, 0.12179487179487179, 0.08333333333333333, 0.11217948717948718, 0.09615384615384616, 0.3942307692307692, 0.42948717948717946, 0.12179487179487179]"
67,"[0.09904153354632587, 0.16613418530351437, 0.17252396166134185, 0.08626198083067092, 0.14696485623003194, 0.0926517571884984, 0.09904153354632587, 0.16293929712460065, 0.15654952076677317, 0.09904153354632587, 0.13099041533546327, 0.19808306709265175, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.20192307692307693, 0.07692307692307693, 0.10576923076923077, 0.15064102564102563, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.3557692307692308, 0.34294871794871795, 0.11858974358974358]"
68,"[0.16932907348242812, 0.07348242811501597, 0.09584664536741214, 0.13099041533546327, 0.07987220447284345, 0.09584664536741214, 0.1182108626198083, 0.10862619808306709, 0.11501597444089456, 0.07348242811501597, 0.09904153354632587, 0.07348242811501597, 0.11182108626198083, 0.10862619808306709, 0.09904153354632587, 0.12140575079872204, 0.125, 0.10576923076923077, 0.09294871794871795, 0.08653846153846154, 0.12179487179487179, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.11217948717948718, 0.12179487179487179, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.3782051282051282, 0.42628205128205127, 0.11858974358974358]"
69,"[0.0926517571884984, 0.12460063897763578, 0.11182108626198083, 0.08626198083067092, 0.10223642172523961, 0.0926517571884984, 0.09904153354632587, 0.134185303514377, 0.09584664536741214, 0.09904153354632587, 0.13099041533546327, 0.1182108626198083, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.14743589743589744, 0.07692307692307693, 0.10576923076923077, 0.07692307692307693, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.3525641025641026, 0.33974358974358976, 0.1282051282051282]"
70,"[0.1182108626198083, 0.07348242811501597, 0.09904153354632587, 0.09584664536741214, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.12140575079872204, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.09615384615384616, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.14743589743589744, 0.09615384615384616, 0.3525641025641026, 0.42948717948717946, 0.11858974358974358]"
71,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.3685897435897436, 0.33974358974358976, 0.14743589743589744]"
72,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.19808306709265175, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.18269230769230768, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.25961538461538464, 0.38782051282051283, 0.11858974358974358]"
73,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.3717948717948718, 0.34615384615384615, 0.15064102564102563]"
74,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.13099041533546327, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.1346153846153846, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.057692307692307696, 0.09615384615384616, 0.3333333333333333, 0.36217948717948717, 0.12179487179487179]"
75,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.21153846153846154, 0.36217948717948717, 0.1794871794871795]"
76,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.14376996805111822, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.09615384615384616, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.1282051282051282, 0.09615384615384616, 0.34294871794871795, 0.34935897435897434, 0.13782051282051283]"
77,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.32051282051282054, 0.36217948717948717, 0.21794871794871795]"
78,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.12140575079872204, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.09615384615384616, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.09935897435897435, 0.09615384615384616, 0.3782051282051282, 0.34935897435897434, 0.11858974358974358]"
79,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.42628205128205127, 0.3333333333333333, 0.1955128205128205]"
80,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.12140575079872204, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.1346153846153846, 0.09615384615384616, 0.3782051282051282, 0.3525641025641026, 0.12179487179487179]"
81,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.4358974358974359, 0.3108974358974359, 0.20833333333333334]"
82,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.12140575079872204, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.10576923076923077, 0.09615384615384616, 0.358974358974359, 0.375, 0.12179487179487179]"
83,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.375, 0.3108974358974359, 0.1955128205128205]"
84,"[0.11182108626198083, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.07987220447284345, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.08945686900958466, 0.10862619808306709, 0.09904153354632587, 0.12140575079872204, 0.125, 0.09935897435897435, 0.08974358974358974, 0.08653846153846154, 0.11858974358974358, 0.09294871794871795, 0.09615384615384616, 0.08974358974358974, 0.10897435897435898, 0.12179487179487179, 0.08333333333333333, 0.11217948717948718, 0.09615384615384616, 0.358974358974359, 0.41346153846153844, 0.12179487179487179]"
85,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.09904153354632587, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.13738019169329074, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.1346153846153846, 0.07692307692307693, 0.10576923076923077, 0.07371794871794872, 0.10897435897435898, 0.08974358974358974, 0.11538461538461539, 0.10897435897435898, 0.10256410256410256, 0.09294871794871795, 0.08653846153846154, 0.11858974358974358, 0.1282051282051282, 0.3717948717948718, 0.32051282051282054, 0.21153846153846154]"
