eigenvector_centrality,[31 30 29]
43,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.1182108626198083, 0.07028753993610223, 0.12460063897763578, 0.10223642172523961, 0.13099041533546327, 0.12140575079872204, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.10862619808306709, 0.08333333333333333, 0.12179487179487179, 0.11538461538461539, 0.09935897435897435, 0.08974358974358974, 0.11538461538461539, 0.0673076923076923, 0.07051282051282051, 0.12179487179487179, 0.10576923076923077, 0.14743589743589744, 0.10576923076923077, 0.07692307692307693, 0.08974358974358974, 0.11858974358974358, 0.4967948717948718]"
44,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.10543130990415335, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.06070287539936102, 0.09904153354632587, 0.10543130990415335, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.11538461538461539, 0.12179487179487179, 0.10576923076923077, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.0673076923076923, 0.08974358974358974, 0.11858974358974358, 0.3814102564102564]"
45,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.1182108626198083, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.12779552715654952, 0.11501597444089456, 0.134185303514377, 0.09904153354632587, 0.0926517571884984, 0.07028753993610223, 0.11501597444089456, 0.08333333333333333, 0.11217948717948718, 0.11858974358974358, 0.09935897435897435, 0.09294871794871795, 0.11538461538461539, 0.0673076923076923, 0.07051282051282051, 0.12179487179487179, 0.10576923076923077, 0.14743589743589744, 0.10576923076923077, 0.07692307692307693, 0.08974358974358974, 0.14102564102564102, 0.5160256410256411]"
46,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.10223642172523961, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.06070287539936102, 0.09904153354632587, 0.10543130990415335, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.11538461538461539, 0.12179487179487179, 0.10576923076923077, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.0673076923076923, 0.08974358974358974, 0.125, 0.3717948717948718]"
47,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.11501597444089456, 0.09584664536741214, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.11182108626198083, 0.134185303514377, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.1182108626198083, 0.08333333333333333, 0.11538461538461539, 0.11858974358974358, 0.09935897435897435, 0.08974358974358974, 0.11538461538461539, 0.0673076923076923, 0.07371794871794872, 0.11858974358974358, 0.10576923076923077, 0.14743589743589744, 0.10576923076923077, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.49038461538461536]"
48,"[0.08945686900958466, 0.10862619808306709, 0.134185303514377, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.09904153354632587, 0.06070287539936102, 0.09904153354632587, 0.10543130990415335, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.12179487179487179, 0.12179487179487179, 0.10576923076923077, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.07051282051282051, 0.08974358974358974, 0.09615384615384616, 0.3814102564102564]"
49,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.09584664536741214, 0.0926517571884984, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.11501597444089456, 0.134185303514377, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.12460063897763578, 0.08333333333333333, 0.11858974358974358, 0.10897435897435898, 0.09935897435897435, 0.09294871794871795, 0.11538461538461539, 0.0673076923076923, 0.07371794871794872, 0.11858974358974358, 0.10576923076923077, 0.14743589743589744, 0.11538461538461539, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.5384615384615384]"
50,"[0.08945686900958466, 0.10543130990415335, 0.14057507987220447, 0.13738019169329074, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.11501597444089456, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.09584664536741214, 0.06070287539936102, 0.09904153354632587, 0.10543130990415335, 0.09904153354632587, 0.08012820512820513, 0.09615384615384616, 0.08333333333333333, 0.13782051282051283, 0.12179487179487179, 0.10576923076923077, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.10256410256410256, 0.10897435897435898, 0.10256410256410256, 0.09935897435897435, 0.08974358974358974, 0.09615384615384616, 0.391025641025641]"
51,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.09584664536741214, 0.08626198083067092, 0.12460063897763578, 0.10223642172523961, 0.1182108626198083, 0.10862619808306709, 0.134185303514377, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.13738019169329074, 0.08333333333333333, 0.11538461538461539, 0.12179487179487179, 0.09935897435897435, 0.10576923076923077, 0.11538461538461539, 0.0673076923076923, 0.08333333333333333, 0.1282051282051282, 0.10576923076923077, 0.14743589743589744, 0.13782051282051283, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.5160256410256411]"
52,"[0.08945686900958466, 0.10223642172523961, 0.13738019169329074, 0.13738019169329074, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.10223642172523961, 0.10543130990415335, 0.09584664536741214, 0.08306709265175719, 0.08626198083067092, 0.06070287539936102, 0.11182108626198083, 0.10543130990415335, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.13782051282051283, 0.12179487179487179, 0.10897435897435898, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.10897435897435898, 0.10897435897435898, 0.10256410256410256, 0.07371794871794872, 0.08974358974358974, 0.09615384615384616, 0.40705128205128205]"
53,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.09584664536741214, 0.09584664536741214, 0.0926517571884984, 0.08945686900958466, 0.12460063897763578, 0.10223642172523961, 0.11501597444089456, 0.11182108626198083, 0.134185303514377, 0.10543130990415335, 0.0926517571884984, 0.07028753993610223, 0.13738019169329074, 0.08333333333333333, 0.10576923076923077, 0.10897435897435898, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.09294871794871795, 0.1282051282051282, 0.10576923076923077, 0.14743589743589744, 0.14423076923076922, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.532051282051282]"
54,"[0.08945686900958466, 0.10862619808306709, 0.134185303514377, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.07667731629392971, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.0926517571884984, 0.06070287539936102, 0.10543130990415335, 0.11182108626198083, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.14102564102564102, 0.12179487179487179, 0.1282051282051282, 0.11538461538461539, 0.10256410256410256, 0.13141025641025642, 0.10897435897435898, 0.11217948717948718, 0.10256410256410256, 0.08012820512820513, 0.08974358974358974, 0.09615384615384616, 0.40705128205128205]"
55,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10223642172523961, 0.09584664536741214, 0.08945686900958466, 0.08306709265175719, 0.12460063897763578, 0.10223642172523961, 0.09584664536741214, 0.09904153354632587, 0.134185303514377, 0.11182108626198083, 0.0926517571884984, 0.07028753993610223, 0.16932907348242812, 0.08333333333333333, 0.09294871794871795, 0.10897435897435898, 0.09935897435897435, 0.11858974358974358, 0.11538461538461539, 0.0673076923076923, 0.12179487179487179, 0.10897435897435898, 0.10576923076923077, 0.15064102564102563, 0.10897435897435898, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.5064102564102564]"
56,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.07348242811501597, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.11182108626198083, 0.06070287539936102, 0.12779552715654952, 0.13738019169329074, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.125, 0.12179487179487179, 0.15705128205128205, 0.14102564102564102, 0.10256410256410256, 0.13141025641025642, 0.1282051282051282, 0.1346153846153846, 0.10256410256410256, 0.08653846153846154, 0.08974358974358974, 0.09615384615384616, 0.3717948717948718]"
57,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.08945686900958466, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.08626198083067092, 0.08945686900958466, 0.134185303514377, 0.11501597444089456, 0.0926517571884984, 0.07028753993610223, 0.14696485623003194, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.09935897435897435, 0.10256410256410256, 0.11538461538461539, 0.060897435897435896, 0.10576923076923077, 0.10256410256410256, 0.10576923076923077, 0.14423076923076922, 0.15064102564102563, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.4326923076923077]"
58,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.07987220447284345, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.05750798722044728, 0.13099041533546327, 0.1182108626198083, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.10897435897435898, 0.07692307692307693, 0.1282051282051282, 0.13782051282051283, 0.10256410256410256, 0.125, 0.12179487179487179, 0.1346153846153846, 0.10256410256410256, 0.07051282051282051, 0.08974358974358974, 0.09615384615384616, 0.391025641025641]"
59,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.09584664536741214, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.08945686900958466, 0.08945686900958466, 0.134185303514377, 0.10543130990415335, 0.0926517571884984, 0.07028753993610223, 0.134185303514377, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.09935897435897435, 0.09615384615384616, 0.11538461538461539, 0.057692307692307696, 0.08974358974358974, 0.08974358974358974, 0.10576923076923077, 0.14743589743589744, 0.16346153846153846, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.4198717948717949]"
60,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.12140575079872204, 0.07667731629392971, 0.12140575079872204, 0.13099041533546327, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.10897435897435898, 0.15064102564102563, 0.10256410256410256, 0.11858974358974358, 0.11538461538461539, 0.1346153846153846, 0.10256410256410256, 0.07051282051282051, 0.08974358974358974, 0.09615384615384616, 0.391025641025641]"
61,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.09584664536741214, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.08945686900958466, 0.0926517571884984, 0.134185303514377, 0.10543130990415335, 0.0926517571884984, 0.07667731629392971, 0.12460063897763578, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.09935897435897435, 0.09294871794871795, 0.11538461538461539, 0.05128205128205128, 0.08974358974358974, 0.08012820512820513, 0.10576923076923077, 0.14743589743589744, 0.11217948717948718, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.4198717948717949]"
62,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.12140575079872204, 0.07667731629392971, 0.12460063897763578, 0.12460063897763578, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.11217948717948718, 0.12179487179487179, 0.10256410256410256, 0.1346153846153846, 0.10256410256410256, 0.10256410256410256, 0.08333333333333333, 0.1346153846153846, 0.10256410256410256, 0.07371794871794872, 0.08974358974358974, 0.09615384615384616, 0.41346153846153844]"
63,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10543130990415335, 0.09584664536741214, 0.09584664536741214, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.08945686900958466, 0.0926517571884984, 0.134185303514377, 0.10862619808306709, 0.0926517571884984, 0.07667731629392971, 0.12140575079872204, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0641025641025641, 0.08974358974358974, 0.08012820512820513, 0.10576923076923077, 0.12179487179487179, 0.10576923076923077, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.40384615384615385]"
64,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.12140575079872204, 0.06070287539936102, 0.12779552715654952, 0.11182108626198083, 0.09904153354632587, 0.07692307692307693, 0.09615384615384616, 0.08012820512820513, 0.11217948717948718, 0.12179487179487179, 0.11858974358974358, 0.125, 0.10576923076923077, 0.13141025641025642, 0.08653846153846154, 0.11217948717948718, 0.11858974358974358, 0.0673076923076923, 0.08974358974358974, 0.09935897435897435, 0.42948717948717946]"
65,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10223642172523961, 0.09584664536741214, 0.10862619808306709, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.08945686900958466, 0.134185303514377, 0.12779552715654952, 0.0926517571884984, 0.07028753993610223, 0.12140575079872204, 0.08333333333333333, 0.13782051282051283, 0.10256410256410256, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.07051282051282051, 0.08974358974358974, 0.08653846153846154, 0.10576923076923077, 0.10256410256410256, 0.10576923076923077, 0.07692307692307693, 0.08974358974358974, 0.09615384615384616, 0.40384615384615385]"
66,"[0.08945686900958466, 0.17252396166134185, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.12140575079872204, 0.06070287539936102, 0.12779552715654952, 0.11501597444089456, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.10576923076923077, 0.11217948717948718, 0.12179487179487179, 0.14102564102564102, 0.125, 0.10576923076923077, 0.13141025641025642, 0.11858974358974358, 0.11217948717948718, 0.14423076923076922, 0.0673076923076923, 0.08974358974358974, 0.07371794871794872, 0.4519230769230769]"
67,"[0.10543130990415335, 0.08306709265175719, 0.054313099041533544, 0.14696485623003194, 0.09584664536741214, 0.18849840255591055, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.15335463258785942, 0.08945686900958466, 0.134185303514377, 0.11182108626198083, 0.0926517571884984, 0.07028753993610223, 0.12140575079872204, 0.08333333333333333, 0.1858974358974359, 0.10256410256410256, 0.09935897435897435, 0.10897435897435898, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.10256410256410256, 0.10576923076923077, 0.14743589743589744, 0.10576923076923077, 0.07692307692307693, 0.125, 0.11858974358974358, 0.41025641025641024]"
68,"[0.08945686900958466, 0.09904153354632587, 0.14057507987220447, 0.13738019169329074, 0.12779552715654952, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.11501597444089456, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.12779552715654952, 0.11501597444089456, 0.16613418530351437, 0.14423076923076922, 0.09615384615384616, 0.08333333333333333, 0.1282051282051282, 0.12179487179487179, 0.14423076923076922, 0.125, 0.125, 0.13141025641025642, 0.12179487179487179, 0.11538461538461539, 0.14743589743589744, 0.0673076923076923, 0.21153846153846154, 0.14423076923076922, 0.4519230769230769]"
69,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.11501597444089456, 0.09584664536741214, 0.1501597444089457, 0.06070287539936102, 0.12460063897763578, 0.10223642172523961, 0.14696485623003194, 0.08945686900958466, 0.134185303514377, 0.12140575079872204, 0.0926517571884984, 0.07028753993610223, 0.12140575079872204, 0.08333333333333333, 0.16025641025641027, 0.10576923076923077, 0.09935897435897435, 0.1282051282051282, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.11217948717948718, 0.10576923076923077, 0.1282051282051282, 0.10256410256410256, 0.07692307692307693, 0.16025641025641027, 0.09615384615384616, 0.4166666666666667]"
70,"[0.08945686900958466, 0.09904153354632587, 0.14057507987220447, 0.13738019169329074, 0.09904153354632587, 0.09904153354632587, 0.13099041533546327, 0.08945686900958466, 0.10223642172523961, 0.09584664536741214, 0.08945686900958466, 0.14376996805111822, 0.06070287539936102, 0.1182108626198083, 0.11182108626198083, 0.16293929712460065, 0.08974358974358974, 0.09615384615384616, 0.08333333333333333, 0.14423076923076922, 0.12179487179487179, 0.1282051282051282, 0.125, 0.125, 0.13141025641025642, 0.12179487179487179, 0.11217948717948718, 0.16346153846153846, 0.0673076923076923, 0.09294871794871795, 0.09615384615384616, 0.3782051282051282]"
71,"[0.12460063897763578, 0.08306709265175719, 0.054313099041533544, 0.14376996805111822, 0.09584664536741214, 0.11501597444089456, 0.06070287539936102, 0.12460063897763578, 0.10223642172523961, 0.10223642172523961, 0.09584664536741214, 0.1501597444089457, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.12140575079872204, 0.08333333333333333, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.11538461538461539, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.1282051282051282, 0.10576923076923077, 0.14743589743589744, 0.10256410256410256, 0.07692307692307693, 0.15705128205128205, 0.16666666666666666, 0.40705128205128205]"
72,"[0.08945686900958466, 0.17252396166134185, 0.15335463258785942, 0.13738019169329074, 0.10223642172523961, 0.09904153354632587, 0.13099041533546327, 0.08306709265175719, 0.09904153354632587, 0.09584664536741214, 0.08306709265175719, 0.13099041533546327, 0.06070287539936102, 0.11501597444089456, 0.11182108626198083, 0.16932907348242812, 0.07692307692307693, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.11858974358974358, 0.125, 0.14423076923076922, 0.13141025641025642, 0.11538461538461539, 0.10897435897435898, 0.1891025641025641, 0.07051282051282051, 0.09615384615384616, 0.07371794871794872, 0.40064102564102566]"
73,"[0.12779552715654952, 0.08306709265175719, 0.054313099041533544, 0.13099041533546327, 0.09584664536741214, 0.12140575079872204, 0.05750798722044728, 0.12460063897763578, 0.10223642172523961, 0.11182108626198083, 0.09584664536741214, 0.134185303514377, 0.10543130990415335, 0.0926517571884984, 0.07028753993610223, 0.12140575079872204, 0.08333333333333333, 0.11217948717948718, 0.11217948717948718, 0.09935897435897435, 0.11538461538461539, 0.11538461538461539, 0.0673076923076923, 0.08974358974358974, 0.125, 0.10576923076923077, 0.14743589743589744, 0.10576923076923077, 0.07692307692307693, 0.12179487179487179, 0.09615384615384616, 0.4166666666666667]"
74,"[0.08945686900958466, 0.12460063897763578, 0.11182108626198083, 0.13738019169329074, 0.12460063897763578, 0.09904153354632587, 0.13099041533546327, 0.13099041533546327, 0.14376996805111822, 0.09584664536741214, 0.08306709265175719, 0.14696485623003194, 0.06070287539936102, 0.11501597444089456, 0.11182108626198083, 0.17252396166134185, 0.125, 0.09615384615384616, 0.08333333333333333, 0.17307692307692307, 0.12179487179487179, 0.11217948717948718, 0.1282051282051282, 0.15384615384615385, 0.13141025641025642, 0.11217948717948718, 0.11217948717948718, 0.16666666666666666, 0.07051282051282051, 0.11217948717948718, 0.07051282051282051, 0.3782051282051282]"
75,"[0.10223642172523961, 0.08306709265175719, 0.054313099041533544, 0.11182108626198083, 0.09584664536741214, 0.18210862619808307, 0.05750798722044728, 0.12460063897763578, 0.10223642172523961, 0.14376996805111822, 0.08945686900958466, 0.134185303514377, 0.12140575079872204, 0.0926517571884984, 0.07028753993610223, 0.14057507987220447, 0.08333333333333333, 0.13782051282051283, 0.10576923076923077, 0.09935897435897435, 0.11538461538461539, 0.11538461538461539, 0.0673076923076923, 0.09935897435897435, 0.09935897435897435, 0.10576923076923077, 0.14743589743589744, 0.15064102564102563, 0.07692307692307693, 0.16666666666666666, 0.14102564102564102, 0.4326923076923077]"
76,"[0.08945686900958466, 0.09904153354632587, 0.12140575079872204, 0.13738019169329074, 0.08626198083067092, 0.09904153354632587, 0.13099041533546327, 0.10862619808306709, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.11501597444089456, 0.06070287539936102, 0.14376996805111822, 0.11182108626198083, 0.10223642172523961, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.13782051282051283, 0.12179487179487179, 0.11538461538461539, 0.1282051282051282, 0.10576923076923077, 0.13141025641025642, 0.13782051282051283, 0.11217948717948718, 0.10256410256410256, 0.0673076923076923, 0.16666666666666666, 0.07051282051282051, 0.3557692307692308]"
77,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12460063897763578, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.08306709265175719, 0.07028753993610223, 0.134185303514377, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.2012779552715655, 0.08333333333333333, 0.10256410256410256, 0.08333333333333333, 0.09935897435897435, 0.09935897435897435, 0.11538461538461539, 0.0673076923076923, 0.15064102564102563, 0.07692307692307693, 0.10576923076923077, 0.14743589743589744, 0.1858974358974359, 0.07692307692307693, 0.1987179487179487, 0.13782051282051283, 0.4326923076923077]"
78,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07987220447284345, 0.06070287539936102, 0.09904153354632587, 0.11182108626198083, 0.09904153354632587, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.12179487179487179, 0.12179487179487179, 0.08974358974358974, 0.1282051282051282, 0.10576923076923077, 0.13141025641025642, 0.11538461538461539, 0.11217948717948718, 0.10256410256410256, 0.0673076923076923, 0.1858974358974359, 0.15705128205128205, 0.375]"
79,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.08306709265175719, 0.12460063897763578, 0.10223642172523961, 0.08306709265175719, 0.08945686900958466, 0.134185303514377, 0.08626198083067092, 0.0926517571884984, 0.07028753993610223, 0.19169329073482427, 0.08333333333333333, 0.09615384615384616, 0.09294871794871795, 0.09935897435897435, 0.057692307692307696, 0.11538461538461539, 0.0673076923076923, 0.16666666666666666, 0.05448717948717949, 0.10576923076923077, 0.14743589743589744, 0.1891025641025641, 0.07692307692307693, 0.21153846153846154, 0.07051282051282051, 0.42948717948717946]"
80,"[0.08945686900958466, 0.09904153354632587, 0.11501597444089456, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07987220447284345, 0.06070287539936102, 0.10862619808306709, 0.11501597444089456, 0.10862619808306709, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.12179487179487179, 0.12179487179487179, 0.08012820512820513, 0.1282051282051282, 0.10576923076923077, 0.13141025641025642, 0.125, 0.11217948717948718, 0.10256410256410256, 0.0673076923076923, 0.11538461538461539, 0.16987179487179488, 0.375]"
81,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.051118210862619806, 0.12460063897763578, 0.10223642172523961, 0.08306709265175719, 0.05750798722044728, 0.134185303514377, 0.10862619808306709, 0.0926517571884984, 0.07028753993610223, 0.19488817891373802, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09935897435897435, 0.10256410256410256, 0.11538461538461539, 0.0673076923076923, 0.15064102564102563, 0.07051282051282051, 0.10576923076923077, 0.14743589743589744, 0.1762820512820513, 0.07692307692307693, 0.23397435897435898, 0.1346153846153846, 0.4198717948717949]"
82,"[0.08945686900958466, 0.09904153354632587, 0.1182108626198083, 0.13738019169329074, 0.0926517571884984, 0.09904153354632587, 0.13099041533546327, 0.09904153354632587, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.07987220447284345, 0.06070287539936102, 0.0926517571884984, 0.11501597444089456, 0.1501597444089457, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.11858974358974358, 0.12179487179487179, 0.0673076923076923, 0.12179487179487179, 0.1282051282051282, 0.13141025641025642, 0.11538461538461539, 0.11217948717948718, 0.16346153846153846, 0.0673076923076923, 0.11538461538461539, 0.2948717948717949, 0.38782051282051283]"
83,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.134185303514377, 0.0926517571884984, 0.07028753993610223, 0.1853035143769968, 0.08333333333333333, 0.09935897435897435, 0.09935897435897435, 0.09935897435897435, 0.11217948717948718, 0.11538461538461539, 0.0673076923076923, 0.11217948717948718, 0.10576923076923077, 0.10576923076923077, 0.14743589743589744, 0.15064102564102563, 0.07692307692307693, 0.13782051282051283, 0.13141025641025642, 0.42948717948717946]"
84,"[0.08945686900958466, 0.09904153354632587, 0.12779552715654952, 0.13738019169329074, 0.08945686900958466, 0.09904153354632587, 0.13099041533546327, 0.10543130990415335, 0.09584664536741214, 0.09584664536741214, 0.08306709265175719, 0.08945686900958466, 0.06070287539936102, 0.08626198083067092, 0.10862619808306709, 0.17891373801916932, 0.08653846153846154, 0.09615384615384616, 0.08333333333333333, 0.125, 0.12179487179487179, 0.0673076923076923, 0.12179487179487179, 0.17307692307692307, 0.13141025641025642, 0.11538461538461539, 0.11217948717948718, 0.19230769230769232, 0.07051282051282051, 0.11858974358974358, 0.2564102564102564, 0.3557692307692308]"
85,"[0.09904153354632587, 0.08306709265175719, 0.054313099041533544, 0.10862619808306709, 0.09584664536741214, 0.12140575079872204, 0.06389776357827476, 0.12460063897763578, 0.10223642172523961, 0.07987220447284345, 0.0926517571884984, 0.134185303514377, 0.1501597444089457, 0.0926517571884984, 0.07028753993610223, 0.19808306709265175, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.09935897435897435, 0.15705128205128205, 0.11538461538461539, 0.0673076923076923, 0.15064102564102563, 0.1282051282051282, 0.10576923076923077, 0.14743589743589744, 0.1794871794871795, 0.07692307692307693, 0.2564102564102564, 0.14102564102564102, 0.42628205128205127]"
