eigenvector_centrality,[31 30 29]
43,"[0.10543130990415335, 0.10223642172523961, 0.08626198083067092, 0.14376996805111822, 0.08306709265175719, 0.10223642172523961, 0.16293929712460065, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.16293929712460065, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10576923076923077, 0.2403846153846154, 0.16346153846153846, 0.08653846153846154]"
44,"[0.10223642172523961, 0.10862619808306709, 0.09904153354632587, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.19488817891373802, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.14696485623003194, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.13782051282051283, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.38461538461538464, 0.3942307692307692, 0.08653846153846154]"
45,"[0.10862619808306709, 0.10223642172523961, 0.08626198083067092, 0.14376996805111822, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.15064102564102563, 0.10897435897435898, 0.27564102564102566, 0.16346153846153846, 0.08653846153846154]"
46,"[0.10223642172523961, 0.11501597444089456, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.14376996805111822, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.10576923076923077, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.40384615384615385, 0.3685897435897436, 0.08653846153846154]"
47,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.11858974358974358, 0.2948717948717949, 0.16666666666666666, 0.08653846153846154]"
48,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.4326923076923077, 0.4198717948717949, 0.08653846153846154]"
49,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.134185303514377, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.17307692307692307, 0.10576923076923077, 0.125, 0.28205128205128205, 0.17307692307692307, 0.08653846153846154]"
50,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10543130990415335, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.12460063897763578, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.11858974358974358, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.125, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.4551282051282051, 0.41346153846153844, 0.08653846153846154]"
51,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.11501597444089456, 0.14376996805111822, 0.10543130990415335, 0.12179487179487179, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.10256410256410256, 0.13141025641025642, 0.09615384615384616, 0.08653846153846154, 0.11538461538461539, 0.21153846153846154, 0.10256410256410256, 0.13141025641025642, 0.3269230769230769, 0.17307692307692307, 0.08653846153846154]"
52,"[0.10862619808306709, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.10223642172523961, 0.1501597444089457, 0.12779552715654952, 0.07667731629392971, 0.12460063897763578, 0.14696485623003194, 0.07028753993610223, 0.14376996805111822, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.09615384615384616, 0.09294871794871795, 0.15705128205128205, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.16025641025641027, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.47115384615384615, 0.46474358974358976, 0.09294871794871795]"
53,"[0.10223642172523961, 0.10223642172523961, 0.08945686900958466, 0.07028753993610223, 0.10543130990415335, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.08945686900958466, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.14696485623003194, 0.1501597444089457, 0.10543130990415335, 0.1282051282051282, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.15705128205128205, 0.13141025641025642, 0.09615384615384616, 0.08653846153846154, 0.15384615384615385, 0.21794871794871795, 0.10256410256410256, 0.14102564102564102, 0.3525641025641026, 0.1858974358974359, 0.08653846153846154]"
54,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.11182108626198083, 0.16293929712460065, 0.12779552715654952, 0.07667731629392971, 0.12779552715654952, 0.16293929712460065, 0.07028753993610223, 0.14696485623003194, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.13782051282051283, 0.1346153846153846, 0.09294871794871795, 0.16025641025641027, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.16025641025641027, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.4326923076923077, 0.46153846153846156, 0.16346153846153846]"
55,"[0.10223642172523961, 0.11501597444089456, 0.10223642172523961, 0.07028753993610223, 0.12140575079872204, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.0926517571884984, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.14696485623003194, 0.14696485623003194, 0.10543130990415335, 0.15384615384615385, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.15384615384615385, 0.13141025641025642, 0.09615384615384616, 0.08653846153846154, 0.1346153846153846, 0.20833333333333334, 0.10256410256410256, 0.13141025641025642, 0.34935897435897434, 0.19230769230769232, 0.08653846153846154]"
56,"[0.12779552715654952, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.12140575079872204, 0.16613418530351437, 0.12779552715654952, 0.07667731629392971, 0.12779552715654952, 0.16613418530351437, 0.07028753993610223, 0.14376996805111822, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.11858974358974358, 0.11217948717948718, 0.09294871794871795, 0.15705128205128205, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.15705128205128205, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.46474358974358976, 0.46153846153846156, 0.1987179487179487]"
57,"[0.10223642172523961, 0.10223642172523961, 0.08945686900958466, 0.07028753993610223, 0.10223642172523961, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.0926517571884984, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.14376996805111822, 0.14057507987220447, 0.10543130990415335, 0.125, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.14102564102564102, 0.1282051282051282, 0.09615384615384616, 0.08653846153846154, 0.12179487179487179, 0.21153846153846154, 0.10256410256410256, 0.1346153846153846, 0.3557692307692308, 0.21794871794871795, 0.08653846153846154]"
58,"[0.10862619808306709, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.134185303514377, 0.07028753993610223, 0.13738019169329074, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.09294871794871795, 0.09294871794871795, 0.1346153846153846, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.15064102564102563, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.47435897435897434, 0.38461538461538464, 0.24358974358974358]"
59,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.11501597444089456, 0.134185303514377, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.125, 0.09615384615384616, 0.08653846153846154, 0.09615384615384616, 0.20833333333333334, 0.10256410256410256, 0.13141025641025642, 0.36538461538461536, 0.23717948717948717, 0.08653846153846154]"
60,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10543130990415335, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.11182108626198083, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08653846153846154, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08974358974358974, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.46794871794871795, 0.40064102564102566, 0.19230769230769232]"
61,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.11538461538461539, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.16987179487179488, 0.10256410256410256, 0.12179487179487179, 0.36217948717948717, 0.2403846153846154, 0.16346153846153846]"
62,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08653846153846154, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.4935897435897436, 0.42948717948717946, 0.23397435897435898]"
63,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.11501597444089456, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.10256410256410256, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.16987179487179488, 0.10256410256410256, 0.10576923076923077, 0.358974358974359, 0.23717948717948717, 0.23076923076923078]"
64,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10543130990415335, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08012820512820513, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5032051282051282, 0.4423076923076923, 0.22435897435897437]"
65,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10223642172523961, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.3717948717948718, 0.23397435897435898, 0.2403846153846154]"
66,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10862619808306709, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5224358974358975, 0.46474358974358976, 0.3076923076923077]"
67,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.3814102564102564, 0.2403846153846154, 0.25961538461538464]"
68,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5256410256410257, 0.46153846153846156, 0.3173076923076923]"
69,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.3974358974358974, 0.2403846153846154, 0.25]"
70,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.12460063897763578, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.09294871794871795, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5352564102564102, 0.44871794871794873, 0.3333333333333333]"
71,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.07692307692307693, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.3717948717948718, 0.28205128205128205, 0.2532051282051282]"
72,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.16613418530351437, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.12779552715654952, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.09294871794871795, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5032051282051282, 0.3942307692307692, 0.2948717948717949]"
73,"[0.10223642172523961, 0.10223642172523961, 0.10223642172523961, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.11182108626198083, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.07371794871794872, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11538461538461539, 0.10256410256410256, 0.10256410256410256, 0.3814102564102564, 0.33974358974358976, 0.2532051282051282]"
74,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.17891373801916932, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.14696485623003194, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.11538461538461539, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5128205128205128, 0.4519230769230769, 0.2916666666666667]"
75,"[0.10223642172523961, 0.10223642172523961, 0.10862619808306709, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.11182108626198083, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08653846153846154, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.17307692307692307, 0.10256410256410256, 0.10256410256410256, 0.3974358974358974, 0.3301282051282051, 0.266025641025641]"
76,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.19808306709265175, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.14376996805111822, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.09294871794871795, 0.09294871794871795, 0.08653846153846154, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5192307692307693, 0.46794871794871795, 0.32051282051282054]"
77,"[0.10223642172523961, 0.10223642172523961, 0.10223642172523961, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.11182108626198083, 0.12779552715654952, 0.07987220447284345, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.07667731629392971, 0.10543130990415335, 0.12179487179487179, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08974358974358974, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.15064102564102563, 0.10256410256410256, 0.10256410256410256, 0.4198717948717949, 0.33974358974358976, 0.26282051282051283]"
78,"[0.10543130990415335, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.18849840255591055, 0.13099041533546327, 0.07667731629392971, 0.12140575079872204, 0.13099041533546327, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.11217948717948718, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08974358974358974, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5288461538461539, 0.46474358974358976, 0.3269230769230769]"
79,"[0.10223642172523961, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.07987220447284345, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07987220447284345, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.09935897435897435, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.16987179487179488, 0.10256410256410256, 0.10256410256410256, 0.38782051282051283, 0.34294871794871795, 0.27884615384615385]"
80,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.14696485623003194, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.1182108626198083, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08974358974358974, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.46474358974358976, 0.47435897435897434, 0.27884615384615385]"
81,"[0.10223642172523961, 0.10223642172523961, 0.10223642172523961, 0.07028753993610223, 0.07987220447284345, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.08306709265175719, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.11182108626198083, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.07371794871794872, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.10897435897435898, 0.10256410256410256, 0.10256410256410256, 0.3814102564102564, 0.375, 0.33653846153846156]"
82,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11501597444089456, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.1501597444089457, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.10576923076923077, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5128205128205128, 0.46794871794871795, 0.2980769230769231]"
83,"[0.10223642172523961, 0.10223642172523961, 0.0926517571884984, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07987220447284345, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.0926517571884984, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.15384615384615385, 0.10256410256410256, 0.10256410256410256, 0.40064102564102566, 0.3782051282051282, 0.25961538461538464]"
84,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.12140575079872204, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.15654952076677317, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.12179487179487179, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5705128205128205, 0.47435897435897434, 0.3141025641025641]"
85,"[0.10223642172523961, 0.10223642172523961, 0.09584664536741214, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.07667731629392971, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09935897435897435, 0.08333333333333333, 0.09935897435897435, 0.0673076923076923, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.14102564102564102, 0.10256410256410256, 0.10256410256410256, 0.3814102564102564, 0.4775641025641026, 0.25961538461538464]"
