eigenvector_centrality,[31 30 29]
43,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.07348242811501597, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.10543130990415335, 0.07667731629392971, 0.19169329073482427, 0.10223642172523961, 0.09584664536741214, 0.16932907348242812, 0.13141025641025642, 0.11858974358974358, 0.125, 0.10576923076923077, 0.125, 0.10576923076923077, 0.10576923076923077, 0.1858974358974359, 0.15705128205128205, 0.07371794871794872, 0.10256410256410256, 0.14102564102564102, 0.11858974358974358, 0.08974358974358974, 0.11858974358974358, 0.3173076923076923]"
44,"[0.07348242811501597, 0.10862619808306709, 0.08626198083067092, 0.0926517571884984, 0.08626198083067092, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.10223642172523961, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.18849840255591055, 0.16293929712460065, 0.09904153354632587, 0.0641025641025641, 0.11858974358974358, 0.08653846153846154, 0.10897435897435898, 0.11858974358974358, 0.16666666666666666, 0.22115384615384615, 0.08974358974358974, 0.10256410256410256, 0.17307692307692307, 0.16666666666666666, 0.10897435897435898, 0.23076923076923078, 0.08974358974358974, 0.11858974358974358, 0.3141025641025641]"
45,"[0.12140575079872204, 0.11182108626198083, 0.134185303514377, 0.10862619808306709, 0.11501597444089456, 0.1182108626198083, 0.09904153354632587, 0.07987220447284345, 0.07667731629392971, 0.11182108626198083, 0.09584664536741214, 0.07667731629392971, 0.12140575079872204, 0.10223642172523961, 0.09584664536741214, 0.16293929712460065, 0.13141025641025642, 0.09294871794871795, 0.11858974358974358, 0.10576923076923077, 0.08974358974358974, 0.10576923076923077, 0.10576923076923077, 0.13782051282051283, 0.12179487179487179, 0.07371794871794872, 0.10256410256410256, 0.16025641025641027, 0.0673076923076923, 0.08974358974358974, 0.11858974358974358, 0.3301282051282051]"
46,"[0.051118210862619806, 0.10862619808306709, 0.09904153354632587, 0.0926517571884984, 0.1501597444089457, 0.0926517571884984, 0.09584664536741214, 0.08306709265175719, 0.12460063897763578, 0.09584664536741214, 0.08626198083067092, 0.13099041533546327, 0.09904153354632587, 0.19808306709265175, 0.2523961661341853, 0.09904153354632587, 0.060897435897435896, 0.11858974358974358, 0.08653846153846154, 0.125, 0.11858974358974358, 0.1987179487179487, 0.23717948717948717, 0.08974358974358974, 0.10256410256410256, 0.21474358974358973, 0.21794871794871795, 0.10897435897435898, 0.22435897435897437, 0.08974358974358974, 0.11858974358974358, 0.3717948717948718]"
47,"[0.07987220447284345, 0.11182108626198083, 0.134185303514377, 0.19169329073482427, 0.11501597444089456, 0.1182108626198083, 0.09584664536741214, 0.07987220447284345, 0.07667731629392971, 0.21405750798722045, 0.09584664536741214, 0.07667731629392971, 0.16613418530351437, 0.10223642172523961, 0.09584664536741214, 0.17891373801916932, 0.13141025641025642, 0.09294871794871795, 0.11858974358974358, 0.10576923076923077, 0.08974358974358974, 0.08012820512820513, 0.10576923076923077, 0.12179487179487179, 0.12179487179487179, 0.08653846153846154, 0.057692307692307696, 0.14423076923076922, 0.0673076923076923, 0.08974358974358974, 0.11858974358974358, 0.3814102564102564]"
48,"[0.07348242811501597, 0.11182108626198083, 0.09904153354632587, 0.0926517571884984, 0.18210862619808307, 0.0926517571884984, 0.09584664536741214, 0.10543130990415335, 0.12460063897763578, 0.09584664536741214, 0.08626198083067092, 0.1501597444089457, 0.09904153354632587, 0.15335463258785942, 0.24281150159744408, 0.09904153354632587, 0.060897435897435896, 0.11858974358974358, 0.08653846153846154, 0.11538461538461539, 0.11858974358974358, 0.23397435897435898, 0.20833333333333334, 0.03205128205128205, 0.08974358974358974, 0.23397435897435898, 0.21794871794871795, 0.10897435897435898, 0.14743589743589744, 0.08974358974358974, 0.11858974358974358, 0.4166666666666667]"
49,"[0.10223642172523961, 0.10862619808306709, 0.134185303514377, 0.19488817891373802, 0.10862619808306709, 0.1182108626198083, 0.10862619808306709, 0.07987220447284345, 0.04472843450479233, 0.11182108626198083, 0.09584664536741214, 0.07667731629392971, 0.2108626198083067, 0.10223642172523961, 0.09584664536741214, 0.23961661341853036, 0.13141025641025642, 0.09294871794871795, 0.11858974358974358, 0.10576923076923077, 0.08974358974358974, 0.10576923076923077, 0.07692307692307693, 0.125, 0.12179487179487179, 0.07371794871794872, 0.060897435897435896, 0.14743589743589744, 0.0673076923076923, 0.10897435897435898, 0.11858974358974358, 0.34294871794871795]"
50,"[0.07667731629392971, 0.17252396166134185, 0.09904153354632587, 0.0926517571884984, 0.1853035143769968, 0.06389776357827476, 0.09584664536741214, 0.08306709265175719, 0.19808306709265175, 0.08945686900958466, 0.08626198083067092, 0.1597444089456869, 0.10223642172523961, 0.22044728434504793, 0.20766773162939298, 0.11501597444089456, 0.060897435897435896, 0.035256410256410256, 0.08653846153846154, 0.11538461538461539, 0.08974358974358974, 0.2467948717948718, 0.22115384615384615, 0.09615384615384616, 0.08012820512820513, 0.22756410256410256, 0.20192307692307693, 0.11538461538461539, 0.14102564102564102, 0.14102564102564102, 0.11858974358974358, 0.3974358974358974]"
51,"[0.12460063897763578, 0.07987220447284345, 0.14057507987220447, 0.13738019169329074, 0.09584664536741214, 0.1182108626198083, 0.12140575079872204, 0.07987220447284345, 0.06070287539936102, 0.11182108626198083, 0.14057507987220447, 0.07667731629392971, 0.20766773162939298, 0.10223642172523961, 0.08306709265175719, 0.2939297124600639, 0.04807692307692308, 0.09294871794871795, 0.11858974358974358, 0.10897435897435898, 0.1282051282051282, 0.10576923076923077, 0.07051282051282051, 0.1858974358974359, 0.1762820512820513, 0.07371794871794872, 0.07692307692307693, 0.14743589743589744, 0.0673076923076923, 0.14102564102564102, 0.11858974358974358, 0.40705128205128205]"
52,"[0.0926517571884984, 0.13099041533546327, 0.11182108626198083, 0.054313099041533544, 0.08945686900958466, 0.09584664536741214, 0.0926517571884984, 0.12140575079872204, 0.12140575079872204, 0.08945686900958466, 0.08626198083067092, 0.15654952076677317, 0.10223642172523961, 0.17891373801916932, 0.17252396166134185, 0.11501597444089456, 0.11538461538461539, 0.09935897435897435, 0.10256410256410256, 0.11538461538461539, 0.10576923076923077, 0.1858974358974359, 0.20192307692307693, 0.09615384615384616, 0.08333333333333333, 0.1858974358974359, 0.1955128205128205, 0.11538461538461539, 0.15384615384615385, 0.15384615384615385, 0.11858974358974358, 0.46474358974358976]"
53,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.20447284345047922, 0.09904153354632587, 0.1182108626198083, 0.12779552715654952, 0.054313099041533544, 0.09904153354632587, 0.11182108626198083, 0.1757188498402556, 0.1182108626198083, 0.16932907348242812, 0.10223642172523961, 0.1182108626198083, 0.2364217252396166, 0.07692307692307693, 0.09294871794871795, 0.11858974358974358, 0.11217948717948718, 0.1346153846153846, 0.10576923076923077, 0.08012820512820513, 0.20512820512820512, 0.1987179487179487, 0.07371794871794872, 0.07692307692307693, 0.28205128205128205, 0.1282051282051282, 0.1282051282051282, 0.11858974358974358, 0.41346153846153844]"
54,"[0.09904153354632587, 0.134185303514377, 0.16293929712460065, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.05750798722044728, 0.10862619808306709, 0.11501597444089456, 0.08945686900958466, 0.0926517571884984, 0.13738019169329074, 0.10223642172523961, 0.19488817891373802, 0.16293929712460065, 0.11501597444089456, 0.14743589743589744, 0.09935897435897435, 0.10256410256410256, 0.11538461538461539, 0.10576923076923077, 0.1955128205128205, 0.1955128205128205, 0.09615384615384616, 0.08333333333333333, 0.16666666666666666, 0.20512820512820512, 0.11538461538461539, 0.15705128205128205, 0.13782051282051283, 0.11858974358974358, 0.4358974358974359]"
55,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.14376996805111822, 0.09904153354632587, 0.1182108626198083, 0.10543130990415335, 0.04153354632587859, 0.09904153354632587, 0.11182108626198083, 0.16932907348242812, 0.12140575079872204, 0.18210862619808307, 0.10223642172523961, 0.1182108626198083, 0.12140575079872204, 0.07692307692307693, 0.1282051282051282, 0.20512820512820512, 0.11217948717948718, 0.1282051282051282, 0.10576923076923077, 0.09615384615384616, 0.2403846153846154, 0.1987179487179487, 0.07371794871794872, 0.07692307692307693, 0.2724358974358974, 0.11858974358974358, 0.15064102564102563, 0.12179487179487179, 0.25961538461538464]"
56,"[0.09904153354632587, 0.1182108626198083, 0.10223642172523961, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.1182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.16613418530351437, 0.12140575079872204, 0.11501597444089456, 0.14423076923076922, 0.09935897435897435, 0.10256410256410256, 0.125, 0.10576923076923077, 0.20512820512820512, 0.1858974358974359, 0.09615384615384616, 0.08333333333333333, 0.16025641025641027, 0.21153846153846154, 0.11538461538461539, 0.15384615384615385, 0.15384615384615385, 0.11858974358974358, 0.4775641025641026]"
57,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.09584664536741214, 0.07987220447284345, 0.09904153354632587, 0.11182108626198083, 0.1501597444089457, 0.12140575079872204, 0.18210862619808307, 0.10223642172523961, 0.1182108626198083, 0.10543130990415335, 0.07692307692307693, 0.1762820512820513, 0.21474358974358973, 0.11217948717948718, 0.13141025641025642, 0.10576923076923077, 0.07371794871794872, 0.2692307692307692, 0.1891025641025641, 0.07371794871794872, 0.07051282051282051, 0.16025641025641027, 0.11858974358974358, 0.14743589743589744, 0.12179487179487179, 0.375]"
58,"[0.09904153354632587, 0.11182108626198083, 0.1182108626198083, 0.10543130990415335, 0.08945686900958466, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.134185303514377, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.1757188498402556, 0.12779552715654952, 0.11501597444089456, 0.14743589743589744, 0.09935897435897435, 0.10256410256410256, 0.1987179487179487, 0.10576923076923077, 0.15384615384615385, 0.18269230769230768, 0.09615384615384616, 0.08333333333333333, 0.13782051282051283, 0.1955128205128205, 0.11538461538461539, 0.15705128205128205, 0.15384615384615385, 0.11858974358974358, 0.48717948717948717]"
59,"[0.13099041533546327, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.10223642172523961, 0.07987220447284345, 0.09904153354632587, 0.11501597444089456, 0.16613418530351437, 0.12140575079872204, 0.19488817891373802, 0.10223642172523961, 0.11182108626198083, 0.10223642172523961, 0.07692307692307693, 0.14423076923076922, 0.23397435897435898, 0.10897435897435898, 0.13141025641025642, 0.10576923076923077, 0.05128205128205128, 0.14423076923076922, 0.1987179487179487, 0.07371794871794872, 0.07371794871794872, 0.09935897435897435, 0.11858974358974358, 0.15064102564102563, 0.18269230769230768, 0.5064102564102564]"
60,"[0.09904153354632587, 0.11501597444089456, 0.14057507987220447, 0.10543130990415335, 0.15335463258785942, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.20447284345047922, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.14376996805111822, 0.12779552715654952, 0.11501597444089456, 0.15064102564102563, 0.09935897435897435, 0.10256410256410256, 0.13141025641025642, 0.10576923076923077, 0.125, 0.17307692307692307, 0.09615384615384616, 0.08333333333333333, 0.12179487179487179, 0.19230769230769232, 0.11538461538461539, 0.15384615384615385, 0.15384615384615385, 0.11858974358974358, 0.48717948717948717]"
61,"[0.19169329073482427, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.13738019169329074, 0.07987220447284345, 0.09904153354632587, 0.14696485623003194, 0.18210862619808307, 0.12140575079872204, 0.20766773162939298, 0.10223642172523961, 0.10543130990415335, 0.10223642172523961, 0.07692307692307693, 0.16987179487179488, 0.23397435897435898, 0.11217948717948718, 0.13141025641025642, 0.10576923076923077, 0.08653846153846154, 0.1282051282051282, 0.1955128205128205, 0.07371794871794872, 0.07051282051282051, 0.09935897435897435, 0.11858974358974358, 0.15064102564102563, 0.1762820512820513, 0.4967948717948718]"
62,"[0.09904153354632587, 0.16932907348242812, 0.17252396166134185, 0.10543130990415335, 0.19808306709265175, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.2108626198083067, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.1501597444089457, 0.11501597444089456, 0.11501597444089456, 0.13782051282051283, 0.09935897435897435, 0.10256410256410256, 0.11858974358974358, 0.10576923076923077, 0.15384615384615385, 0.14102564102564102, 0.09615384615384616, 0.08333333333333333, 0.11538461538461539, 0.17307692307692307, 0.11538461538461539, 0.14423076923076922, 0.15384615384615385, 0.11858974358974358, 0.4967948717948718]"
63,"[0.15654952076677317, 0.10862619808306709, 0.14057507987220447, 0.14057507987220447, 0.09904153354632587, 0.1853035143769968, 0.15335463258785942, 0.07987220447284345, 0.09904153354632587, 0.19488817891373802, 0.18849840255591055, 0.09584664536741214, 0.21405750798722045, 0.10223642172523961, 0.10543130990415335, 0.10223642172523961, 0.07692307692307693, 0.1762820512820513, 0.23717948717948717, 0.11217948717948718, 0.1346153846153846, 0.10576923076923077, 0.07051282051282051, 0.1282051282051282, 0.1858974358974359, 0.07371794871794872, 0.0673076923076923, 0.09935897435897435, 0.11858974358974358, 0.08974358974358974, 0.20192307692307693, 0.5096153846153846]"
64,"[0.09904153354632587, 0.19169329073482427, 0.1501597444089457, 0.10543130990415335, 0.19169329073482427, 0.09584664536741214, 0.05750798722044728, 0.0926517571884984, 0.14376996805111822, 0.08945686900958466, 0.08626198083067092, 0.13738019169329074, 0.10223642172523961, 0.16932907348242812, 0.12779552715654952, 0.11501597444089456, 0.07692307692307693, 0.09935897435897435, 0.10897435897435898, 0.12179487179487179, 0.10576923076923077, 0.15064102564102563, 0.15384615384615385, 0.09615384615384616, 0.08333333333333333, 0.14102564102564102, 0.1762820512820513, 0.11538461538461539, 0.1346153846153846, 0.15705128205128205, 0.125, 0.5]"
65,"[0.08945686900958466, 0.10862619808306709, 0.13099041533546327, 0.2108626198083067, 0.09584664536741214, 0.19808306709265175, 0.1597444089456869, 0.051118210862619806, 0.09904153354632587, 0.2268370607028754, 0.1757188498402556, 0.08945686900958466, 0.2108626198083067, 0.10223642172523961, 0.10223642172523961, 0.10223642172523961, 0.07692307692307693, 0.17307692307692307, 0.20512820512820512, 0.08333333333333333, 0.1346153846153846, 0.10576923076923077, 0.08012820512820513, 0.1282051282051282, 0.1858974358974359, 0.07371794871794872, 0.07051282051282051, 0.09935897435897435, 0.11858974358974358, 0.07051282051282051, 0.15705128205128205, 0.5064102564102564]"
66,"[0.09904153354632587, 0.11501597444089456, 0.09904153354632587, 0.10543130990415335, 0.14696485623003194, 0.09584664536741214, 0.06070287539936102, 0.1597444089456869, 0.12460063897763578, 0.08945686900958466, 0.0926517571884984, 0.18849840255591055, 0.10223642172523961, 0.18849840255591055, 0.13738019169329074, 0.11501597444089456, 0.060897435897435896, 0.09935897435897435, 0.08974358974358974, 0.21474358974358973, 0.10576923076923077, 0.1762820512820513, 0.15705128205128205, 0.09615384615384616, 0.08333333333333333, 0.16025641025641027, 0.1762820512820513, 0.11538461538461539, 0.14102564102564102, 0.14423076923076922, 0.15064102564102563, 0.5032051282051282]"
67,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.15654952076677317, 0.09584664536741214, 0.18849840255591055, 0.14696485623003194, 0.054313099041533544, 0.09904153354632587, 0.21405750798722045, 0.14696485623003194, 0.06070287539936102, 0.2108626198083067, 0.10223642172523961, 0.11501597444089456, 0.14376996805111822, 0.07692307692307693, 0.13782051282051283, 0.1762820512820513, 0.08974358974358974, 0.1346153846153846, 0.10576923076923077, 0.07051282051282051, 0.14102564102564102, 0.1858974358974359, 0.07371794871794872, 0.07371794871794872, 0.10576923076923077, 0.11858974358974358, 0.07051282051282051, 0.16987179487179488, 0.5256410256410257]"
68,"[0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.14376996805111822, 0.09584664536741214, 0.06070287539936102, 0.16613418530351437, 0.12460063897763578, 0.08945686900958466, 0.08945686900958466, 0.19488817891373802, 0.10223642172523961, 0.19808306709265175, 0.1501597444089457, 0.11501597444089456, 0.060897435897435896, 0.09935897435897435, 0.09615384615384616, 0.1794871794871795, 0.10576923076923077, 0.19230769230769232, 0.15705128205128205, 0.09615384615384616, 0.08333333333333333, 0.16987179487179488, 0.1762820512820513, 0.11538461538461539, 0.14423076923076922, 0.125, 0.1346153846153846, 0.5096153846153846]"
69,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.12460063897763578, 0.09904153354632587, 0.18210862619808307, 0.1501597444089457, 0.05750798722044728, 0.09904153354632587, 0.19169329073482427, 0.15335463258785942, 0.09584664536741214, 0.21405750798722045, 0.10223642172523961, 0.10223642172523961, 0.16293929712460065, 0.07692307692307693, 0.14102564102564102, 0.1891025641025641, 0.10256410256410256, 0.13782051282051283, 0.10576923076923077, 0.08653846153846154, 0.16666666666666666, 0.1987179487179487, 0.07371794871794872, 0.08012820512820513, 0.10897435897435898, 0.11858974358974358, 0.07051282051282051, 0.19230769230769232, 0.5224358974358975]"
70,"[0.09904153354632587, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.17252396166134185, 0.09584664536741214, 0.06389776357827476, 0.16293929712460065, 0.13099041533546327, 0.08945686900958466, 0.08945686900958466, 0.19488817891373802, 0.10223642172523961, 0.20447284345047922, 0.16293929712460065, 0.11501597444089456, 0.07692307692307693, 0.09935897435897435, 0.08333333333333333, 0.16987179487179488, 0.10576923076923077, 0.1987179487179487, 0.16987179487179488, 0.09615384615384616, 0.08333333333333333, 0.17307692307692307, 0.1794871794871795, 0.11538461538461539, 0.15064102564102563, 0.11217948717948718, 0.18269230769230768, 0.4935897435897436]"
71,"[0.08945686900958466, 0.10862619808306709, 0.14057507987220447, 0.13099041533546327, 0.09904153354632587, 0.18210862619808307, 0.15335463258785942, 0.08306709265175719, 0.09904153354632587, 0.20447284345047922, 0.16932907348242812, 0.12140575079872204, 0.21405750798722045, 0.10223642172523961, 0.10862619808306709, 0.16932907348242812, 0.07692307692307693, 0.14423076923076922, 0.1987179487179487, 0.11217948717948718, 0.1346153846153846, 0.10576923076923077, 0.08012820512820513, 0.1858974358974359, 0.1987179487179487, 0.07371794871794872, 0.07692307692307693, 0.15064102564102563, 0.11858974358974358, 0.07051282051282051, 0.20512820512820512, 0.5224358974358975]"
72,"[0.09904153354632587, 0.11501597444089456, 0.10543130990415335, 0.10543130990415335, 0.18849840255591055, 0.09584664536741214, 0.06070287539936102, 0.16613418530351437, 0.16932907348242812, 0.08945686900958466, 0.08945686900958466, 0.2012779552715655, 0.10223642172523961, 0.2012779552715655, 0.16932907348242812, 0.11501597444089456, 0.09935897435897435, 0.09935897435897435, 0.10576923076923077, 0.1762820512820513, 0.10576923076923077, 0.20512820512820512, 0.1762820512820513, 0.09615384615384616, 0.08333333333333333, 0.16987179487179488, 0.18269230769230768, 0.11538461538461539, 0.15384615384615385, 0.10897435897435898, 0.20512820512820512, 0.5032051282051282]"
73,"[0.09904153354632587, 0.10862619808306709, 0.13738019169329074, 0.15335463258785942, 0.09584664536741214, 0.1853035143769968, 0.1597444089456869, 0.08306709265175719, 0.09904153354632587, 0.21725239616613418, 0.18210862619808307, 0.12140575079872204, 0.21405750798722045, 0.10223642172523961, 0.10543130990415335, 0.17252396166134185, 0.07692307692307693, 0.14743589743589744, 0.21153846153846154, 0.11217948717948718, 0.13782051282051283, 0.10576923076923077, 0.08653846153846154, 0.1891025641025641, 0.1987179487179487, 0.07371794871794872, 0.07371794871794872, 0.16987179487179488, 0.11858974358974358, 0.08974358974358974, 0.11858974358974358, 0.5064102564102564]"
74,"[0.09904153354632587, 0.134185303514377, 0.11182108626198083, 0.10543130990415335, 0.19488817891373802, 0.09584664536741214, 0.05750798722044728, 0.17252396166134185, 0.19169329073482427, 0.08626198083067092, 0.07987220447284345, 0.2012779552715655, 0.08945686900958466, 0.2012779552715655, 0.1757188498402556, 0.11501597444089456, 0.12179487179487179, 0.09935897435897435, 0.08974358974358974, 0.1987179487179487, 0.10576923076923077, 0.20512820512820512, 0.1891025641025641, 0.09615384615384616, 0.08333333333333333, 0.16987179487179488, 0.19230769230769232, 0.11538461538461539, 0.16025641025641027, 0.11217948717948718, 0.23076923076923078, 0.4519230769230769]"
75,"[0.11501597444089456, 0.10862619808306709, 0.14057507987220447, 0.17891373801916932, 0.09584664536741214, 0.18210862619808307, 0.1597444089456869, 0.08306709265175719, 0.09904153354632587, 0.21725239616613418, 0.18849840255591055, 0.11501597444089456, 0.21405750798722045, 0.0670926517571885, 0.13099041533546327, 0.18210862619808307, 0.07692307692307693, 0.14743589743589744, 0.21474358974358973, 0.11217948717948718, 0.13782051282051283, 0.10576923076923077, 0.08974358974358974, 0.1891025641025641, 0.19230769230769232, 0.07371794871794872, 0.07371794871794872, 0.16025641025641027, 0.12179487179487179, 0.13782051282051283, 0.16025641025641027, 0.47435897435897434]"
76,"[0.09904153354632587, 0.14376996805111822, 0.134185303514377, 0.10543130990415335, 0.19488817891373802, 0.09584664536741214, 0.06070287539936102, 0.16932907348242812, 0.2012779552715655, 0.08945686900958466, 0.08945686900958466, 0.21405750798722045, 0.0926517571884984, 0.19488817891373802, 0.18210862619808307, 0.11501597444089456, 0.13141025641025642, 0.09935897435897435, 0.09935897435897435, 0.20512820512820512, 0.09294871794871795, 0.20192307692307693, 0.1987179487179487, 0.09615384615384616, 0.07692307692307693, 0.16666666666666666, 0.20192307692307693, 0.11538461538461539, 0.16025641025641027, 0.1282051282051282, 0.1282051282051282, 0.4326923076923077]"
77,"[0.13099041533546327, 0.10862619808306709, 0.134185303514377, 0.19808306709265175, 0.09584664536741214, 0.18849840255591055, 0.1597444089456869, 0.08306709265175719, 0.09904153354632587, 0.21725239616613418, 0.18210862619808307, 0.11182108626198083, 0.21405750798722045, 0.10223642172523961, 0.10543130990415335, 0.18849840255591055, 0.07692307692307693, 0.14743589743589744, 0.21153846153846154, 0.11538461538461539, 0.1346153846153846, 0.10576923076923077, 0.09294871794871795, 0.19230769230769232, 0.1891025641025641, 0.07371794871794872, 0.10576923076923077, 0.16987179487179488, 0.1282051282051282, 0.18269230769230768, 0.1858974358974359, 0.4423076923076923]"
78,"[0.09584664536741214, 0.16613418530351437, 0.14376996805111822, 0.10543130990415335, 0.19488817891373802, 0.09584664536741214, 0.07667731629392971, 0.17252396166134185, 0.2012779552715655, 0.08626198083067092, 0.07348242811501597, 0.21405750798722045, 0.10862619808306709, 0.19808306709265175, 0.18210862619808307, 0.11501597444089456, 0.13141025641025642, 0.09935897435897435, 0.09615384615384616, 0.20512820512820512, 0.09294871794871795, 0.20192307692307693, 0.1955128205128205, 0.09615384615384616, 0.08012820512820513, 0.16666666666666666, 0.20192307692307693, 0.11538461538461539, 0.16025641025641027, 0.15384615384615385, 0.1762820512820513, 0.40705128205128205]"
79,"[0.14057507987220447, 0.10862619808306709, 0.12460063897763578, 0.20766773162939298, 0.07348242811501597, 0.18849840255591055, 0.1597444089456869, 0.06070287539936102, 0.04792332268370607, 0.21725239616613418, 0.18849840255591055, 0.08306709265175719, 0.21405750798722045, 0.08626198083067092, 0.10543130990415335, 0.1853035143769968, 0.07692307692307693, 0.13141025641025642, 0.20833333333333334, 0.10897435897435898, 0.1282051282051282, 0.10256410256410256, 0.08012820512820513, 0.22115384615384615, 0.1891025641025641, 0.057692307692307696, 0.11217948717948718, 0.16666666666666666, 0.10256410256410256, 0.1794871794871795, 0.19230769230769232, 0.44551282051282054]"
80,"[0.09904153354632587, 0.16613418530351437, 0.1501597444089457, 0.10543130990415335, 0.19488817891373802, 0.08306709265175719, 0.10223642172523961, 0.17252396166134185, 0.2012779552715655, 0.06070287539936102, 0.10862619808306709, 0.21405750798722045, 0.10862619808306709, 0.19488817891373802, 0.18210862619808307, 0.11501597444089456, 0.12179487179487179, 0.09294871794871795, 0.08333333333333333, 0.20833333333333334, 0.08333333333333333, 0.20192307692307693, 0.1955128205128205, 0.09615384615384616, 0.08653846153846154, 0.16666666666666666, 0.20512820512820512, 0.11538461538461539, 0.16025641025641027, 0.16346153846153846, 0.1891025641025641, 0.40705128205128205]"
81,"[0.14057507987220447, 0.10862619808306709, 0.07987220447284345, 0.2108626198083067, 0.07987220447284345, 0.1853035143769968, 0.15654952076677317, 0.08945686900958466, 0.07667731629392971, 0.21405750798722045, 0.19169329073482427, 0.06070287539936102, 0.2108626198083067, 0.10862619808306709, 0.10543130990415335, 0.18849840255591055, 0.11858974358974358, 0.1282051282051282, 0.20833333333333334, 0.08653846153846154, 0.1346153846153846, 0.10256410256410256, 0.08012820512820513, 0.22756410256410256, 0.1891025641025641, 0.08974358974358974, 0.11217948717948718, 0.17307692307692307, 0.10256410256410256, 0.14743589743589744, 0.1955128205128205, 0.44871794871794873]"
82,"[0.0926517571884984, 0.16613418530351437, 0.14696485623003194, 0.08306709265175719, 0.19488817891373802, 0.09904153354632587, 0.10223642172523961, 0.17252396166134185, 0.2012779552715655, 0.12140575079872204, 0.11501597444089456, 0.21405750798722045, 0.10862619808306709, 0.2012779552715655, 0.18210862619808307, 0.11501597444089456, 0.1282051282051282, 0.10576923076923077, 0.08333333333333333, 0.20512820512820512, 0.08333333333333333, 0.20833333333333334, 0.1955128205128205, 0.09615384615384616, 0.08653846153846154, 0.1762820512820513, 0.20192307692307693, 0.11538461538461539, 0.16025641025641027, 0.15705128205128205, 0.11858974358974358, 0.3717948717948718]"
83,"[0.14057507987220447, 0.09584664536741214, 0.09584664536741214, 0.2108626198083067, 0.08306709265175719, 0.18849840255591055, 0.15654952076677317, 0.08306709265175719, 0.07667731629392971, 0.21405750798722045, 0.18849840255591055, 0.0670926517571885, 0.21725239616613418, 0.10862619808306709, 0.10543130990415335, 0.17891373801916932, 0.11858974358974358, 0.14743589743589744, 0.20512820512820512, 0.09294871794871795, 0.1346153846153846, 0.09935897435897435, 0.08012820512820513, 0.20833333333333334, 0.1891025641025641, 0.08974358974358974, 0.11217948717948718, 0.16987179487179488, 0.10256410256410256, 0.16987179487179488, 0.17307692307692307, 0.47115384615384615]"
84,"[0.10223642172523961, 0.16613418530351437, 0.14696485623003194, 0.051118210862619806, 0.19169329073482427, 0.09904153354632587, 0.10223642172523961, 0.16932907348242812, 0.19808306709265175, 0.12140575079872204, 0.11501597444089456, 0.21405750798722045, 0.10862619808306709, 0.21405750798722045, 0.18210862619808307, 0.11501597444089456, 0.12179487179487179, 0.10897435897435898, 0.08333333333333333, 0.20833333333333334, 0.08333333333333333, 0.21474358974358973, 0.1987179487179487, 0.09615384615384616, 0.08653846153846154, 0.1762820512820513, 0.20192307692307693, 0.11858974358974358, 0.16025641025641027, 0.11538461538461539, 0.11217948717948718, 0.3301282051282051]"
85,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.20447284345047922, 0.08306709265175719, 0.1853035143769968, 0.15654952076677317, 0.07987220447284345, 0.07667731629392971, 0.20766773162939298, 0.18210862619808307, 0.06389776357827476, 0.21725239616613418, 0.10862619808306709, 0.10543130990415335, 0.20447284345047922, 0.11858974358974358, 0.11858974358974358, 0.20512820512820512, 0.08012820512820513, 0.14102564102564102, 0.09935897435897435, 0.08012820512820513, 0.20192307692307693, 0.19230769230769232, 0.08974358974358974, 0.11217948717948718, 0.15384615384615385, 0.10256410256410256, 0.15705128205128205, 0.2467948717948718, 0.5]"
