eigenvector_centrality,[31 30 29]
43,"[0.0926517571884984, 0.10543130990415335, 0.09904153354632587, 0.08626198083067092, 0.09904153354632587, 0.0926517571884984, 0.10862619808306709, 0.11182108626198083, 0.08945686900958466, 0.09904153354632587, 0.10862619808306709, 0.11501597444089456, 0.12779552715654952, 0.0926517571884984, 0.0670926517571885, 0.10543130990415335, 0.1346153846153846, 0.07692307692307693, 0.11858974358974358, 0.07371794871794872, 0.09935897435897435, 0.08333333333333333, 0.1282051282051282, 0.10576923076923077, 0.09615384615384616, 0.09294871794871795, 0.10897435897435898, 0.09935897435897435, 0.10256410256410256, 0.11217948717948718, 0.11858974358974358, 0.028846153846153848]"
44,"[0.11182108626198083, 0.07348242811501597, 0.08306709265175719, 0.08945686900958466, 0.07028753993610223, 0.08945686900958466, 0.09904153354632587, 0.10862619808306709, 0.12779552715654952, 0.0670926517571885, 0.0926517571884984, 0.07348242811501597, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.11538461538461539, 0.09935897435897435, 0.08974358974358974, 0.08333333333333333, 0.08333333333333333, 0.09294871794871795, 0.08012820512820513, 0.1346153846153846, 0.08653846153846154, 0.12179487179487179, 0.11217948717948718, 0.057692307692307696, 0.1346153846153846, 0.11217948717948718, 0.13782051282051283, 0.041666666666666664]"
45,"[0.07987220447284345, 0.10543130990415335, 0.09904153354632587, 0.07028753993610223, 0.04792332268370607, 0.08626198083067092, 0.10223642172523961, 0.11182108626198083, 0.012779552715654952, 0.09584664536741214, 0.11501597444089456, 0.11501597444089456, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.1182108626198083, 0.028846153846153848, 0.08974358974358974, 0.08333333333333333, 0.07371794871794872, 0.08333333333333333, 0.0641025641025641, 0.08012820512820513, 0.09935897435897435, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.09294871794871795, 0.10256410256410256, 0.11217948717948718, 0.09294871794871795, 0.041666666666666664]"
46,"[0.04472843450479233, 0.09904153354632587, 0.08626198083067092, 0.08945686900958466, 0.08306709265175719, 0.06389776357827476, 0.10223642172523961, 0.11182108626198083, 0.07667731629392971, 0.019169329073482427, 0.11501597444089456, 0.0670926517571885, 0.10862619808306709, 0.11501597444089456, 0.10543130990415335, 0.10862619808306709, 0.11858974358974358, 0.022435897435897436, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09615384615384616, 0.08012820512820513, 0.1346153846153846, 0.08653846153846154, 0.10897435897435898, 0.11217948717948718, 0.057692307692307696, 0.12179487179487179, 0.11217948717948718, 0.125, 0.07051282051282051]"
47,"[0.10223642172523961, 0.09904153354632587, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.11182108626198083, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.11501597444089456, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.051118210862619806, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.019230769230769232, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.08012820512820513, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.08012820512820513, 0.10256410256410256, 0.10897435897435898, 0.09615384615384616, 0.057692307692307696]"
48,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12140575079872204, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.12460063897763578, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09615384615384616, 0.08333333333333333, 0.11217948717948718, 0.08012820512820513, 0.13141025641025642, 0.08653846153846154, 0.11538461538461539, 0.11217948717948718, 0.04487179487179487, 0.11858974358974358, 0.10897435897435898, 0.11858974358974358, 0.0673076923076923]"
49,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.06389776357827476, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.1282051282051282, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.10897435897435898, 0.15384615384615385, 0.04487179487179487]"
50,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.08306709265175719, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09615384615384616, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.09294871794871795, 0.11217948717948718, 0.10256410256410256, 0.11217948717948718, 0.10897435897435898, 0.16987179487179488, 0.057692307692307696]"
51,"[0.10223642172523961, 0.10223642172523961, 0.08626198083067092, 0.08306709265175719, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.1282051282051282, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.1762820512820513, 0.038461538461538464]"
52,"[0.10223642172523961, 0.10543130990415335, 0.08626198083067092, 0.07028753993610223, 0.08306709265175719, 0.09904153354632587, 0.10223642172523961, 0.11182108626198083, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.10223642172523961, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.05750798722044728, 0.11858974358974358, 0.10897435897435898, 0.08333333333333333, 0.11217948717948718, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10897435897435898, 0.11217948717948718, 0.3814102564102564, 0.05128205128205128]"
53,"[0.09584664536741214, 0.10223642172523961, 0.08626198083067092, 0.07348242811501597, 0.08306709265175719, 0.10223642172523961, 0.09904153354632587, 0.12779552715654952, 0.07667731629392971, 0.1182108626198083, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.10897435897435898, 0.08012820512820513, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.1282051282051282, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.09615384615384616, 0.10256410256410256, 0.11217948717948718, 0.23397435897435898, 0.060897435897435896]"
54,"[0.10223642172523961, 0.1182108626198083, 0.0926517571884984, 0.07028753993610223, 0.07987220447284345, 0.09904153354632587, 0.10223642172523961, 0.10862619808306709, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.09584664536741214, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.12179487179487179, 0.10897435897435898, 0.08333333333333333, 0.09935897435897435, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.11217948717948718, 0.5032051282051282, 0.07051282051282051]"
55,"[0.08306709265175719, 0.10223642172523961, 0.08626198083067092, 0.08945686900958466, 0.08306709265175719, 0.10543130990415335, 0.10223642172523961, 0.10862619808306709, 0.07667731629392971, 0.12140575079872204, 0.11501597444089456, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.09904153354632587, 0.10543130990415335, 0.11858974358974358, 0.09935897435897435, 0.07692307692307693, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.11217948717948718, 0.2692307692307692, 0.08012820512820513]"
56,"[0.10223642172523961, 0.11501597444089456, 0.09904153354632587, 0.07028753993610223, 0.07348242811501597, 0.09904153354632587, 0.08945686900958466, 0.13099041533546327, 0.08306709265175719, 0.12140575079872204, 0.11501597444089456, 0.08945686900958466, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.07371794871794872, 0.09935897435897435, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.11217948717948718, 0.4326923076923077, 0.08012820512820513]"
57,"[0.08306709265175719, 0.07987220447284345, 0.08306709265175719, 0.054313099041533544, 0.0670926517571885, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.07987220447284345, 0.12779552715654952, 0.11182108626198083, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.0926517571884984, 0.10543130990415335, 0.11858974358974358, 0.09935897435897435, 0.07692307692307693, 0.09294871794871795, 0.08012820512820513, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.10897435897435898, 0.2532051282051282, 0.08012820512820513]"
58,"[0.051118210862619806, 0.08626198083067092, 0.06070287539936102, 0.07028753993610223, 0.0670926517571885, 0.09584664536741214, 0.08306709265175719, 0.10862619808306709, 0.07987220447284345, 0.12140575079872204, 0.10543130990415335, 0.08306709265175719, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.09935897435897435, 0.10897435897435898, 0.07692307692307693, 0.09935897435897435, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.07051282051282051, 0.1282051282051282, 0.44871794871794873, 0.17307692307692307]"
59,"[0.10543130990415335, 0.06389776357827476, 0.07348242811501597, 0.05750798722044728, 0.054313099041533544, 0.10543130990415335, 0.08626198083067092, 0.12779552715654952, 0.07987220447284345, 0.12140575079872204, 0.09584664536741214, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.10897435897435898, 0.09935897435897435, 0.08333333333333333, 0.09294871794871795, 0.08012820512820513, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.15064102564102563, 0.30128205128205127, 0.1762820512820513]"
60,"[0.051118210862619806, 0.10862619808306709, 0.07987220447284345, 0.04472843450479233, 0.07028753993610223, 0.09904153354632587, 0.10223642172523961, 0.1182108626198083, 0.09904153354632587, 0.12140575079872204, 0.11501597444089456, 0.08945686900958466, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.10256410256410256, 0.10897435897435898, 0.08333333333333333, 0.08974358974358974, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.07371794871794872, 0.483974358974359, 0.18269230769230768]"
61,"[0.12140575079872204, 0.0926517571884984, 0.08306709265175719, 0.0926517571884984, 0.08306709265175719, 0.08306709265175719, 0.09904153354632587, 0.12779552715654952, 0.07667731629392971, 0.12779552715654952, 0.10862619808306709, 0.07028753993610223, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.08974358974358974, 0.08653846153846154, 0.09294871794871795, 0.08012820512820513, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08974358974358974, 0.08974358974358974, 0.11217948717948718, 0.09615384615384616, 0.10256410256410256, 0.09294871794871795, 0.32051282051282054, 0.25]"
62,"[0.0926517571884984, 0.1182108626198083, 0.08945686900958466, 0.07028753993610223, 0.10223642172523961, 0.09904153354632587, 0.10223642172523961, 0.13099041533546327, 0.10862619808306709, 0.12140575079872204, 0.11501597444089456, 0.09584664536741214, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.1282051282051282, 0.10897435897435898, 0.08333333333333333, 0.08974358974358974, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.07051282051282051, 0.4935897435897436, 0.3173076923076923]"
63,"[0.13099041533546327, 0.10223642172523961, 0.08945686900958466, 0.08945686900958466, 0.08306709265175719, 0.07667731629392971, 0.0926517571884984, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11182108626198083, 0.07028753993610223, 0.10543130990415335, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.08974358974358974, 0.08974358974358974, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08012820512820513, 0.08974358974358974, 0.11217948717948718, 0.09294871794871795, 0.10256410256410256, 0.07051282051282051, 0.3301282051282051, 0.21474358974358973]"
64,"[0.09584664536741214, 0.11182108626198083, 0.08945686900958466, 0.07028753993610223, 0.07987220447284345, 0.09904153354632587, 0.10223642172523961, 0.12779552715654952, 0.0926517571884984, 0.12140575079872204, 0.11501597444089456, 0.0926517571884984, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.12179487179487179, 0.10897435897435898, 0.08333333333333333, 0.08974358974358974, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.2980769230769231, 0.5160256410256411, 0.358974358974359]"
65,"[0.14696485623003194, 0.10223642172523961, 0.08626198083067092, 0.09584664536741214, 0.08306709265175719, 0.07667731629392971, 0.08945686900958466, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.11182108626198083, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.10223642172523961, 0.11858974358974358, 0.09615384615384616, 0.08974358974358974, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08012820512820513, 0.08974358974358974, 0.11217948717948718, 0.08653846153846154, 0.10256410256410256, 0.14423076923076922, 0.32371794871794873, 0.23397435897435898]"
66,"[0.09904153354632587, 0.11501597444089456, 0.11501597444089456, 0.07028753993610223, 0.08626198083067092, 0.09904153354632587, 0.10223642172523961, 0.13738019169329074, 0.10543130990415335, 0.12140575079872204, 0.11501597444089456, 0.10223642172523961, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.13141025641025642, 0.10897435897435898, 0.08333333333333333, 0.10256410256410256, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.4326923076923077, 0.5160256410256411, 0.22756410256410256]"
67,"[0.16293929712460065, 0.10223642172523961, 0.08626198083067092, 0.1182108626198083, 0.08306709265175719, 0.08306709265175719, 0.0926517571884984, 0.12779552715654952, 0.07667731629392971, 0.12140575079872204, 0.13099041533546327, 0.07028753993610223, 0.10223642172523961, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.09935897435897435, 0.11538461538461539, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.08974358974358974, 0.08012820512820513, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.21794871794871795, 0.28846153846153844, 0.21794871794871795]"
68,"[0.10223642172523961, 0.14696485623003194, 0.12140575079872204, 0.07028753993610223, 0.07987220447284345, 0.09904153354632587, 0.10223642172523961, 0.14696485623003194, 0.12140575079872204, 0.12140575079872204, 0.11501597444089456, 0.12140575079872204, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.14102564102564102, 0.10897435897435898, 0.08333333333333333, 0.1282051282051282, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.4807692307692308, 0.5032051282051282, 0.38782051282051283]"
69,"[0.16613418530351437, 0.10223642172523961, 0.08626198083067092, 0.12460063897763578, 0.08306709265175719, 0.08945686900958466, 0.11501597444089456, 0.12779552715654952, 0.07667731629392971, 0.14057507987220447, 0.1501597444089457, 0.07028753993610223, 0.11182108626198083, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.11858974358974358, 0.10897435897435898, 0.1282051282051282, 0.09294871794871795, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09294871794871795, 0.08333333333333333, 0.08974358974358974, 0.11217948717948718, 0.09935897435897435, 0.10256410256410256, 0.21794871794871795, 0.2692307692307692, 0.28846153846153844]"
70,"[0.12140575079872204, 0.16613418530351437, 0.13099041533546327, 0.07028753993610223, 0.10223642172523961, 0.09904153354632587, 0.10223642172523961, 0.16932907348242812, 0.14057507987220447, 0.12140575079872204, 0.11501597444089456, 0.134185303514377, 0.10862619808306709, 0.10862619808306709, 0.10543130990415335, 0.10543130990415335, 0.16346153846153846, 0.10897435897435898, 0.08333333333333333, 0.14423076923076922, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11217948717948718, 0.10256410256410256, 0.10256410256410256, 0.5096153846153846, 0.5256410256410257, 0.40705128205128205]"
71,"[0.17252396166134185, 0.10223642172523961, 0.08626198083067092, 0.14376996805111822, 0.08306709265175719, 0.12779552715654952, 0.13738019169329074, 0.12779552715654952, 0.07667731629392971, 0.16293929712460065, 0.17891373801916932, 0.07028753993610223, 0.11501597444089456, 0.10862619808306709, 0.10543130990415335, 0.10862619808306709, 0.11858974358974358, 0.12179487179487179, 0.15705128205128205, 0.09294871794871795, 0.08653846153846154, 0.09935897435897435, 0.08012820512820513, 0.09294871794871795, 0.08974358974358974, 0.08974358974358974, 0.11217948717948718, 0.125, 0.10256410256410256, 0.22115384615384615, 0.23717948717948717, 0.2916666666666667]"
72,"[0.10862619808306709, 0.17252396166134185, 0.134185303514377, 0.07028753993610223, 0.12779552715654952, 0.09904153354632587, 0.10223642172523961, 0.19169329073482427, 0.15654952076677317, 0.12140575079872204, 0.11501597444089456, 0.16613418530351437, 0.10862619808306709, 0.10862619808306709, 0.11182108626198083, 0.10543130990415335, 0.18269230769230768, 0.10897435897435898, 0.08333333333333333, 0.1762820512820513, 0.08333333333333333, 0.09935897435897435, 0.08012820512820513, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.11858974358974358, 0.10256410256410256, 0.10256410256410256, 0.49038461538461536, 0.5224358974358975, 0.4326923076923077]"
73,"[0.16932907348242812, 0.10223642172523961, 0.08626198083067092, 0.12779552715654952, 0.08306709265175719, 0.16293929712460065, 0.14696485623003194, 0.12779552715654952, 0.07667731629392971, 0.19808306709265175, 0.19488817891373802, 0.07028753993610223, 0.14696485623003194, 0.10862619808306709, 0.10543130990415335, 0.11501597444089456, 0.11858974358974358, 0.15384615384615385, 0.16987179487179488, 0.09294871794871795, 0.08974358974358974, 0.09935897435897435, 0.08012820512820513, 0.12179487179487179, 0.11858974358974358, 0.08974358974358974, 0.11217948717948718, 0.16987179487179488, 0.10256410256410256, 0.23076923076923078, 0.22115384615384615, 0.3141025641025641]"
74,"[0.10223642172523961, 0.16293929712460065, 0.09904153354632587, 0.07028753993610223, 0.134185303514377, 0.09904153354632587, 0.10223642172523961, 0.18849840255591055, 0.16613418530351437, 0.12140575079872204, 0.11501597444089456, 0.17252396166134185, 0.10862619808306709, 0.10862619808306709, 0.11501597444089456, 0.10543130990415335, 0.17307692307692307, 0.10897435897435898, 0.08333333333333333, 0.15705128205128205, 0.08333333333333333, 0.09935897435897435, 0.09294871794871795, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.125, 0.10256410256410256, 0.10256410256410256, 0.46153846153846156, 0.4807692307692308, 0.4391025641025641]"
75,"[0.12140575079872204, 0.10223642172523961, 0.08626198083067092, 0.10862619808306709, 0.08306709265175719, 0.18210862619808307, 0.14376996805111822, 0.12779552715654952, 0.07667731629392971, 0.19808306709265175, 0.17891373801916932, 0.07028753993610223, 0.19808306709265175, 0.10862619808306709, 0.10543130990415335, 0.17252396166134185, 0.11858974358974358, 0.16666666666666666, 0.1762820512820513, 0.09294871794871795, 0.11217948717948718, 0.09935897435897435, 0.08012820512820513, 0.1762820512820513, 0.14102564102564102, 0.08974358974358974, 0.11217948717948718, 0.1955128205128205, 0.10256410256410256, 0.21474358974358973, 0.17307692307692307, 0.3333333333333333]"
76,"[0.10223642172523961, 0.11182108626198083, 0.08626198083067092, 0.07348242811501597, 0.09584664536741214, 0.08945686900958466, 0.09904153354632587, 0.15654952076677317, 0.1182108626198083, 0.11182108626198083, 0.11501597444089456, 0.1757188498402556, 0.10862619808306709, 0.11182108626198083, 0.14376996805111822, 0.10543130990415335, 0.13141025641025642, 0.09935897435897435, 0.08333333333333333, 0.14423076923076922, 0.08333333333333333, 0.10256410256410256, 0.125, 0.09615384615384616, 0.08653846153846154, 0.08974358974358974, 0.13141025641025642, 0.10576923076923077, 0.10256410256410256, 0.41346153846153844, 0.4198717948717949, 0.4391025641025641]"
77,"[0.12140575079872204, 0.07348242811501597, 0.08306709265175719, 0.10862619808306709, 0.07028753993610223, 0.16293929712460065, 0.09584664536741214, 0.1182108626198083, 0.06070287539936102, 0.2012779552715655, 0.13738019169329074, 0.07028753993610223, 0.22044728434504793, 0.10862619808306709, 0.08626198083067092, 0.19808306709265175, 0.09615384615384616, 0.15384615384615385, 0.13782051282051283, 0.08653846153846154, 0.11858974358974358, 0.09615384615384616, 0.07692307692307693, 0.1858974358974359, 0.14423076923076922, 0.08012820512820513, 0.10897435897435898, 0.1955128205128205, 0.10576923076923077, 0.21474358974358973, 0.1858974358974359, 0.34615384615384615]"
78,"[0.08306709265175719, 0.10862619808306709, 0.08626198083067092, 0.051118210862619806, 0.08626198083067092, 0.07987220447284345, 0.07667731629392971, 0.08306709265175719, 0.11182108626198083, 0.06070287539936102, 0.07987220447284345, 0.13099041533546327, 0.09584664536741214, 0.11182108626198083, 0.134185303514377, 0.14376996805111822, 0.09935897435897435, 0.057692307692307696, 0.0641025641025641, 0.10897435897435898, 0.07371794871794872, 0.09935897435897435, 0.14102564102564102, 0.125, 0.07692307692307693, 0.08974358974358974, 0.1346153846153846, 0.11538461538461539, 0.10256410256410256, 0.3974358974358974, 0.41346153846153844, 0.4391025641025641]"
79,"[0.12140575079872204, 0.10223642172523961, 0.03514376996805112, 0.10862619808306709, 0.08626198083067092, 0.1182108626198083, 0.07348242811501597, 0.06389776357827476, 0.05750798722044728, 0.12140575079872204, 0.10862619808306709, 0.08945686900958466, 0.21405750798722045, 0.1182108626198083, 0.1501597444089457, 0.20447284345047922, 0.08653846153846154, 0.15064102564102563, 0.125, 0.07692307692307693, 0.11858974358974358, 0.11538461538461539, 0.11538461538461539, 0.1955128205128205, 0.14743589743589744, 0.08012820512820513, 0.10576923076923077, 0.19230769230769232, 0.18269230769230768, 0.22115384615384615, 0.2564102564102564, 0.34294871794871795]"
80,"[0.09584664536741214, 0.10862619808306709, 0.08626198083067092, 0.0670926517571885, 0.08626198083067092, 0.09904153354632587, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10543130990415335, 0.11182108626198083, 0.15654952076677317, 0.12460063897763578, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.10256410256410256, 0.1346153846153846, 0.09615384615384616, 0.08333333333333333, 0.08974358974358974, 0.14423076923076922, 0.11538461538461539, 0.10576923076923077, 0.358974358974359, 0.34294871794871795, 0.3942307692307692]"
81,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.22044728434504793, 0.10543130990415335, 0.1182108626198083, 0.1757188498402556, 0.07692307692307693, 0.10256410256410256, 0.125, 0.11217948717948718, 0.11538461538461539, 0.10576923076923077, 0.09615384615384616, 0.1794871794871795, 0.14743589743589744, 0.07371794871794872, 0.07692307692307693, 0.12179487179487179, 0.11858974358974358, 0.2403846153846154, 0.3301282051282051, 0.36217948717948717]"
82,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.13738019169329074, 0.16932907348242812, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.14743589743589744, 0.14102564102564102, 0.08974358974358974, 0.08333333333333333, 0.13782051282051283, 0.1762820512820513, 0.10576923076923077, 0.1282051282051282, 0.33653846153846156, 0.3173076923076923, 0.3974358974358974]"
83,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.22364217252396165, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.12179487179487179, 0.10576923076923077, 0.09615384615384616, 0.13782051282051283, 0.14743589743589744, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.22115384615384615, 0.2532051282051282, 0.3782051282051282]"
84,"[0.09904153354632587, 0.10862619808306709, 0.08626198083067092, 0.10543130990415335, 0.08626198083067092, 0.09584664536741214, 0.06389776357827476, 0.08306709265175719, 0.11182108626198083, 0.08945686900958466, 0.0926517571884984, 0.13099041533546327, 0.10223642172523961, 0.18849840255591055, 0.17891373801916932, 0.12140575079872204, 0.09935897435897435, 0.09935897435897435, 0.10256410256410256, 0.10897435897435898, 0.10576923076923077, 0.1891025641025641, 0.14743589743589744, 0.08974358974358974, 0.08333333333333333, 0.14743589743589744, 0.20192307692307693, 0.10576923076923077, 0.16987179487179488, 0.3173076923076923, 0.3173076923076923, 0.38782051282051283]"
85,"[0.12140575079872204, 0.10862619808306709, 0.14057507987220447, 0.10862619808306709, 0.09904153354632587, 0.1182108626198083, 0.07348242811501597, 0.08306709265175719, 0.09904153354632587, 0.11182108626198083, 0.10543130990415335, 0.12140575079872204, 0.19488817891373802, 0.10223642172523961, 0.1182108626198083, 0.10223642172523961, 0.07692307692307693, 0.08974358974358974, 0.125, 0.11217948717948718, 0.09935897435897435, 0.10576923076923077, 0.09615384615384616, 0.1282051282051282, 0.1282051282051282, 0.07371794871794872, 0.07692307692307693, 0.09935897435897435, 0.11858974358974358, 0.21794871794871795, 0.2564102564102564, 0.391025641025641]"
