eigenvector_centrality,"[0, 1, 3, 24, 13]"
30,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
31,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
32,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
33,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
34,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
35,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
36,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
37,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
38,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0059, device='cuda:2')]"
39,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
40,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
41,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
42,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
43,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
44,"[tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2'), tensor(0.0057, device='cuda:2'), tensor(0.0058, device='cuda:2')]"
