in_deg_centrality,[19. 14. 22.]
96,"[0.874251497005988, 0.874251497005988, 0.9101796407185628, 0.8712574850299402, 0.8592814371257484, 0.8532934131736527, 0.8682634730538922, 0.8532934131736527, 0.8592814371257484, 0.8532934131736527, 0.8768768768768769, 0.8798798798798799, 0.8648648648648649, 0.8648648648648649, 0.8768768768768769, 0.8258258258258259, 0.8918918918918919, 0.9099099099099099, 0.8528528528528528, 0.8918918918918919, 0.8828828828828829, 0.8528528528528528, 0.8798798798798799, 0.8618618618618619, 0.8408408408408409, 0.8708708708708709, 0.8918918918918919, 0.8588588588588588, 0.8978978978978979, 0.8498498498498499]"
97,"[0.8682634730538922, 0.8802395209580839, 0.9101796407185628, 0.8772455089820359, 0.8652694610778443, 0.8502994011976048, 0.8622754491017964, 0.8562874251497006, 0.874251497005988, 0.8562874251497006, 0.8798798798798799, 0.8948948948948949, 0.8708708708708709, 0.8708708708708709, 0.8738738738738738, 0.8288288288288288, 0.8948948948948949, 0.8978978978978979, 0.8498498498498499, 0.8948948948948949, 0.8828828828828829, 0.8468468468468469, 0.8768768768768769, 0.8648648648648649, 0.8498498498498499, 0.8708708708708709, 0.8918918918918919, 0.8648648648648649, 0.9009009009009009, 0.8588588588588588]"
98,"[0.8682634730538922, 0.8772455089820359, 0.907185628742515, 0.8772455089820359, 0.8562874251497006, 0.8473053892215568, 0.8682634730538922, 0.8502994011976048, 0.8712574850299402, 0.844311377245509, 0.8738738738738738, 0.8798798798798799, 0.8678678678678678, 0.8618618618618619, 0.8798798798798799, 0.8318318318318318, 0.8948948948948949, 0.9099099099099099, 0.8468468468468469, 0.8888888888888888, 0.8828828828828829, 0.8588588588588588, 0.8798798798798799, 0.8678678678678678, 0.8408408408408409, 0.8828828828828829, 0.8858858858858859, 0.8648648648648649, 0.8948948948948949, 0.8468468468468469]"
99,"[0.8682634730538922, 0.8832335329341318, 0.9101796407185628, 0.8772455089820359, 0.874251497005988, 0.8473053892215568, 0.8652694610778443, 0.8592814371257484, 0.8682634730538922, 0.8592814371257484, 0.8738738738738738, 0.8888888888888888, 0.8738738738738738, 0.8648648648648649, 0.8708708708708709, 0.8288288288288288, 0.8888888888888888, 0.9039039039039038, 0.8558558558558559, 0.8858858858858859, 0.8828828828828829, 0.8498498498498499, 0.8768768768768769, 0.8708708708708709, 0.8498498498498499, 0.8858858858858859, 0.8918918918918919, 0.8708708708708709, 0.8948948948948949, 0.8588588588588588]"
betweeness_centrality,[18. 14. 19.]
0,"[0.2125748502994012, 0.11077844311377245, 0.19461077844311378, 0.10778443113772455, 0.09281437125748503, 0.09580838323353294, 0.08383233532934131, 0.12574850299401197, 0.12275449101796407, 0.1407185628742515, 0.0990990990990991, 0.08708708708708708, 0.23423423423423423, 0.09309309309309309, 0.11711711711711711, 0.08708708708708708, 0.0960960960960961, 0.22522522522522523, 0.10510510510510511, 0.08708708708708708, 0.16216216216216217, 0.11711711711711711, 0.0990990990990991, 0.08408408408408409, 0.06606606606606606, 0.0960960960960961, 0.0990990990990991, 0.08108108108108109, 0.2132132132132132, 0.10810810810810811]"
1,"[0.41317365269461076, 0.41317365269461076, 0.4281437125748503, 0.5209580838323353, 0.4251497005988024, 0.38922155688622756, 0.4311377245508982, 0.5, 0.4251497005988024, 0.44610778443113774, 0.4924924924924925, 0.45345345345345345, 0.46546546546546547, 0.3813813813813814, 0.4624624624624625, 0.43543543543543545, 0.3993993993993994, 0.3483483483483483, 0.4864864864864865, 0.43543543543543545, 0.4594594594594595, 0.47147147147147145, 0.43243243243243246, 0.4744744744744745, 0.45045045045045046, 0.3933933933933934, 0.4624624624624625, 0.35735735735735735, 0.42342342342342343, 0.43243243243243246]"
2,"[0.5718562874251497, 0.5808383233532934, 0.5808383233532934, 0.6197604790419161, 0.6077844311377245, 0.5538922155688623, 0.5958083832335329, 0.592814371257485, 0.5778443113772455, 0.5568862275449101, 0.6516516516516516, 0.6006006006006006, 0.6036036036036037, 0.5495495495495496, 0.6456456456456456, 0.5795795795795796, 0.6036036036036037, 0.6036036036036037, 0.5885885885885885, 0.5825825825825826, 0.6366366366366366, 0.5615615615615616, 0.6246246246246246, 0.5825825825825826, 0.5975975975975976, 0.5825825825825826, 0.6066066066066066, 0.5915915915915916, 0.5945945945945946, 0.5795795795795796]"
3,"[0.592814371257485, 0.625748502994012, 0.6227544910179641, 0.6706586826347305, 0.6526946107784432, 0.5838323353293413, 0.6287425149700598, 0.6137724550898204, 0.6077844311377245, 0.592814371257485, 0.6666666666666666, 0.6246246246246246, 0.6456456456456456, 0.5915915915915916, 0.6786786786786787, 0.6276276276276276, 0.6546546546546547, 0.6396396396396397, 0.6426426426426426, 0.6276276276276276, 0.6696696696696697, 0.6216216216216216, 0.6816816816816816, 0.6096096096096096, 0.6306306306306306, 0.6306306306306306, 0.6516516516516516, 0.6156156156156156, 0.6576576576576577, 0.6276276276276276]"
4,"[0.6227544910179641, 0.6526946107784432, 0.625748502994012, 0.6766467065868264, 0.6676646706586826, 0.6107784431137725, 0.6317365269461078, 0.6526946107784432, 0.625748502994012, 0.6047904191616766, 0.6756756756756757, 0.6486486486486487, 0.6516516516516516, 0.6156156156156156, 0.6966966966966966, 0.6366366366366366, 0.6666666666666666, 0.6606606606606606, 0.6516516516516516, 0.6396396396396397, 0.6516516516516516, 0.6336336336336337, 0.7027027027027027, 0.6366366366366366, 0.6516516516516516, 0.6516516516516516, 0.6786786786786787, 0.6426426426426426, 0.6906906906906907, 0.6486486486486487]"
5,"[0.6586826347305389, 0.6826347305389222, 0.6766467065868264, 0.688622754491018, 0.6946107784431138, 0.6407185628742516, 0.6467065868263473, 0.688622754491018, 0.6586826347305389, 0.6197604790419161, 0.6666666666666666, 0.6786786786786787, 0.6666666666666666, 0.6486486486486487, 0.7207207207207207, 0.6576576576576577, 0.6846846846846847, 0.6696696696696697, 0.6606606606606606, 0.6516516516516516, 0.6816816816816816, 0.6486486486486487, 0.7027027027027027, 0.6666666666666666, 0.6936936936936937, 0.6636636636636637, 0.6906906906906907, 0.6666666666666666, 0.7417417417417418, 0.6606606606606606]"
6,"[0.6766467065868264, 0.7155688622754491, 0.6916167664670658, 0.7245508982035929, 0.718562874251497, 0.6916167664670658, 0.6586826347305389, 0.7035928143712575, 0.6616766467065869, 0.6377245508982036, 0.6936936936936937, 0.6906906906906907, 0.6726726726726727, 0.6726726726726727, 0.7297297297297297, 0.6786786786786787, 0.7237237237237237, 0.7237237237237237, 0.7117117117117117, 0.6786786786786787, 0.7117117117117117, 0.6546546546546547, 0.7477477477477478, 0.6846846846846847, 0.6996996996996997, 0.6966966966966966, 0.6936936936936937, 0.7057057057057057, 0.7507507507507507, 0.6876876876876877]"
7,"[0.6856287425149701, 0.7215568862275449, 0.7065868263473054, 0.718562874251497, 0.7125748502994012, 0.7065868263473054, 0.6736526946107785, 0.7005988023952096, 0.6736526946107785, 0.655688622754491, 0.6966966966966966, 0.6906906906906907, 0.6846846846846847, 0.6906906906906907, 0.7267267267267268, 0.6666666666666666, 0.7237237237237237, 0.7297297297297297, 0.7087087087087087, 0.6936936936936937, 0.7207207207207207, 0.6546546546546547, 0.7357357357357357, 0.6846846846846847, 0.7237237237237237, 0.6996996996996997, 0.7057057057057057, 0.6966966966966966, 0.7627627627627628, 0.6666666666666666]"
8,"[0.6766467065868264, 0.7245508982035929, 0.7035928143712575, 0.7305389221556886, 0.7125748502994012, 0.7005988023952096, 0.6916167664670658, 0.7155688622754491, 0.6676646706586826, 0.6646706586826348, 0.7237237237237237, 0.6996996996996997, 0.7057057057057057, 0.7027027027027027, 0.7387387387387387, 0.6876876876876877, 0.7267267267267268, 0.7327327327327328, 0.7207207207207207, 0.7027027027027027, 0.7117117117117117, 0.6726726726726727, 0.7417417417417418, 0.6966966966966966, 0.7177177177177178, 0.7087087087087087, 0.7147147147147147, 0.7057057057057057, 0.7687687687687688, 0.6876876876876877]"
9,"[0.6976047904191617, 0.7425149700598802, 0.688622754491018, 0.7485029940119761, 0.7305389221556886, 0.7275449101796407, 0.7005988023952096, 0.7245508982035929, 0.6736526946107785, 0.6736526946107785, 0.7237237237237237, 0.7237237237237237, 0.7117117117117117, 0.7147147147147147, 0.7567567567567568, 0.6936936936936937, 0.7327327327327328, 0.7507507507507507, 0.7477477477477478, 0.7207207207207207, 0.7207207207207207, 0.6906906906906907, 0.7507507507507507, 0.7177177177177178, 0.7327327327327328, 0.7177177177177178, 0.7267267267267268, 0.7177177177177178, 0.7627627627627628, 0.7177177177177178]"
10,"[0.6856287425149701, 0.7425149700598802, 0.7035928143712575, 0.7544910179640718, 0.7395209580838323, 0.7275449101796407, 0.6976047904191617, 0.7305389221556886, 0.6706586826347305, 0.6766467065868264, 0.7357357357357357, 0.7177177177177178, 0.7387387387387387, 0.7057057057057057, 0.7507507507507507, 0.6996996996996997, 0.7387387387387387, 0.7537537537537538, 0.7507507507507507, 0.7207207207207207, 0.7207207207207207, 0.6906906906906907, 0.7477477477477478, 0.7207207207207207, 0.7207207207207207, 0.7237237237237237, 0.7387387387387387, 0.7057057057057057, 0.7657657657657657, 0.6966966966966966]"
11,"[0.6856287425149701, 0.7455089820359282, 0.7035928143712575, 0.7514970059880239, 0.7455089820359282, 0.7155688622754491, 0.7095808383233533, 0.7485029940119761, 0.6856287425149701, 0.7005988023952096, 0.7327327327327328, 0.7117117117117117, 0.7357357357357357, 0.7207207207207207, 0.7567567567567568, 0.7057057057057057, 0.7417417417417418, 0.7477477477477478, 0.7657657657657657, 0.7177177177177178, 0.7327327327327328, 0.7027027027027027, 0.7537537537537538, 0.7267267267267268, 0.7117117117117117, 0.7147147147147147, 0.7357357357357357, 0.7177177177177178, 0.7657657657657657, 0.7117117117117117]"
12,"[0.6766467065868264, 0.7485029940119761, 0.6946107784431138, 0.7485029940119761, 0.7425149700598802, 0.7305389221556886, 0.7005988023952096, 0.7395209580838323, 0.6676646706586826, 0.6856287425149701, 0.7267267267267268, 0.7297297297297297, 0.7387387387387387, 0.7147147147147147, 0.7477477477477478, 0.7177177177177178, 0.7387387387387387, 0.7507507507507507, 0.7627627627627628, 0.7147147147147147, 0.7387387387387387, 0.6906906906906907, 0.7567567567567568, 0.7297297297297297, 0.7117117117117117, 0.7327327327327328, 0.7417417417417418, 0.7027027027027027, 0.7657657657657657, 0.7207207207207207]"
13,"[0.6766467065868264, 0.7335329341317365, 0.7155688622754491, 0.7395209580838323, 0.7425149700598802, 0.7425149700598802, 0.7065868263473054, 0.7335329341317365, 0.6676646706586826, 0.7155688622754491, 0.7237237237237237, 0.7507507507507507, 0.7387387387387387, 0.7237237237237237, 0.7657657657657657, 0.7057057057057057, 0.7627627627627628, 0.7477477477477478, 0.7417417417417418, 0.7327327327327328, 0.7627627627627628, 0.7057057057057057, 0.7627627627627628, 0.7327327327327328, 0.7147147147147147, 0.7207207207207207, 0.7597597597597597, 0.6996996996996997, 0.7657657657657657, 0.7327327327327328]"
14,"[0.688622754491018, 0.7395209580838323, 0.7335329341317365, 0.7574850299401198, 0.7544910179640718, 0.7514970059880239, 0.7125748502994012, 0.7604790419161677, 0.6856287425149701, 0.7245508982035929, 0.7357357357357357, 0.7387387387387387, 0.7447447447447447, 0.7327327327327328, 0.7747747747747747, 0.7297297297297297, 0.7687687687687688, 0.7567567567567568, 0.7567567567567568, 0.7477477477477478, 0.7597597597597597, 0.7087087087087087, 0.7567567567567568, 0.7417417417417418, 0.7267267267267268, 0.7267267267267268, 0.7567567567567568, 0.7147147147147147, 0.7687687687687688, 0.7267267267267268]"
15,"[0.6916167664670658, 0.7455089820359282, 0.7395209580838323, 0.7754491017964071, 0.7604790419161677, 0.7544910179640718, 0.7305389221556886, 0.7574850299401198, 0.6946107784431138, 0.7245508982035929, 0.7477477477477478, 0.7537537537537538, 0.7627627627627628, 0.7357357357357357, 0.7867867867867868, 0.7237237237237237, 0.7627627627627628, 0.7687687687687688, 0.7717717717717718, 0.7447447447447447, 0.7627627627627628, 0.7087087087087087, 0.7717717717717718, 0.7417417417417418, 0.7267267267267268, 0.7447447447447447, 0.7657657657657657, 0.7327327327327328, 0.7747747747747747, 0.7477477477477478]"
16,"[0.688622754491018, 0.7514970059880239, 0.7485029940119761, 0.7664670658682635, 0.7604790419161677, 0.7425149700598802, 0.7275449101796407, 0.7544910179640718, 0.6826347305389222, 0.7365269461077845, 0.7387387387387387, 0.7657657657657657, 0.7627627627627628, 0.7237237237237237, 0.7837837837837838, 0.7057057057057057, 0.7777777777777778, 0.7717717717717718, 0.7567567567567568, 0.7537537537537538, 0.7687687687687688, 0.7117117117117117, 0.7687687687687688, 0.7447447447447447, 0.7237237237237237, 0.7297297297297297, 0.7687687687687688, 0.7117117117117117, 0.7747747747747747, 0.7327327327327328]"
17,"[0.7065868263473054, 0.7544910179640718, 0.7485029940119761, 0.781437125748503, 0.7754491017964071, 0.7514970059880239, 0.7365269461077845, 0.7514970059880239, 0.6976047904191617, 0.7425149700598802, 0.7597597597597597, 0.7687687687687688, 0.7657657657657657, 0.7507507507507507, 0.7867867867867868, 0.7297297297297297, 0.7777777777777778, 0.7747747747747747, 0.7687687687687688, 0.7627627627627628, 0.7687687687687688, 0.7027027027027027, 0.7777777777777778, 0.7447447447447447, 0.7447447447447447, 0.7477477477477478, 0.7747747747747747, 0.7237237237237237, 0.7897897897897898, 0.7537537537537538]"
18,"[0.7095808383233533, 0.7634730538922155, 0.7514970059880239, 0.781437125748503, 0.7784431137724551, 0.7514970059880239, 0.7425149700598802, 0.7574850299401198, 0.7125748502994012, 0.7485029940119761, 0.7657657657657657, 0.7717717717717718, 0.7627627627627628, 0.7417417417417418, 0.7897897897897898, 0.7147147147147147, 0.7717717717717718, 0.7837837837837838, 0.7597597597597597, 0.7747747747747747, 0.7747747747747747, 0.7057057057057057, 0.7837837837837838, 0.7387387387387387, 0.7357357357357357, 0.7477477477477478, 0.7807807807807807, 0.7177177177177178, 0.7897897897897898, 0.7417417417417418]"
19,"[0.6976047904191617, 0.7664670658682635, 0.7514970059880239, 0.7874251497005988, 0.7964071856287425, 0.7604790419161677, 0.7425149700598802, 0.7634730538922155, 0.6976047904191617, 0.7455089820359282, 0.7747747747747747, 0.7777777777777778, 0.7657657657657657, 0.7507507507507507, 0.7927927927927928, 0.7237237237237237, 0.7807807807807807, 0.7957957957957958, 0.7807807807807807, 0.7837837837837838, 0.7747747747747747, 0.7327327327327328, 0.7807807807807807, 0.7687687687687688, 0.7417417417417418, 0.7687687687687688, 0.7927927927927928, 0.7177177177177178, 0.7927927927927928, 0.7567567567567568]"
20,"[0.7095808383233533, 0.781437125748503, 0.7634730538922155, 0.7904191616766467, 0.7904191616766467, 0.7574850299401198, 0.7485029940119761, 0.7664670658682635, 0.7305389221556886, 0.7485029940119761, 0.7807807807807807, 0.7777777777777778, 0.7627627627627628, 0.7597597597597597, 0.7957957957957958, 0.7297297297297297, 0.7957957957957958, 0.7897897897897898, 0.7777777777777778, 0.7987987987987988, 0.7867867867867868, 0.7267267267267268, 0.7897897897897898, 0.7627627627627628, 0.7477477477477478, 0.7657657657657657, 0.7927927927927928, 0.7357357357357357, 0.7897897897897898, 0.7567567567567568]"
21,"[0.7095808383233533, 0.7784431137724551, 0.7724550898203593, 0.7874251497005988, 0.7964071856287425, 0.7604790419161677, 0.7604790419161677, 0.7634730538922155, 0.7335329341317365, 0.7634730538922155, 0.7717717717717718, 0.7807807807807807, 0.7837837837837838, 0.7477477477477478, 0.7927927927927928, 0.7267267267267268, 0.7897897897897898, 0.7897897897897898, 0.7597597597597597, 0.7897897897897898, 0.7777777777777778, 0.7417417417417418, 0.7717717717717718, 0.7597597597597597, 0.7417417417417418, 0.7627627627627628, 0.7927927927927928, 0.7207207207207207, 0.7927927927927928, 0.7507507507507507]"
22,"[0.718562874251497, 0.7904191616766467, 0.7784431137724551, 0.7994011976047904, 0.8023952095808383, 0.7634730538922155, 0.7664670658682635, 0.7754491017964071, 0.7425149700598802, 0.7634730538922155, 0.7837837837837838, 0.7837837837837838, 0.7837837837837838, 0.7627627627627628, 0.8018018018018018, 0.7327327327327328, 0.7897897897897898, 0.7867867867867868, 0.7837837837837838, 0.8048048048048048, 0.7897897897897898, 0.7477477477477478, 0.7777777777777778, 0.7657657657657657, 0.7447447447447447, 0.7657657657657657, 0.8138138138138138, 0.7177177177177178, 0.7957957957957958, 0.7567567567567568]"
23,"[0.7125748502994012, 0.7754491017964071, 0.7634730538922155, 0.7934131736526946, 0.7964071856287425, 0.7784431137724551, 0.7754491017964071, 0.7604790419161677, 0.7365269461077845, 0.7664670658682635, 0.7777777777777778, 0.7897897897897898, 0.7687687687687688, 0.7567567567567568, 0.8018018018018018, 0.7417417417417418, 0.7957957957957958, 0.8048048048048048, 0.7807807807807807, 0.8018018018018018, 0.7777777777777778, 0.7447447447447447, 0.7777777777777778, 0.7657657657657657, 0.7507507507507507, 0.7717717717717718, 0.8078078078078078, 0.7297297297297297, 0.7957957957957958, 0.7537537537537538]"
24,"[0.7155688622754491, 0.7934131736526946, 0.7844311377245509, 0.8083832335329342, 0.8053892215568862, 0.7694610778443114, 0.7844311377245509, 0.7784431137724551, 0.7544910179640718, 0.7634730538922155, 0.7807807807807807, 0.7897897897897898, 0.7717717717717718, 0.7627627627627628, 0.8078078078078078, 0.7417417417417418, 0.8018018018018018, 0.8108108108108109, 0.7807807807807807, 0.8048048048048048, 0.7957957957957958, 0.7627627627627628, 0.7777777777777778, 0.7867867867867868, 0.7417417417417418, 0.7837837837837838, 0.8168168168168168, 0.7297297297297297, 0.8078078078078078, 0.7477477477477478]"
25,"[0.7574850299401198, 0.7694610778443114, 0.8053892215568862, 0.7754491017964071, 0.7964071856287425, 0.7904191616766467, 0.7844311377245509, 0.7964071856287425, 0.7724550898203593, 0.6586826347305389, 0.8018018018018018, 0.8018018018018018, 0.7387387387387387, 0.7747747747747747, 0.8018018018018018, 0.7597597597597597, 0.7927927927927928, 0.8138138138138138, 0.7957957957957958, 0.8228228228228228, 0.8228228228228228, 0.7477477477477478, 0.7957957957957958, 0.7957957957957958, 0.7567567567567568, 0.7777777777777778, 0.8168168168168168, 0.7567567567567568, 0.8258258258258259, 0.7927927927927928]"
