in_deg_centrality,[19. 14. 22.]
88,"[0.8712574850299402, 0.8772455089820359, 0.8982035928143712, 0.8832335329341318, 0.874251497005988, 0.8592814371257484, 0.874251497005988, 0.8532934131736527, 0.8892215568862275, 0.8413173652694611, 0.8828828828828829, 0.8888888888888888, 0.8678678678678678, 0.8588588588588588, 0.8858858858858859, 0.8408408408408409, 0.8858858858858859, 0.9159159159159159, 0.8468468468468469, 0.8738738738738738, 0.8648648648648649, 0.8378378378378378, 0.8888888888888888, 0.8738738738738738, 0.8408408408408409, 0.8888888888888888, 0.8978978978978979, 0.8498498498498499, 0.8888888888888888, 0.8288288288288288]"
89,"[0.874251497005988, 0.8802395209580839, 0.9011976047904192, 0.8892215568862275, 0.874251497005988, 0.8622754491017964, 0.8772455089820359, 0.8592814371257484, 0.8862275449101796, 0.8473053892215568, 0.8798798798798799, 0.8888888888888888, 0.8738738738738738, 0.8588588588588588, 0.8978978978978979, 0.8318318318318318, 0.8918918918918919, 0.9129129129129129, 0.8498498498498499, 0.8708708708708709, 0.8708708708708709, 0.8558558558558559, 0.8798798798798799, 0.8648648648648649, 0.8438438438438438, 0.8888888888888888, 0.8948948948948949, 0.8528528528528528, 0.8858858858858859, 0.8408408408408409]"
90,"[0.874251497005988, 0.8772455089820359, 0.907185628742515, 0.8892215568862275, 0.874251497005988, 0.8652694610778443, 0.874251497005988, 0.8592814371257484, 0.8982035928143712, 0.8413173652694611, 0.8828828828828829, 0.8798798798798799, 0.8588588588588588, 0.8558558558558559, 0.9009009009009009, 0.8378378378378378, 0.8888888888888888, 0.9099099099099099, 0.8498498498498499, 0.8738738738738738, 0.8798798798798799, 0.8528528528528528, 0.8798798798798799, 0.8648648648648649, 0.8498498498498499, 0.8858858858858859, 0.8978978978978979, 0.8558558558558559, 0.8918918918918919, 0.8378378378378378]"
91,"[0.8712574850299402, 0.8772455089820359, 0.9101796407185628, 0.8952095808383234, 0.8682634730538922, 0.8682634730538922, 0.8802395209580839, 0.8622754491017964, 0.8892215568862275, 0.8532934131736527, 0.8798798798798799, 0.8858858858858859, 0.8648648648648649, 0.8558558558558559, 0.8948948948948949, 0.8408408408408409, 0.8888888888888888, 0.9069069069069069, 0.8528528528528528, 0.8738738738738738, 0.8798798798798799, 0.8588588588588588, 0.8828828828828829, 0.8618618618618619, 0.8408408408408409, 0.8948948948948949, 0.8948948948948949, 0.8498498498498499, 0.8888888888888888, 0.8378378378378378]"
92,"[0.8772455089820359, 0.8802395209580839, 0.9041916167664671, 0.8892215568862275, 0.8772455089820359, 0.8682634730538922, 0.8712574850299402, 0.8592814371257484, 0.8862275449101796, 0.8532934131736527, 0.8888888888888888, 0.8828828828828829, 0.8678678678678678, 0.8588588588588588, 0.9009009009009009, 0.8468468468468469, 0.8978978978978979, 0.9009009009009009, 0.8468468468468469, 0.8708708708708709, 0.8798798798798799, 0.8558558558558559, 0.8768768768768769, 0.8678678678678678, 0.8408408408408409, 0.8888888888888888, 0.9009009009009009, 0.8648648648648649, 0.8858858858858859, 0.8438438438438438]"
93,"[0.8802395209580839, 0.874251497005988, 0.9101796407185628, 0.8892215568862275, 0.8682634730538922, 0.8682634730538922, 0.874251497005988, 0.8682634730538922, 0.8922155688622755, 0.8532934131736527, 0.8798798798798799, 0.8888888888888888, 0.8738738738738738, 0.8558558558558559, 0.9009009009009009, 0.8498498498498499, 0.8888888888888888, 0.9039039039039038, 0.8558558558558559, 0.8678678678678678, 0.8828828828828829, 0.8558558558558559, 0.8828828828828829, 0.8678678678678678, 0.8468468468468469, 0.8918918918918919, 0.9009009009009009, 0.8528528528528528, 0.8918918918918919, 0.8438438438438438]"
94,"[0.8682634730538922, 0.8832335329341318, 0.9011976047904192, 0.8952095808383234, 0.8772455089820359, 0.8682634730538922, 0.8712574850299402, 0.8712574850299402, 0.8892215568862275, 0.8532934131736527, 0.8858858858858859, 0.8888888888888888, 0.8858858858858859, 0.8618618618618619, 0.8978978978978979, 0.8438438438438438, 0.8888888888888888, 0.9099099099099099, 0.8498498498498499, 0.8768768768768769, 0.8738738738738738, 0.8558558558558559, 0.8828828828828829, 0.8768768768768769, 0.8528528528528528, 0.8858858858858859, 0.8978978978978979, 0.8618618618618619, 0.8888888888888888, 0.8528528528528528]"
95,"[0.8712574850299402, 0.8832335329341318, 0.9011976047904192, 0.8922155688622755, 0.8772455089820359, 0.874251497005988, 0.8682634730538922, 0.8622754491017964, 0.8892215568862275, 0.8473053892215568, 0.8858858858858859, 0.8888888888888888, 0.8828828828828829, 0.8588588588588588, 0.8948948948948949, 0.8438438438438438, 0.8918918918918919, 0.9069069069069069, 0.8558558558558559, 0.8708708708708709, 0.8828828828828829, 0.8588588588588588, 0.8858858858858859, 0.8708708708708709, 0.8468468468468469, 0.8948948948948949, 0.8978978978978979, 0.8588588588588588, 0.8918918918918919, 0.8528528528528528]"
96,"[0.8772455089820359, 0.8772455089820359, 0.9101796407185628, 0.8892215568862275, 0.8712574850299402, 0.8652694610778443, 0.8772455089820359, 0.8652694610778443, 0.8862275449101796, 0.8592814371257484, 0.8858858858858859, 0.8918918918918919, 0.8618618618618619, 0.8528528528528528, 0.8948948948948949, 0.8558558558558559, 0.8948948948948949, 0.9099099099099099, 0.8528528528528528, 0.8738738738738738, 0.8918918918918919, 0.8498498498498499, 0.8858858858858859, 0.8648648648648649, 0.8438438438438438, 0.8978978978978979, 0.8948948948948949, 0.8588588588588588, 0.8828828828828829, 0.8468468468468469]"
97,"[0.8712574850299402, 0.8862275449101796, 0.9101796407185628, 0.8952095808383234, 0.874251497005988, 0.8772455089820359, 0.8802395209580839, 0.8652694610778443, 0.8922155688622755, 0.8562874251497006, 0.8858858858858859, 0.8918918918918919, 0.8798798798798799, 0.8588588588588588, 0.8978978978978979, 0.8408408408408409, 0.8948948948948949, 0.9069069069069069, 0.8528528528528528, 0.8708708708708709, 0.8828828828828829, 0.8528528528528528, 0.8828828828828829, 0.8678678678678678, 0.8408408408408409, 0.9009009009009009, 0.8978978978978979, 0.8738738738738738, 0.8918918918918919, 0.8558558558558559]"
98,"[0.8712574850299402, 0.8832335329341318, 0.9041916167664671, 0.8892215568862275, 0.8772455089820359, 0.8712574850299402, 0.8802395209580839, 0.8682634730538922, 0.9011976047904192, 0.8562874251497006, 0.8858858858858859, 0.8888888888888888, 0.8768768768768769, 0.8588588588588588, 0.8978978978978979, 0.8468468468468469, 0.9009009009009009, 0.9069069069069069, 0.8498498498498499, 0.8738738738738738, 0.8918918918918919, 0.8588588588588588, 0.8768768768768769, 0.8678678678678678, 0.8438438438438438, 0.9009009009009009, 0.8948948948948949, 0.8588588588588588, 0.8888888888888888, 0.8528528528528528]"
99,"[0.874251497005988, 0.8862275449101796, 0.9041916167664671, 0.8922155688622755, 0.8712574850299402, 0.874251497005988, 0.8712574850299402, 0.8682634730538922, 0.8952095808383234, 0.8592814371257484, 0.8918918918918919, 0.8918918918918919, 0.8828828828828829, 0.8678678678678678, 0.9009009009009009, 0.8378378378378378, 0.9009009009009009, 0.9099099099099099, 0.8528528528528528, 0.8738738738738738, 0.8918918918918919, 0.8438438438438438, 0.8858858858858859, 0.8708708708708709, 0.8438438438438438, 0.8948948948948949, 0.8978978978978979, 0.8588588588588588, 0.8828828828828829, 0.8558558558558559]"
eigenvector_centrality,[19. 14. 22.]
0,"[0.08383233532934131, 0.11077844311377245, 0.11077844311377245, 0.1317365269461078, 0.10778443113772455, 0.1377245508982036, 0.1377245508982036, 0.16766467065868262, 0.20059880239520958, 0.10179640718562874, 0.1021021021021021, 0.1891891891891892, 0.11411411411411411, 0.11411411411411411, 0.0990990990990991, 0.08108108108108109, 0.10810810810810811, 0.06606606606606606, 0.10510510510510511, 0.08708708708708708, 0.12912912912912913, 0.09009009009009009, 0.09009009009009009, 0.13813813813813813, 0.14414414414414414, 0.0960960960960961, 0.09009009009009009, 0.07807807807807808, 0.13513513513513514, 0.16216216216216217]"
1,"[0.5059880239520959, 0.49700598802395207, 0.4550898203592814, 0.5419161676646707, 0.5299401197604791, 0.40718562874251496, 0.47005988023952094, 0.40119760479041916, 0.3772455089820359, 0.4550898203592814, 0.4594594594594595, 0.4624624624624625, 0.4624624624624625, 0.4114114114114114, 0.5195195195195195, 0.42042042042042044, 0.46846846846846846, 0.5105105105105106, 0.4894894894894895, 0.47147147147147145, 0.5645645645645646, 0.42342342342342343, 0.4954954954954955, 0.4924924924924925, 0.5195195195195195, 0.5465465465465466, 0.5765765765765766, 0.5525525525525525, 0.44144144144144143, 0.3843843843843844]"
2,"[0.562874251497006, 0.5898203592814372, 0.5658682634730539, 0.6317365269461078, 0.6107784431137725, 0.562874251497006, 0.6017964071856288, 0.5868263473053892, 0.5868263473053892, 0.5778443113772455, 0.6606606606606606, 0.6096096096096096, 0.6306306306306306, 0.5405405405405406, 0.6246246246246246, 0.5945945945945946, 0.5975975975975976, 0.5915915915915916, 0.6216216216216216, 0.5825825825825826, 0.6366366366366366, 0.5645645645645646, 0.6306306306306306, 0.6006006006006006, 0.6036036036036037, 0.5765765765765766, 0.5945945945945946, 0.5855855855855856, 0.6156156156156156, 0.5825825825825826]"
3,"[0.6017964071856288, 0.6317365269461078, 0.6137724550898204, 0.6736526946107785, 0.6437125748502994, 0.6047904191616766, 0.6317365269461078, 0.6437125748502994, 0.6167664670658682, 0.5988023952095808, 0.6696696696696697, 0.6456456456456456, 0.6396396396396397, 0.6096096096096096, 0.6696696696696697, 0.6276276276276276, 0.6756756756756757, 0.6516516516516516, 0.6576576576576577, 0.6246246246246246, 0.6576576576576577, 0.6246246246246246, 0.6966966966966966, 0.6366366366366366, 0.6396396396396397, 0.6486486486486487, 0.6576576576576577, 0.6246246246246246, 0.6696696696696697, 0.6456456456456456]"
4,"[0.6407185628742516, 0.655688622754491, 0.6347305389221557, 0.6796407185628742, 0.6676646706586826, 0.6437125748502994, 0.6347305389221557, 0.6826347305389222, 0.6347305389221557, 0.6167664670658682, 0.6816816816816816, 0.6816816816816816, 0.6486486486486487, 0.6516516516516516, 0.6906906906906907, 0.6456456456456456, 0.6876876876876877, 0.6816816816816816, 0.6636636636636637, 0.6576576576576577, 0.6786786786786787, 0.6546546546546547, 0.6936936936936937, 0.6456456456456456, 0.6786786786786787, 0.6606606606606606, 0.6756756756756757, 0.6546546546546547, 0.7027027027027027, 0.6576576576576577]"
5,"[0.6526946107784432, 0.7035928143712575, 0.6586826347305389, 0.7095808383233533, 0.6916167664670658, 0.6616766467065869, 0.6586826347305389, 0.7005988023952096, 0.6586826347305389, 0.6227544910179641, 0.6936936936936937, 0.6936936936936937, 0.6696696696696697, 0.6666666666666666, 0.7447447447447447, 0.6576576576576577, 0.6966966966966966, 0.7207207207207207, 0.6996996996996997, 0.6606606606606606, 0.6876876876876877, 0.6606606606606606, 0.7267267267267268, 0.6846846846846847, 0.6876876876876877, 0.6816816816816816, 0.6966966966966966, 0.6756756756756757, 0.7417417417417418, 0.6756756756756757]"
6,"[0.6736526946107785, 0.7155688622754491, 0.6736526946107785, 0.7155688622754491, 0.6976047904191617, 0.6706586826347305, 0.6796407185628742, 0.7095808383233533, 0.6586826347305389, 0.6467065868263473, 0.6996996996996997, 0.6846846846846847, 0.6936936936936937, 0.6756756756756757, 0.7267267267267268, 0.6816816816816816, 0.7177177177177178, 0.7417417417417418, 0.7147147147147147, 0.6786786786786787, 0.6846846846846847, 0.6516516516516516, 0.7177177177177178, 0.6876876876876877, 0.6996996996996997, 0.6996996996996997, 0.7087087087087087, 0.6756756756756757, 0.7327327327327328, 0.6576576576576577]"
7,"[0.6736526946107785, 0.7425149700598802, 0.718562874251497, 0.7514970059880239, 0.7245508982035929, 0.6976047904191617, 0.6916167664670658, 0.7245508982035929, 0.6706586826347305, 0.6766467065868264, 0.7207207207207207, 0.7087087087087087, 0.7057057057057057, 0.7057057057057057, 0.7477477477477478, 0.6966966966966966, 0.7327327327327328, 0.7507507507507507, 0.7207207207207207, 0.7057057057057057, 0.7087087087087087, 0.6846846846846847, 0.7387387387387387, 0.7147147147147147, 0.7147147147147147, 0.7207207207207207, 0.7387387387387387, 0.6966966966966966, 0.7627627627627628, 0.6966966966966966]"
8,"[0.6766467065868264, 0.7335329341317365, 0.6976047904191617, 0.7544910179640718, 0.7155688622754491, 0.6976047904191617, 0.6976047904191617, 0.7365269461077845, 0.6856287425149701, 0.6676646706586826, 0.7147147147147147, 0.7057057057057057, 0.7117117117117117, 0.7117117117117117, 0.7537537537537538, 0.7027027027027027, 0.7267267267267268, 0.7537537537537538, 0.7507507507507507, 0.7147147147147147, 0.7207207207207207, 0.6936936936936937, 0.7357357357357357, 0.7267267267267268, 0.7147147147147147, 0.7087087087087087, 0.7447447447447447, 0.7087087087087087, 0.7567567567567568, 0.7087087087087087]"
9,"[0.6856287425149701, 0.7305389221556886, 0.718562874251497, 0.7634730538922155, 0.7305389221556886, 0.7215568862275449, 0.7125748502994012, 0.7305389221556886, 0.688622754491018, 0.6976047904191617, 0.7327327327327328, 0.7507507507507507, 0.7207207207207207, 0.7237237237237237, 0.7657657657657657, 0.7147147147147147, 0.7357357357357357, 0.7507507507507507, 0.7567567567567568, 0.7267267267267268, 0.7237237237237237, 0.6966966966966966, 0.7507507507507507, 0.7117117117117117, 0.7207207207207207, 0.7147147147147147, 0.7477477477477478, 0.7147147147147147, 0.7777777777777778, 0.7087087087087087]"
10,"[0.6736526946107785, 0.7335329341317365, 0.7005988023952096, 0.7574850299401198, 0.7275449101796407, 0.7395209580838323, 0.7215568862275449, 0.7455089820359282, 0.6826347305389222, 0.6916167664670658, 0.7207207207207207, 0.7567567567567568, 0.7177177177177178, 0.7117117117117117, 0.7657657657657657, 0.7087087087087087, 0.7417417417417418, 0.7597597597597597, 0.7417417417417418, 0.7267267267267268, 0.7447447447447447, 0.6966966966966966, 0.7597597597597597, 0.7267267267267268, 0.7177177177177178, 0.7117117117117117, 0.7507507507507507, 0.7087087087087087, 0.7657657657657657, 0.7207207207207207]"
11,"[0.688622754491018, 0.7395209580838323, 0.7335329341317365, 0.7664670658682635, 0.7514970059880239, 0.7485029940119761, 0.7305389221556886, 0.7425149700598802, 0.6766467065868264, 0.7065868263473054, 0.7417417417417418, 0.7597597597597597, 0.7447447447447447, 0.7237237237237237, 0.7717717717717718, 0.7147147147147147, 0.7597597597597597, 0.7657657657657657, 0.7507507507507507, 0.7417417417417418, 0.7507507507507507, 0.6996996996996997, 0.7507507507507507, 0.7297297297297297, 0.7357357357357357, 0.7297297297297297, 0.7567567567567568, 0.7087087087087087, 0.7657657657657657, 0.7207207207207207]"
12,"[0.6796407185628742, 0.7425149700598802, 0.7365269461077845, 0.781437125748503, 0.7425149700598802, 0.7455089820359282, 0.7305389221556886, 0.7485029940119761, 0.6976047904191617, 0.6946107784431138, 0.7267267267267268, 0.7537537537537538, 0.7417417417417418, 0.7267267267267268, 0.7807807807807807, 0.7087087087087087, 0.7657657657657657, 0.7657657657657657, 0.7627627627627628, 0.7447447447447447, 0.7537537537537538, 0.6966966966966966, 0.7627627627627628, 0.7357357357357357, 0.7237237237237237, 0.7327327327327328, 0.7627627627627628, 0.7117117117117117, 0.7747747747747747, 0.7447447447447447]"
13,"[0.6796407185628742, 0.7395209580838323, 0.7215568862275449, 0.7634730538922155, 0.7604790419161677, 0.7514970059880239, 0.7245508982035929, 0.7544910179640718, 0.6826347305389222, 0.7155688622754491, 0.7357357357357357, 0.7477477477477478, 0.7507507507507507, 0.7147147147147147, 0.7747747747747747, 0.7057057057057057, 0.7597597597597597, 0.7687687687687688, 0.7597597597597597, 0.7417417417417418, 0.7507507507507507, 0.6996996996996997, 0.7567567567567568, 0.7417417417417418, 0.7297297297297297, 0.7357357357357357, 0.7627627627627628, 0.7057057057057057, 0.7837837837837838, 0.7267267267267268]"
14,"[0.6976047904191617, 0.7455089820359282, 0.7455089820359282, 0.7784431137724551, 0.7544910179640718, 0.7485029940119761, 0.7335329341317365, 0.7574850299401198, 0.6856287425149701, 0.718562874251497, 0.7447447447447447, 0.7537537537537538, 0.7627627627627628, 0.7297297297297297, 0.7897897897897898, 0.7087087087087087, 0.7867867867867868, 0.7807807807807807, 0.7627627627627628, 0.7597597597597597, 0.7807807807807807, 0.7087087087087087, 0.7537537537537538, 0.7477477477477478, 0.7417417417417418, 0.7387387387387387, 0.7747747747747747, 0.7147147147147147, 0.7777777777777778, 0.7507507507507507]"
15,"[0.6856287425149701, 0.7514970059880239, 0.7544910179640718, 0.7934131736526946, 0.7694610778443114, 0.7634730538922155, 0.7305389221556886, 0.7724550898203593, 0.7035928143712575, 0.7245508982035929, 0.7537537537537538, 0.7657657657657657, 0.7687687687687688, 0.7387387387387387, 0.7927927927927928, 0.7207207207207207, 0.7747747747747747, 0.7747747747747747, 0.7837837837837838, 0.7777777777777778, 0.7807807807807807, 0.7267267267267268, 0.7687687687687688, 0.7507507507507507, 0.7447447447447447, 0.7507507507507507, 0.7867867867867868, 0.7267267267267268, 0.7897897897897898, 0.7387387387387387]"
16,"[0.7125748502994012, 0.7455089820359282, 0.7544910179640718, 0.7934131736526946, 0.7844311377245509, 0.7574850299401198, 0.7365269461077845, 0.7754491017964071, 0.718562874251497, 0.7365269461077845, 0.7597597597597597, 0.7657657657657657, 0.7717717717717718, 0.7327327327327328, 0.8018018018018018, 0.7087087087087087, 0.7927927927927928, 0.7957957957957958, 0.7777777777777778, 0.7807807807807807, 0.7897897897897898, 0.7297297297297297, 0.7807807807807807, 0.7627627627627628, 0.7477477477477478, 0.7507507507507507, 0.7927927927927928, 0.7177177177177178, 0.7867867867867868, 0.7507507507507507]"
17,"[0.7035928143712575, 0.7664670658682635, 0.7544910179640718, 0.7874251497005988, 0.7904191616766467, 0.7634730538922155, 0.7485029940119761, 0.7724550898203593, 0.7275449101796407, 0.7425149700598802, 0.7627627627627628, 0.7807807807807807, 0.7777777777777778, 0.7357357357357357, 0.7897897897897898, 0.7177177177177178, 0.7897897897897898, 0.7957957957957958, 0.7867867867867868, 0.7867867867867868, 0.7837837837837838, 0.7207207207207207, 0.7717717717717718, 0.7627627627627628, 0.7477477477477478, 0.7657657657657657, 0.7867867867867868, 0.7147147147147147, 0.7867867867867868, 0.7477477477477478]"
18,"[0.7125748502994012, 0.7724550898203593, 0.7784431137724551, 0.7994011976047904, 0.8023952095808383, 0.7694610778443114, 0.7544910179640718, 0.7784431137724551, 0.7215568862275449, 0.7634730538922155, 0.7717717717717718, 0.7837837837837838, 0.7777777777777778, 0.7537537537537538, 0.8018018018018018, 0.7297297297297297, 0.7987987987987988, 0.8018018018018018, 0.7837837837837838, 0.7837837837837838, 0.7987987987987988, 0.7327327327327328, 0.7717717717717718, 0.7597597597597597, 0.7507507507507507, 0.7777777777777778, 0.8048048048048048, 0.7177177177177178, 0.7927927927927928, 0.7567567567567568]"
19,"[0.7095808383233533, 0.7874251497005988, 0.7694610778443114, 0.8023952095808383, 0.7964071856287425, 0.7754491017964071, 0.7574850299401198, 0.7724550898203593, 0.7395209580838323, 0.7544910179640718, 0.7687687687687688, 0.7897897897897898, 0.7687687687687688, 0.7477477477477478, 0.8138138138138138, 0.7267267267267268, 0.7927927927927928, 0.8108108108108109, 0.7807807807807807, 0.7987987987987988, 0.7957957957957958, 0.7417417417417418, 0.7717717717717718, 0.7717717717717718, 0.7507507507507507, 0.7777777777777778, 0.8078078078078078, 0.7177177177177178, 0.7927927927927928, 0.7507507507507507]"
20,"[0.7155688622754491, 0.7844311377245509, 0.7754491017964071, 0.8053892215568862, 0.8053892215568862, 0.7694610778443114, 0.7754491017964071, 0.7724550898203593, 0.7245508982035929, 0.7514970059880239, 0.7777777777777778, 0.7867867867867868, 0.7837837837837838, 0.7537537537537538, 0.8108108108108109, 0.7297297297297297, 0.7837837837837838, 0.8168168168168168, 0.7657657657657657, 0.7897897897897898, 0.7867867867867868, 0.7567567567567568, 0.7537537537537538, 0.7777777777777778, 0.7447447447447447, 0.7777777777777778, 0.8198198198198198, 0.7147147147147147, 0.7837837837837838, 0.7507507507507507]"
21,"[0.7305389221556886, 0.7784431137724551, 0.7724550898203593, 0.7934131736526946, 0.8083832335329342, 0.781437125748503, 0.7664670658682635, 0.7754491017964071, 0.7574850299401198, 0.7694610778443114, 0.7807807807807807, 0.8018018018018018, 0.7777777777777778, 0.7597597597597597, 0.8108108108108109, 0.7387387387387387, 0.7897897897897898, 0.8168168168168168, 0.7807807807807807, 0.7957957957957958, 0.7957957957957958, 0.7627627627627628, 0.7777777777777778, 0.7807807807807807, 0.7507507507507507, 0.7837837837837838, 0.8108108108108109, 0.7267267267267268, 0.7987987987987988, 0.7537537537537538]"
22,"[0.7245508982035929, 0.7904191616766467, 0.7844311377245509, 0.8083832335329342, 0.811377245508982, 0.7784431137724551, 0.7784431137724551, 0.7754491017964071, 0.7634730538922155, 0.7604790419161677, 0.7867867867867868, 0.8078078078078078, 0.7807807807807807, 0.7687687687687688, 0.8078078078078078, 0.7447447447447447, 0.8018018018018018, 0.8138138138138138, 0.7837837837837838, 0.8018018018018018, 0.8018018018018018, 0.7687687687687688, 0.7927927927927928, 0.7807807807807807, 0.7717717717717718, 0.7927927927927928, 0.8228228228228228, 0.7327327327327328, 0.8018018018018018, 0.7507507507507507]"
23,"[0.7245508982035929, 0.7634730538922155, 0.781437125748503, 0.8053892215568862, 0.8053892215568862, 0.7844311377245509, 0.7844311377245509, 0.781437125748503, 0.7724550898203593, 0.7604790419161677, 0.7957957957957958, 0.8018018018018018, 0.7747747747747747, 0.7627627627627628, 0.8048048048048048, 0.7447447447447447, 0.8078078078078078, 0.8168168168168168, 0.7867867867867868, 0.8018018018018018, 0.7957957957957958, 0.7687687687687688, 0.7927927927927928, 0.7897897897897898, 0.7657657657657657, 0.7897897897897898, 0.8198198198198198, 0.7207207207207207, 0.7987987987987988, 0.7597597597597597]"
24,"[0.7425149700598802, 0.781437125748503, 0.781437125748503, 0.811377245508982, 0.8143712574850299, 0.7874251497005988, 0.7844311377245509, 0.7844311377245509, 0.7694610778443114, 0.7604790419161677, 0.7867867867867868, 0.7957957957957958, 0.7927927927927928, 0.7807807807807807, 0.8018018018018018, 0.7417417417417418, 0.8078078078078078, 0.8168168168168168, 0.7987987987987988, 0.8048048048048048, 0.8018018018018018, 0.7687687687687688, 0.7897897897897898, 0.7987987987987988, 0.7657657657657657, 0.7927927927927928, 0.8288288288288288, 0.7387387387387387, 0.7957957957957958, 0.7627627627627628]"
25,"[0.7485029940119761, 0.7754491017964071, 0.7874251497005988, 0.8023952095808383, 0.8173652694610778, 0.8083832335329342, 0.7934131736526946, 0.7874251497005988, 0.7694610778443114, 0.7634730538922155, 0.8078078078078078, 0.8048048048048048, 0.7957957957957958, 0.7747747747747747, 0.8048048048048048, 0.7567567567567568, 0.8168168168168168, 0.8258258258258259, 0.7957957957957958, 0.8138138138138138, 0.8078078078078078, 0.7717717717717718, 0.8018018018018018, 0.7897897897897898, 0.7747747747747747, 0.8018018018018018, 0.8318318318318318, 0.7507507507507507, 0.8078078078078078, 0.7657657657657657]"
26,"[0.7604790419161677, 0.7754491017964071, 0.7844311377245509, 0.8023952095808383, 0.811377245508982, 0.811377245508982, 0.7904191616766467, 0.7874251497005988, 0.7844311377245509, 0.7694610778443114, 0.8018018018018018, 0.8048048048048048, 0.7957957957957958, 0.7807807807807807, 0.8048048048048048, 0.7687687687687688, 0.8138138138138138, 0.8288288288288288, 0.8048048048048048, 0.8078078078078078, 0.8198198198198198, 0.7717717717717718, 0.8078078078078078, 0.7987987987987988, 0.7717717717717718, 0.8048048048048048, 0.8348348348348348, 0.7567567567567568, 0.8228228228228228, 0.7867867867867868]"
27,"[0.7724550898203593, 0.7994011976047904, 0.7994011976047904, 0.8143712574850299, 0.8203592814371258, 0.8023952095808383, 0.7964071856287425, 0.7844311377245509, 0.781437125748503, 0.7694610778443114, 0.8108108108108109, 0.8048048048048048, 0.8018018018018018, 0.7807807807807807, 0.8048048048048048, 0.7687687687687688, 0.8198198198198198, 0.8198198198198198, 0.8108108108108109, 0.8198198198198198, 0.8168168168168168, 0.7867867867867868, 0.8198198198198198, 0.7987987987987988, 0.7747747747747747, 0.8078078078078078, 0.8408408408408409, 0.7657657657657657, 0.8168168168168168, 0.7777777777777778]"
28,"[0.7694610778443114, 0.811377245508982, 0.8083832335329342, 0.8143712574850299, 0.8353293413173652, 0.811377245508982, 0.8023952095808383, 0.7904191616766467, 0.7874251497005988, 0.7724550898203593, 0.8198198198198198, 0.8108108108108109, 0.8138138138138138, 0.7867867867867868, 0.8048048048048048, 0.7687687687687688, 0.8228228228228228, 0.8228228228228228, 0.8168168168168168, 0.8258258258258259, 0.8168168168168168, 0.7777777777777778, 0.8258258258258259, 0.7897897897897898, 0.7897897897897898, 0.8018018018018018, 0.8438438438438438, 0.7717717717717718, 0.8348348348348348, 0.7807807807807807]"
29,"[0.7754491017964071, 0.7994011976047904, 0.811377245508982, 0.8143712574850299, 0.8203592814371258, 0.8083832335329342, 0.8053892215568862, 0.7874251497005988, 0.7934131736526946, 0.7604790419161677, 0.8138138138138138, 0.8108108108108109, 0.8018018018018018, 0.7927927927927928, 0.8108108108108109, 0.7747747747747747, 0.8228228228228228, 0.8348348348348348, 0.8168168168168168, 0.8318318318318318, 0.8078078078078078, 0.7837837837837838, 0.8228228228228228, 0.8018018018018018, 0.7807807807807807, 0.8048048048048048, 0.8408408408408409, 0.7717717717717718, 0.8228228228228228, 0.7867867867867868]"
30,"[0.7634730538922155, 0.8053892215568862, 0.8023952095808383, 0.8143712574850299, 0.8293413173652695, 0.8173652694610778, 0.811377245508982, 0.7934131736526946, 0.7964071856287425, 0.7664670658682635, 0.8198198198198198, 0.8138138138138138, 0.8108108108108109, 0.7927927927927928, 0.8078078078078078, 0.7777777777777778, 0.8258258258258259, 0.8378378378378378, 0.8138138138138138, 0.8318318318318318, 0.8138138138138138, 0.7837837837837838, 0.8318318318318318, 0.7957957957957958, 0.7867867867867868, 0.8078078078078078, 0.8378378378378378, 0.7777777777777778, 0.8288288288288288, 0.7987987987987988]"
31,"[0.7784431137724551, 0.8203592814371258, 0.8263473053892215, 0.8323353293413174, 0.8263473053892215, 0.8173652694610778, 0.7994011976047904, 0.7994011976047904, 0.7904191616766467, 0.7754491017964071, 0.8168168168168168, 0.8168168168168168, 0.8258258258258259, 0.8018018018018018, 0.8018018018018018, 0.7807807807807807, 0.8348348348348348, 0.8438438438438438, 0.8258258258258259, 0.8318318318318318, 0.8318318318318318, 0.7987987987987988, 0.8348348348348348, 0.8168168168168168, 0.7897897897897898, 0.8018018018018018, 0.8528528528528528, 0.7867867867867868, 0.8378378378378378, 0.7897897897897898]"
32,"[0.7844311377245509, 0.8083832335329342, 0.8143712574850299, 0.8143712574850299, 0.8293413173652695, 0.8143712574850299, 0.8083832335329342, 0.8053892215568862, 0.8023952095808383, 0.781437125748503, 0.8288288288288288, 0.8168168168168168, 0.8198198198198198, 0.7987987987987988, 0.8078078078078078, 0.7837837837837838, 0.8438438438438438, 0.8438438438438438, 0.8198198198198198, 0.8408408408408409, 0.8258258258258259, 0.7867867867867868, 0.8288288288288288, 0.7987987987987988, 0.7837837837837838, 0.8048048048048048, 0.8528528528528528, 0.7867867867867868, 0.8438438438438438, 0.7867867867867868]"
