eigenvector_centrality,"[0, 5, 6, 10, 19]"
60,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0264, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0241, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
61,"[tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0264, device='cuda:0'), tensor(0.0242, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0242, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
62,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0294, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0264, device='cuda:0'), tensor(0.0234, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
63,"[tensor(0.0062, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0295, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0265, device='cuda:0'), tensor(0.0245, device='cuda:0'), tensor(0.0103, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0096, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0247, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
64,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0295, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0105, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0265, device='cuda:0'), tensor(0.0234, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
65,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0266, device='cuda:0'), tensor(0.0254, device='cuda:0'), tensor(0.0105, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0097, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0246, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
66,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0106, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0230, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0272, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
67,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0293, device='cuda:0'), tensor(0.0107, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0291, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0233, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
68,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0112, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0107, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0230, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0292, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
69,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0349, device='cuda:0'), tensor(0.0108, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0294, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0213, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
70,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0112, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0108, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0241, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0295, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
71,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0268, device='cuda:0'), tensor(0.0366, device='cuda:0'), tensor(0.0109, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0098, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0295, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0218, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
72,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0112, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0108, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0269, device='cuda:0'), tensor(0.0249, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
73,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0271, device='cuda:0'), tensor(0.0380, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
74,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0109, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0272, device='cuda:0'), tensor(0.0256, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
75,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0272, device='cuda:0'), tensor(0.0386, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
76,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0109, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0272, device='cuda:0'), tensor(0.0259, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0326, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
77,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0272, device='cuda:0'), tensor(0.0389, device='cuda:0'), tensor(0.0111, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0298, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
78,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0272, device='cuda:0'), tensor(0.0261, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0298, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0325, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
79,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0391, device='cuda:0'), tensor(0.0112, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
80,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0263, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0326, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
81,"[tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0393, device='cuda:0'), tensor(0.0112, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
82,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0264, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
83,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0395, device='cuda:0'), tensor(0.0112, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
84,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0265, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
85,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0396, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
86,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0273, device='cuda:0'), tensor(0.0266, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0328, device='cuda:0'), tensor(0.0059, device='cuda:0')]"
87,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0274, device='cuda:0'), tensor(0.0397, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
88,"[tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0114, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0110, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0274, device='cuda:0'), tensor(0.0266, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0326, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
89,"[tensor(0.0062, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0274, device='cuda:0'), tensor(0.0397, device='cuda:0'), tensor(0.0113, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0102, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0100, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0302, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
