eigenvector_centrality,"[11, 6, 17, 2, 3]"
60,"[tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0249, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0356, device='cuda:0'), tensor(0.0275, device='cuda:0'), tensor(0.0158, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0145, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0067, device='cuda:0')]"
61,"[tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0249, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0150, device='cuda:0'), tensor(0.0138, device='cuda:0'), tensor(0.0342, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0150, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0354, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
62,"[tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0249, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0296, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0363, device='cuda:0'), tensor(0.0292, device='cuda:0'), tensor(0.0163, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0150, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0067, device='cuda:0')]"
63,"[tensor(0.0059, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0146, device='cuda:0'), tensor(0.0349, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0152, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0362, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
64,"[tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0369, device='cuda:0'), tensor(0.0305, device='cuda:0'), tensor(0.0167, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0067, device='cuda:0')]"
65,"[tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0153, device='cuda:0'), tensor(0.0355, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0370, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0060, device='cuda:0')]"
66,"[tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0298, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0374, device='cuda:0'), tensor(0.0317, device='cuda:0'), tensor(0.0170, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0059, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0158, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0068, device='cuda:0')]"
67,"[tensor(0.0060, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0250, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0298, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0159, device='cuda:0'), tensor(0.0158, device='cuda:0'), tensor(0.0360, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0376, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0090, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
68,"[tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0251, device='cuda:0'), tensor(0.0094, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0298, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0378, device='cuda:0'), tensor(0.0327, device='cuda:0'), tensor(0.0173, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0161, device='cuda:0'), tensor(0.0090, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0')]"
69,"[tensor(0.0060, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0251, device='cuda:0'), tensor(0.0136, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0299, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0161, device='cuda:0'), tensor(0.0163, device='cuda:0'), tensor(0.0364, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0158, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0381, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
70,"[tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0253, device='cuda:0'), tensor(0.0200, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0299, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0381, device='cuda:0'), tensor(0.0334, device='cuda:0'), tensor(0.0175, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0163, device='cuda:0'), tensor(0.0117, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0068, device='cuda:0')]"
71,"[tensor(0.0060, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0254, device='cuda:0'), tensor(0.0267, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0299, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0099, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0163, device='cuda:0'), tensor(0.0167, device='cuda:0'), tensor(0.0368, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0160, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0386, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0153, device='cuda:0'), tensor(0.0061, device='cuda:0')]"
72,"[tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0254, device='cuda:0'), tensor(0.0297, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0386, device='cuda:0'), tensor(0.0341, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0166, device='cuda:0'), tensor(0.0188, device='cuda:0'), tensor(0.0101, device='cuda:0'), tensor(0.0068, device='cuda:0')]"
73,"[tensor(0.0060, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0254, device='cuda:0'), tensor(0.0308, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0121, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0164, device='cuda:0'), tensor(0.0171, device='cuda:0'), tensor(0.0372, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0164, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0390, device='cuda:0'), tensor(0.0121, device='cuda:0'), tensor(0.0229, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
74,"[tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0256, device='cuda:0'), tensor(0.0314, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0389, device='cuda:0'), tensor(0.0348, device='cuda:0'), tensor(0.0179, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0168, device='cuda:0'), tensor(0.0253, device='cuda:0'), tensor(0.0143, device='cuda:0'), tensor(0.0069, device='cuda:0')]"
75,"[tensor(0.0060, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0316, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0133, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0166, device='cuda:0'), tensor(0.0174, device='cuda:0'), tensor(0.0375, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0167, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0395, device='cuda:0'), tensor(0.0154, device='cuda:0'), tensor(0.0290, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
76,"[tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0322, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0392, device='cuda:0'), tensor(0.0354, device='cuda:0'), tensor(0.0181, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0170, device='cuda:0'), tensor(0.0308, device='cuda:0'), tensor(0.0171, device='cuda:0'), tensor(0.0069, device='cuda:0')]"
77,"[tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0328, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0300, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0142, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0168, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0379, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0169, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0398, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0343, device='cuda:0'), tensor(0.0062, device='cuda:0')]"
78,"[tensor(0.0072, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0329, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0395, device='cuda:0'), tensor(0.0359, device='cuda:0'), tensor(0.0183, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0172, device='cuda:0'), tensor(0.0356, device='cuda:0'), tensor(0.0193, device='cuda:0'), tensor(0.0069, device='cuda:0')]"
79,"[tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0330, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0149, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0169, device='cuda:0'), tensor(0.0180, device='cuda:0'), tensor(0.0382, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0170, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0401, device='cuda:0'), tensor(0.0197, device='cuda:0'), tensor(0.0383, device='cuda:0'), tensor(0.0063, device='cuda:0')]"
80,"[tensor(0.0073, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0332, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0301, device='cuda:0'), tensor(0.0080, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0398, device='cuda:0'), tensor(0.0363, device='cuda:0'), tensor(0.0185, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0173, device='cuda:0'), tensor(0.0386, device='cuda:0'), tensor(0.0209, device='cuda:0'), tensor(0.0069, device='cuda:0')]"
81,"[tensor(0.0061, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0335, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0303, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0170, device='cuda:0'), tensor(0.0182, device='cuda:0'), tensor(0.0385, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0172, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0404, device='cuda:0'), tensor(0.0210, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0064, device='cuda:0')]"
82,"[tensor(0.0073, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0337, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0400, device='cuda:0'), tensor(0.0366, device='cuda:0'), tensor(0.0186, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0174, device='cuda:0'), tensor(0.0405, device='cuda:0'), tensor(0.0220, device='cuda:0'), tensor(0.0069, device='cuda:0')]"
83,"[tensor(0.0061, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0338, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0161, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0171, device='cuda:0'), tensor(0.0183, device='cuda:0'), tensor(0.0387, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0175, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0406, device='cuda:0'), tensor(0.0218, device='cuda:0'), tensor(0.0422, device='cuda:0'), tensor(0.0065, device='cuda:0')]"
84,"[tensor(0.0073, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0339, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0087, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0401, device='cuda:0'), tensor(0.0369, device='cuda:0'), tensor(0.0187, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0081, device='cuda:0'), tensor(0.0175, device='cuda:0'), tensor(0.0417, device='cuda:0'), tensor(0.0227, device='cuda:0'), tensor(0.0069, device='cuda:0')]"
85,"[tensor(0.0062, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0340, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0167, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0172, device='cuda:0'), tensor(0.0185, device='cuda:0'), tensor(0.0388, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0408, device='cuda:0'), tensor(0.0223, device='cuda:0'), tensor(0.0433, device='cuda:0'), tensor(0.0066, device='cuda:0')]"
86,"[tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0341, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0086, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0403, device='cuda:0'), tensor(0.0372, device='cuda:0'), tensor(0.0188, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0087, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0176, device='cuda:0'), tensor(0.0426, device='cuda:0'), tensor(0.0231, device='cuda:0'), tensor(0.0069, device='cuda:0')]"
87,"[tensor(0.0062, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0257, device='cuda:0'), tensor(0.0345, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0173, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0172, device='cuda:0'), tensor(0.0187, device='cuda:0'), tensor(0.0390, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0180, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0409, device='cuda:0'), tensor(0.0227, device='cuda:0'), tensor(0.0439, device='cuda:0'), tensor(0.0068, device='cuda:0')]"
88,"[tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0346, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0089, device='cuda:0'), tensor(0.0090, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0404, device='cuda:0'), tensor(0.0374, device='cuda:0'), tensor(0.0189, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0088, device='cuda:0'), tensor(0.0085, device='cuda:0'), tensor(0.0177, device='cuda:0'), tensor(0.0432, device='cuda:0'), tensor(0.0235, device='cuda:0'), tensor(0.0068, device='cuda:0')]"
89,"[tensor(0.0062, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0258, device='cuda:0'), tensor(0.0346, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0304, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0179, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0173, device='cuda:0'), tensor(0.0188, device='cuda:0'), tensor(0.0391, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0183, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0230, device='cuda:0'), tensor(0.0447, device='cuda:0'), tensor(0.0070, device='cuda:0')]"
